stdg_Cd,bjd_Nm,bould_Exist_Area,cobbles_Exist_Area,etc_Area,gravels_Exist_Area,gravels_None_Area,pebble_Exist_Area,rock_Exist_Area,rock_Many_Area,stone_Exist_Area,stonebould_Exist_Area
4723037027,경상북도 영천시 임고면 효리,0,0,23,485,170,0,4,0,0,0
4723037029,경상북도 영천시 임고면 사리,0,0,71,858,121,0,313,0,9,0
4723037030,경상북도 영천시 임고면 수성리,4,0,14,811,111,0,977,18,17,0
4723036023,경상북도 영천시 자양면 충효리,0,0,86,480,64,0,412,88,3,0
4723039021,경상북도 영천시 북안면 상리,0,0,9,371,79,0,32,0,0,0
4723039022,경상북도 영천시 북안면 당리,0,0,7,137,76,0,36,0,0,0
4723036026,경상북도 영천시 자양면 신방리,0,0,7,434,46,0,202,18,2,0
4825010700,경상남도 김해시 삼계동,3,26,16,341,195,0,369,43,12,0
4825010800,경상남도 김해시 내동,0,5,14,78,125,0,32,0,0,0
4824036021,경상남도 사천시 곤명면 추천리,0,1,4,217,102,0,1,0,0,0
4824034026,경상남도 사천시 축동면 가산리,0,0,34,284,68,0,0,0,0,0
4824034027,경상남도 사천시 축동면 구호리,0,0,13,143,35,0,0,0,0,0
4824035000,경상남도 사천시 곤양면,0,0,179,4472,1270,0,186,0,4,0
4824035022,경상남도 사천시 곤양면 남문외리,0,0,4,16,29,0,0,0,0,0
4824035023,경상남도 사천시 곤양면 서정리,0,0,15,247,102,0,12,0,0,0
4824035025,경상남도 사천시 곤양면 대진리,0,0,20,443,159,0,12,0,0,0
4824036031,경상남도 사천시 곤명면 송림리,0,0,7,251,66,0,0,0,0,0
4824035028,경상남도 사천시 곤양면 흥사리,0,0,9,602,110,0,0,0,0,0
4776032034,경상북도 영양군 청기면 정족리,0,0,35,584,129,0,577,0,0,0
4723033034,경상북도 영천시 화산면 부계리,0,0,12,126,24,0,9,0,0,0
4723012500,경상북도 영천시 쌍계동,0,0,26,38,56,0,70,0,0,0
4723012600,경상북도 영천시 도남동,0,0,18,21,134,0,0,0,0,0
4723012700,경상북도 영천시 매산동,0,0,33,228,178,0,27,0,0,0
4723012800,경상북도 영천시 언하동,0,0,17,60,141,0,0,0,0,0
4723013000,경상북도 영천시 서산동,0,0,29,138,138,0,347,0,0,0
4723025000,경상북도 영천시 금호읍,0,0,467,2167,2140,0,390,0,0,0
4723025022,경상북도 영천시 금호읍 덕성리,0,0,42,0,72,0,0,0,0,0
4723025024,경상북도 영천시 금호읍 대미리,0,0,15,187,88,0,64,0,0,0
4723025025,경상북도 영천시 금호읍 석섬리,0,0,0,24,75,0,14,0,0,0
4723025027,경상북도 영천시 금호읍 냉천리,0,0,57,26,131,0,0,0,0,0
4825032025,경상남도 김해시 주촌면 내삼리,12,5,14,294,225,0,146,0,0,0
4825034024,경상남도 김해시 한림면 신천리,0,6,7,307,108,0,47,0,0,0
4825032027,경상남도 김해시 주촌면 망덕리,0,0,8,53,87,0,7,0,0,0
4825032028,경상남도 김해시 주촌면 농소리,0,0,15,29,111,0,0,0,0,0
4825033021,경상남도 김해시 진례면 청천리,0,2,8,110,164,0,43,0,0,0
4825033023,경상남도 김해시 진례면 송정리,14,0,13,118,270,0,79,13,1,0
4825025025,경상남도 김해시 진영읍 좌곤리,0,10,17,51,201,0,19,0,0,0
4825025026,경상남도 김해시 진영읍 진영리,0,1,43,147,394,0,40,0,0,0
4825025027,경상남도 김해시 진영읍 여래리,0,0,2,200,57,0,27,0,0,0
4825025029,경상남도 김해시 진영읍 신용리,0,3,2,145,69,0,20,0,0,0
4825025031,경상남도 김해시 진영읍 내룡리,0,0,5,211,57,0,15,3,0,0
4825025032,경상남도 김해시 진영읍 죽곡리,0,1,13,97,86,0,26,5,0,0
4721035029,경상북도 영주시 안정면 안심리,0,0,11,4,136,26,0,0,0,0
4723012000,경상북도 영천시 대전동,0,0,18,44,88,3,74,0,0,0
4721037027,경상북도 영주시 순흥면 배점리,103,3,26,149,376,15,700,163,0,0
4721037028,경상북도 영주시 순흥면 덕현리,84,0,3,349,185,0,195,229,0,0
4723012400,경상북도 영천시 오수동,0,0,27,52,63,0,14,0,0,0
4723010700,경상북도 영천시 교촌동,0,0,0,47,10,0,0,0,0,0
4723010800,경상북도 영천시 과전동,0,0,0,0,4,0,0,0,0,0
4723011000,경상북도 영천시 화룡동,0,0,10,76,139,1,16,0,0,0
4723011100,경상북도 영천시 도동,0,0,46,54,161,0,0,0,0,0
4723011300,경상북도 영천시 완산동,0,0,48,184,222,0,54,0,0,0
4723011400,경상북도 영천시 범어동,0,0,12,362,67,0,23,0,0,0
4723011600,경상북도 영천시 봉동,0,0,6,109,116,0,0,0,0,0
4889041028,경상남도 합천군 대양면 양산리,0,0,6,191,79,0,14,0,0,0
4784032056,경상북도 성주군 용암면 대봉리,0,0,12,341,165,6,29,0,0,0
4784032057,경상북도 성주군 용암면 상신리,0,0,9,462,44,0,149,0,1,0
4784033000,경상북도 성주군 수륜면,230,129,449,5031,1757,71,871,313,105,0
4678033025,전라남도 보성군 겸백면 도안리,0,0,45,138,108,0,0,0,0,0
4725013500,경상북도 상주시 남장동,4,13,20,139,179,0,653,1,0,0
4725013600,경상북도 상주시 남적동,0,0,7,28,169,1,73,0,0,0
4725025000,경상북도 상주시 함창읍,0,23,310,715,2726,7,570,0,0,0
4725025022,경상북도 상주시 함창읍 오동리,0,0,0,1,267,0,0,0,0,0
4725025024,경상북도 상주시 함창읍 증촌리,0,0,7,0,110,0,0,0,0,0
4822031028,경상남도 통영시 용남면 어의리,0,0,2,41,0,0,0,0,0,0
4719034026,경상북도 구미시 해평면 금산리,0,0,9,53,507,49,0,0,0,0
4719032029,경상북도 구미시 옥성면 대원리,0,0,38,74,447,2,19,0,2,0
4719033000,경상북도 구미시 도개면,78,3,401,1136,3126,94,1041,128,80,0
4719033021,경상북도 구미시 도개면 가산리,0,0,107,9,356,17,1,0,0,0
4719033023,경상북도 구미시 도개면 월림리,0,0,68,5,363,8,2,0,0,0
4833032000,경상남도 양산시 원동면,520,80,536,5609,1093,3,5449,1366,224,0
4833032022,경상남도 양산시 원동면 용당리,48,0,166,223,226,0,406,545,6,0
4182025000,경기도 가평군 가평읍,99,12,727,5997,1036,1,3929,365,2341,0
4182025021,경기도 가평군 가평읍 읍내리,1,0,106,168,123,0,0,185,106,0
4874039025,경상남도 창녕군 장마면 산지리,0,0,28,120,44,0,29,0,0,0
4874039027,경상남도 창녕군 장마면 동정리,0,0,27,143,49,0,11,0,0,0
4827038029,경상남도 밀양시 무안면 판곡리,0,0,12,106,103,0,5,0,1,0
4827037025,경상남도 밀양시 초동면 반월리,0,0,171,129,205,0,3,0,0,0
4827037026,경상남도 밀양시 초동면 검암리,0,0,37,182,173,0,4,0,0,0
4827037028,경상남도 밀양시 초동면 성만리,0,0,4,198,85,0,103,0,0,0
4827037029,경상남도 밀양시 초동면 신호리,0,0,50,40,74,0,0,0,0,0
4723038039,경상북도 영천시 고경면 상덕리,0,0,5,280,49,0,57,0,0,0
4723038040,경상북도 영천시 고경면 가수리,0,0,11,188,50,0,1,0,0,0
4723038042,경상북도 영천시 고경면 삼산리,0,0,10,123,37,0,1,0,0,0
4723038044,경상북도 영천시 고경면 오룡리,0,0,9,141,238,0,124,33,0,0
4476031028,충청남도 부여군 규암면 금암리,0,0,9,14,181,0,54,0,0,0
4476031029,충청남도 부여군 규암면 신리,0,0,44,10,158,0,41,0,0,0
4476031031,충청남도 부여군 규암면 진변리,0,0,25,1,113,0,7,0,0,0
4476031032,충청남도 부여군 규암면 규암리,0,0,8,0,42,0,2,0,0,0
4476025042,충청남도 부여군 부여읍 현북리,0,1,95,29,266,0,165,0,0,0
4476031000,충청남도 부여군 규암면,0,4,412,233,3372,0,595,0,0,0
4476031022,충청남도 부여군 규암면 나복리,0,0,9,76,291,0,82,0,0,0
4476031023,충청남도 부여군 규암면 모리,0,0,9,19,97,0,44,0,0,0
4476031025,충청남도 부여군 규암면 호암리,0,0,59,1,128,0,38,0,0,0
4476025041,충청남도 부여군 부여읍 왕포리,0,0,30,0,149,0,1,0,0,0
4161035023,경기도 광주시 남종면 이석리,0,0,41,152,7,0,241,0,0,0
4161035025,경기도 광주시 남종면 귀여리,0,1,195,913,150,0,292,0,0,0
4161035026,경기도 광주시 남종면 검천리,0,0,151,561,80,0,37,0,0,0
4161035028,경기도 광주시 남종면 우천리,0,0,101,0,17,0,0,0,0,0
4159035023,경기도 화성시 서신면 광평리,0,7,4,59,103,2,0,0,0,0
4159035024,경기도 화성시 서신면 장외리,0,12,41,189,177,0,0,0,0,0
4159034023,경기도 화성시 송산면 삼존리,0,2,77,121,465,0,0,0,0,0
4159032026,경기도 화성시 비봉면 쌍학리,0,14,4,360,195,0,0,7,0,0
4159032027,경기도 화성시 비봉면 청요리,0,1,0,231,160,0,0,0,0,0
4159032028,경기도 화성시 비봉면 자안리,0,3,1,235,167,0,0,0,0,0
4159033021,경기도 화성시 마도면 석교리,0,0,3,109,129,0,0,0,0,0
4159033023,경기도 화성시 마도면 송정리,0,0,4,179,187,0,0,0,0,0
4159033024,경기도 화성시 마도면 쌍송리,0,1,93,142,117,2,0,0,0,0
4159033026,경기도 화성시 마도면 슬항리,0,1,1,50,192,0,0,0,0,0
4159033027,경기도 화성시 마도면 해문리,0,8,2,127,100,0,0,0,0,0
4159033029,경기도 화성시 마도면 금당리,0,10,3,124,136,0,0,0,0,0
4673034021,전라남도 구례군 마산면 마산리,0,0,6,189,89,0,106,0,0,0
4681031000,전라남도 강진군 군동면,0,0,335,2584,2014,0,788,332,0,0
4683037000,전라남도 영암군 서호면,21,0,439,1719,1565,0,606,27,0,0
4683037022,전라남도 영암군 서호면 화송리,0,0,4,55,149,0,0,0,0,0
4683037023,전라남도 영암군 서호면 청용리,4,0,13,207,93,0,161,0,0,0
4683037025,전라남도 영암군 서호면 장천리,16,0,4,228,93,0,147,1,0,0
4683037026,전라남도 영암군 서호면 쌍풍리,0,0,19,256,177,0,115,0,0,0
4683037028,전라남도 영암군 서호면 성재리,0,0,44,212,148,0,0,0,0,0
4683037029,전라남도 영암군 서호면 금강리,0,0,132,205,197,0,4,0,0,0
4683038000,전라남도 영암군 학산면,3,0,341,2125,1556,0,1333,787,24,0
4683038021,전라남도 영암군 학산면 묵동리,0,0,5,210,41,0,296,202,4,0
4683038022,전라남도 영암군 학산면 상월리,0,0,68,320,232,0,248,236,20,0
4723039025,경상북도 영천시 북안면 명주리,0,0,7,107,56,0,0,0,0,0
4723039027,경상북도 영천시 북안면 신대리,0,0,9,113,55,0,0,0,0,0
4723039028,경상북도 영천시 북안면 신리리,0,0,15,94,94,0,0,0,0,0
4723039030,경상북도 영천시 북안면 도천리,0,0,8,102,74,0,3,0,0,0
4723039031,경상북도 영천시 북안면 옥천리,0,0,1,167,34,0,0,0,0,0
4723039033,경상북도 영천시 북안면 고지리,0,0,16,271,98,0,57,0,0,0
4723039034,경상북도 영천시 북안면 임포리,0,0,11,184,48,0,48,0,0,0
4723039036,경상북도 영천시 북안면 자포리,0,0,3,198,70,0,58,0,0,0
4725012800,경상북도 상주시 초산동,0,0,13,0,273,0,0,0,0,0
4725013100,경상북도 상주시 부원동,1,5,1,41,118,9,110,0,0,0
4725013200,경상북도 상주시 죽전동,0,0,4,0,168,0,0,0,0,0
4725013300,경상북도 상주시 만산동,0,12,12,51,185,0,70,0,0,0
4822031023,경상남도 통영시 용남면 장문리,0,0,4,187,44,0,2,0,0,0
4822031024,경상남도 통영시 용남면 삼화리,0,0,4,131,63,0,0,0,0,0
4822031025,경상남도 통영시 용남면 원평리,0,0,11,225,142,0,0,0,0,0
4822031026,경상남도 통영시 용남면 장평리,0,0,6,118,44,0,0,0,0,0
4827038028,경상남도 밀양시 무안면 동산리,2,0,12,380,97,0,48,6,2,0
4827038023,경상남도 밀양시 무안면 삼태리,0,0,19,158,81,0,26,29,1,0
4874039024,경상남도 창녕군 장마면 초곡리,4,0,9,344,82,0,79,0,2,0
4723035023,경상북도 영천시 화남면 신호리,0,0,31,203,117,0,69,0,0,0
4723035024,경상북도 영천시 화남면 사천리,0,0,23,403,114,0,37,0,0,0
4723035026,경상북도 영천시 화남면 선천리,0,0,45,204,132,0,12,0,0,0
4723035027,경상북도 영천시 화남면 삼창리,0,0,22,157,156,0,3,0,0,0
4723035029,경상북도 영천시 화남면 안천리,0,0,26,462,115,0,88,0,0,0
4723035030,경상북도 영천시 화남면 온천리,0,0,4,258,41,0,98,0,0,0
4723035032,경상북도 영천시 화남면 용계리,0,1,15,505,25,0,362,65,0,0
4723036000,경상북도 영천시 자양면,6,0,653,3310,736,15,3240,782,159,0
4723036021,경상북도 영천시 자양면 보현리,6,0,15,476,508,15,638,240,21,0
4723038035,경상북도 영천시 고경면 동도리,0,0,15,165,91,0,14,0,0,0
4723038036,경상북도 영천시 고경면 차당리,0,0,15,355,61,0,6,0,0,0
4824035029,경상남도 사천시 곤양면 가화리,0,0,49,414,55,0,0,0,0,0
4824035031,경상남도 사천시 곤양면 중항리,0,0,6,351,83,0,0,0,0,0
4824035032,경상남도 사천시 곤양면 무고리,0,0,5,288,227,0,153,0,0,0
4824036000,경상남도 사천시 곤명면,10,24,637,3980,2122,0,208,0,0,0
4824034025,경상남도 사천시 축동면 반용리,0,0,19,395,66,0,0,0,0,0
4824033021,경상남도 사천시 용현면 송지리,0,0,9,36,202,0,0,0,0,0
4824033022,경상남도 사천시 용현면 선진리,0,0,18,121,86,0,0,0,0,0
4824033024,경상남도 사천시 용현면 신촌리,0,0,12,49,57,0,0,0,0,0
4824033025,경상남도 사천시 용현면 온정리,0,0,18,21,142,0,0,0,0,0
4824033027,경상남도 사천시 용현면 석계리,0,0,3,150,49,0,103,4,4,0
4824033028,경상남도 사천시 용현면 구월리,0,0,14,139,65,0,35,2,3,0
4824033031,경상남도 사천시 용현면 주문리,0,0,6,5,176,0,0,0,0,0
4776031045,경상북도 영양군 입암면 병옥리,0,0,10,185,48,0,101,0,0,0
4776031046,경상북도 영양군 입암면 흥구리,0,0,36,83,90,0,70,0,0,0
4776032000,경상북도 영양군 청기면,10,0,196,8645,800,0,4362,55,1,0
4790041042,경상북도 예천군 풍양면 효갈리,0,0,116,117,179,3,12,0,0,0
4723025028,경상북도 영천시 금호읍 신월리,0,0,19,76,175,0,0,0,0,0
4723032027,경상북도 영천시 신녕면 화성리,0,0,7,123,88,0,36,2,0,0
4723032028,경상북도 영천시 신녕면 완전리,0,0,20,31,154,0,53,0,0,0
4723032031,경상북도 영천시 신녕면 가천리,0,0,13,272,41,0,297,108,11,0
4723033000,경상북도 영천시 화산면,0,0,190,3109,1169,0,777,64,2,0
4723033022,경상북도 영천시 화산면 덕암리,0,0,7,69,57,0,23,0,0,0
4711300000,경상북도 포항시북구,24,57,1719,29442,25419,411,12424,3683,375,0
4711310200,경상북도 포항시북구 신흥동,0,0,0,2,11,0,0,0,0,0
4711133000,경상북도 포항시남구 장기면,0,9,268,6141,2066,23,1395,135,0,0
4711133021,경상북도 포항시남구 장기면 읍내리,0,0,12,57,15,1,33,0,0,0
4711133022,경상북도 포항시남구 장기면 마현리,0,0,12,91,94,1,0,1,0,0
4711133024,경상북도 포항시남구 장기면 영암리,0,0,4,31,96,2,7,0,0,0
4825032026,경상남도 김해시 주촌면 양동리,3,2,6,115,133,0,120,0,2,0
4773046037,경상북도 의성군 안평면 석탑리,0,0,5,781,73,0,18,0,0,0
4773046039,경상북도 의성군 안평면 신안리,0,0,11,882,97,0,19,0,0,0
4773046040,경상북도 의성군 안평면 대사리,0,0,11,490,119,1,21,0,0,0
4723011700,경상북도 영천시 본촌동,0,0,13,275,89,0,1,0,0,0
4723011900,경상북도 영천시 괴연동,0,0,10,358,67,0,87,0,0,0
4721038000,경상북도 영주시 단산면,302,2,125,3550,3222,411,1583,33,0,0
4713032028,경상북도 경주시 양남면 읍천리,0,1,4,153,46,0,0,0,0,0
4889041030,경상남도 합천군 대양면 백암리,0,0,3,298,352,0,79,0,0,0
4889041031,경상남도 합천군 대양면 오산리,0,0,4,350,147,0,75,0,0,0
4889042021,경상남도 합천군 쌍백면 대곡리,0,0,2,255,49,0,78,0,0,0
4889042023,경상남도 합천군 쌍백면 평구리,0,0,19,182,126,0,163,0,0,0
4889042024,경상남도 합천군 쌍백면 평지리,0,0,11,200,108,0,99,0,0,0
4889037030,경상남도 합천군 쌍책면 오서리,0,0,32,279,62,0,0,0,0,0
4889038000,경상남도 합천군 덕곡면,0,0,111,1883,457,0,228,0,0,0
4889038022,경상남도 합천군 덕곡면 장리,0,0,4,354,52,0,73,0,0,0
4889038024,경상남도 합천군 덕곡면 학리,0,0,17,63,84,0,0,0,0,0
4889038025,경상남도 합천군 덕곡면 율지리,0,0,52,46,84,0,45,0,0,0
4713025026,경상북도 경주시 감포읍 노동리,0,3,1,339,96,0,0,0,0,0
4713025028,경상북도 경주시 감포읍 호동리,0,0,6,211,239,0,11,0,0,0
4113111100,경기도 성남시수정구 심곡동,0,0,16,150,114,1,19,0,0,0
4711133041,경상북도 포항시남구 장기면 대곡리,0,0,13,315,81,0,129,23,0,0
4711133043,경상북도 포항시남구 장기면 정천리,0,0,5,325,81,0,94,4,0,0
4715044000,경상북도 김천시 대덕면,184,56,115,1706,5702,177,1851,0,0,0
4715044021,경상북도 김천시 대덕면 연화리,0,0,12,168,741,11,119,0,0,0
4715044023,경상북도 김천시 대덕면 외감리,33,0,3,54,273,6,88,0,0,0
4715044025,경상북도 김천시 대덕면 가례리,0,0,23,86,293,33,201,0,0,0
4715044026,경상북도 김천시 대덕면 조룡리,0,0,6,180,726,31,266,0,0,0
4715044028,경상북도 김천시 대덕면 관기리,0,0,14,89,356,57,90,0,0,0
4687038030,전라남도 영광군 낙월면 오도리,0,0,4,3,0,0,55,0,0,0
4687037025,전라남도 영광군 법성면 덕흥리,0,0,12,60,244,0,17,0,0,0
4889036029,경상남도 합천군 초계면 대평리,0,0,2,2,79,0,0,0,0,0
4889036030,경상남도 합천군 초계면 유하리,0,0,6,4,70,0,0,0,0,0
4889037000,경상남도 합천군 쌍책면,0,0,189,2637,667,0,443,0,0,0
4161010100,경기도 광주시 경안동,0,0,8,62,74,0,0,0,0,0
3171025626,울산광역시 울주군 온양읍 삼광리,2,4,9,311,104,1,151,0,0,0
4423034030,충청남도 논산시 상월면 학당리,0,0,6,0,194,0,0,0,0,0
4423034031,충청남도 논산시 상월면 주곡리,0,0,9,85,124,0,5,0,0,0
4423034032,충청남도 논산시 상월면 한천리,0,0,8,102,231,0,5,0,0,0
4423035000,충청남도 논산시 부적면,0,0,250,19,2797,0,31,0,0,0
4423035021,충청남도 논산시 부적면 마구평리,0,0,0,0,184,0,0,0,0,0
4717025026,경상북도 안동시 풍산읍 회곡리,0,0,43,0,344,58,1,0,0,0
4717025027,경상북도 안동시 풍산읍 계평리,0,0,101,22,285,37,0,0,0,0
4717025029,경상북도 안동시 풍산읍 수곡리,0,0,14,3,436,89,11,0,0,0
4159000000,경기도 화성시,0,394,3304,23317,40218,492,685,349,109,0
4161033025,경기도 광주시 도척면 상림리,0,0,17,576,58,0,472,0,21,0
4686038028,전라남도 함평군 월야면 예덕리,0,0,6,34,251,0,1,0,0,0
4686034022,전라남도 함평군 엄다면 송로리,0,0,8,114,178,0,0,0,0,0
4717041026,경상북도 안동시 예안면 삼계리,0,0,56,312,36,0,843,0,9,0
4717041027,경상북도 안동시 예안면 도촌리,0,0,0,314,8,0,1498,0,3,0
4717040024,경상북도 안동시 임동면 갈전리,0,0,36,184,91,1,561,0,31,0
4159033030,경기도 화성시 마도면 고모리,0,5,24,104,113,0,0,0,0,0
4159034021,경기도 화성시 송산면 사강리,0,0,0,83,227,0,0,0,0,0
4159034022,경기도 화성시 송산면 봉가리,0,1,0,62,109,0,0,0,0,0
4159032025,경기도 화성시 비봉면 구포리,0,2,5,7,351,4,0,0,0,0
4882025000,경상남도 고성군 고성읍,0,0,102,1658,1815,0,622,169,45,0
4719011300,경상북도 구미시 공단동,0,0,219,0,1001,0,0,0,2,0
4719032026,경상북도 구미시 옥성면 산촌리,34,2,8,23,452,8,42,0,38,0
4719032027,경상북도 구미시 옥성면 태봉리,2,0,2,74,309,4,73,15,0,0
4683038024,전라남도 영암군 학산면 학계리,0,0,12,384,87,0,15,212,0,0
4681025035,전라남도 강진군 강진읍 서산리,0,0,24,276,183,0,477,0,0,0
4713025025,경상북도 경주시 감포읍 오류리,0,4,28,283,782,0,191,11,0,0
4773044042,경상북도 의성군 다인면 덕지리,0,0,16,400,247,24,131,0,0,0
4773044043,경상북도 의성군 다인면 덕미리,0,0,6,366,216,15,148,0,12,0
4725041031,경상북도 상주시 화서면 하송리,71,5,55,193,84,0,1299,4,0,0
4725040024,경상북도 상주시 화동면 어산리,2,1,12,824,175,0,211,0,0,0
4725040025,경상북도 상주시 화동면 신촌리,0,0,20,111,272,0,21,0,0,0
4725040027,경상북도 상주시 화동면 보미리,0,4,11,238,167,0,129,0,0,0
4725040028,경상북도 상주시 화동면 양지리,0,15,8,150,158,0,90,0,0,0
4725041000,경상북도 상주시 화서면,105,40,112,808,1891,0,2987,4,0,0
4725041021,경상북도 상주시 화서면 신봉리,0,0,0,37,89,0,48,0,0,0
