stdg_Cd,bjd_Nm,etc_Area,excespoor_Drain_Area,exceswell_Drain_Area,moderpoor_Drain_Area,moderwell_Drain_Area,poor_Drain_Area,well_Drain_Area
4374000000,충청북도 영동군,2290,135,42531,1697,6090,16,32522
4374025000,충청북도 영동군 영동읍,119,0,6821,78,598,0,2546
4477033027,충청남도 서천군 기산면 산정리,8,0,0,104,0,0,91
4477033028,충청남도 서천군 기산면 막동리,0,0,0,101,2,0,79
4477033030,충청남도 서천군 기산면 가공리,0,0,0,33,3,0,98
4477033032,충청남도 서천군 기산면 광암리,1,0,2,31,4,0,94
4477033033,충청남도 서천군 기산면 황사리,0,0,0,32,6,0,91
4477034021,충청남도 서천군 한산면 지현리,0,0,19,18,11,0,118
4477034022,충청남도 서천군 한산면 동산리,2,0,17,111,4,0,48
4477034024,충청남도 서천군 한산면 호암리,0,0,6,21,11,0,24
4477034025,충청남도 서천군 한산면 죽촌리,1,0,5,28,16,0,64
4477035024,충청남도 서천군 마산면 지산리,2,0,21,61,19,0,91
4477035025,충청남도 서천군 마산면 가양리,0,0,34,39,11,0,96
4479033025,충청남도 청양군 정산면 남천리,3,0,36,6,18,0,326
4479033026,충청남도 청양군 정산면 송학리,4,0,300,21,20,0,126
4479033028,충청남도 청양군 정산면 용두리,5,3,91,30,1,0,149
4479033030,충청남도 청양군 정산면 천장리,25,0,361,4,8,0,121
4479033031,충청남도 청양군 정산면 내초리,1,0,49,18,5,0,117
4420038023,충청남도 아산시 인주면 신성리,12,0,20,80,25,0,73
4420038025,충청남도 아산시 인주면 밀두리,5,0,0,108,24,0,40
4420038026,충청남도 아산시 인주면 문방리,448,2,1,314,80,1,206
4420038028,충청남도 아산시 인주면 금성리,34,0,5,115,30,0,124
4420038029,충청남도 아산시 인주면 해암리,15,0,6,77,42,0,185
4420038031,충청남도 아산시 인주면 관암리,0,0,0,61,49,0,147
4420038032,충청남도 아산시 인주면 냉정리,19,0,27,37,56,0,396
4420039021,충청남도 아산시 선장면 군덕리,25,0,0,139,22,0,197
4420037032,충청남도 아산시 영인면 신화리,4,6,35,76,41,0,83
4421011300,충청남도 서산시 장동,20,183,0,57,27,19,200
4421011400,충청남도 서산시 덕지천동,5,29,0,92,16,0,74
4421025000,충청남도 서산시 대산읍,1648,826,631,743,165,1274,5254
4182031025,경기도 가평군 설악면 송산리,120,0,380,11,68,0,445
4182031026,경기도 가평군 설악면 미사리,23,0,371,4,64,0,325
4182031028,경기도 가평군 설악면 창의리,5,0,111,22,38,0,162
4182031029,경기도 가평군 설악면 엄소리,14,0,262,32,39,0,452
4480034031,충청남도 홍성군 장곡면 행정리,2,25,232,65,29,0,187
4480034033,충청남도 홍성군 장곡면 산성리,8,6,150,33,15,0,53
4480033031,충청남도 홍성군 홍동면 금당리,2,12,85,43,75,0,230
4480037030,충청남도 홍성군 서부면 판교리,11,7,44,52,21,18,315
4480038000,충청남도 홍성군 갈산면,151,379,958,400,530,382,2207
4480038022,충청남도 홍성군 갈산면 내갈리,9,14,45,32,17,14,157
4480038024,충청남도 홍성군 갈산면 가곡리,10,0,479,16,66,0,151
4480038025,충청남도 홍성군 갈산면 갈오리,0,0,96,25,3,0,26
4480038027,충청남도 홍성군 갈산면 쌍천리,8,25,0,13,16,4,45
4480038029,충청남도 홍성군 갈산면 오두리,14,16,0,24,16,87,153
2914012500,광주광역시 서구 서창동,3,0,45,27,28,0,110
