stdg_Cd,bjd_Nm,vldsia_Rfld1_Area,vldsia_Rfld2_Area,vldsia_Rfld3_Area,vldsia_Rfld4_Area,vldsia_Rfld5_Area,vldsia_Rfld6_Area
4476032024,충청남도 부여군 은산면 은산리,7,5,1,0,0,0
4476032027,충청남도 부여군 은산면 나령리,5,3,2,2,0,0
4476032034,충청남도 부여군 은산면 합수리,6,3,7,5,0,3
4873034026,경상남도 함안군 대산면 서촌리,1,0,0,0,0,0
4873035022,경상남도 함안군 칠서면 무릉리,-,-,-,-,-,-
4873035025,경상남도 함안군 칠서면 태곡리,1,0,0,0,0,0
4873035027,경상남도 함안군 칠서면 계내리,5,0,0,0,0,0
4873036000,경상남도 함안군 칠북면,55,11,6,1,1,14
4873036023,경상남도 함안군 칠북면 이령리,9,0,0,0,0,0
4873036024,경상남도 함안군 칠북면 봉촌리,4,0,0,0,0,0
4873036027,경상남도 함안군 칠북면 영동리,3,0,0,0,0,0
4777032039,경상북도 영덕군 남정면 양성리,10,4,2,0,1,3
4777032041,경상북도 영덕군 남정면 쟁암리,0,2,1,0,1,1
4777032046,경상북도 영덕군 남정면 남정리,0,11,4,2,2,5
4777032048,경상북도 영덕군 남정면 구계리,0,1,0,0,0,0
4777033035,경상북도 영덕군 달산면 흥기리,5,19,7,4,3,5
4777033037,경상북도 영덕군 달산면 옥산리,4,10,2,1,0,0
4777033040,경상북도 영덕군 달산면 덕산리,1,4,1,1,0,1
4777033042,경상북도 영덕군 달산면 옥계리,0,2,0,0,0,0
4777034042,경상북도 영덕군 지품면 눌곡리,5,7,3,1,0,1
4777034045,경상북도 영덕군 지품면 낙평리,1,2,1,1,0,0
4777034048,경상북도 영덕군 지품면 원전리,1,5,4,1,0,0
4777034050,경상북도 영덕군 지품면 기사리,0,0,1,0,1,0
4182032500,경기도 가평군 청평면,22,80,36,22,14,67
4182032521,경기도 가평군 청평면 청평리,4,17,4,1,1,1
4182032522,경기도 가평군 청평면 상천리,7,21,15,5,3,16
4777038038,경상북도 영덕군 창수면 갈천리,1,2,0,0,0,0
4777038040,경상북도 영덕군 창수면 미곡리,3,21,3,3,1,2
4374531027,충청북도 증평군 도안면 도당리,59,68,32,20,8,9
1111011100,서울특별시 종로구 옥인동,-,-,-,-,-,-
1111017000,서울특별시 종로구 명륜1가,-,-,-,-,-,-
4377036024,충청북도 음성군 생극면 관성리,7,17,18,4,1,2
4377036026,충청북도 음성군 생극면 송곡리,1,6,1,3,1,3
4377036029,충청북도 음성군 생극면 차평리,12,7,9,5,2,4
4377037000,충청북도 음성군 감곡면,68,91,56,21,7,20
4377037021,충청북도 음성군 감곡면 오향리,18,7,5,3,0,1
4377037023,충청북도 음성군 감곡면 원당리,5,8,7,2,2,1
4377037026,충청북도 음성군 감곡면 영산리,3,11,3,0,0,0
4377037032,충청북도 음성군 감곡면 단평리,4,18,14,3,2,4
4380025023,충청북도 단양군 단양읍 심곡리,-,-,-,-,-,-
4380025026,충청북도 단양군 단양읍 도전리,-,-,-,-,-,-
4380025030,충청북도 단양군 단양읍 장현리,-,-,-,-,-,-
3111011100,울산광역시 중구 태화동,-,-,-,-,-,-
3111011400,울산광역시 중구 서동,-,-,-,-,-,-
3114010100,울산광역시 남구 무거동,0,0,1,1,0,0
3114010800,울산광역시 남구 야음동,-,-,-,-,-,-
3117010600,울산광역시 동구 주전동,0,1,1,0,0,0
3120010100,울산광역시 북구 창평동,16,21,17,16,3,6
4148026227,경기도 파주시 조리읍 대원리,4,31,42,25,18,28
4148031000,경기도 파주시 월롱면,29,192,152,85,52,168
4148031023,경기도 파주시 월롱면 덕은리,5,38,34,10,10,23
4148031025,경기도 파주시 월롱면 영태리,10,51,37,22,9,51
4148032024,경기도 파주시 탄현면 문지리,24,143,31,15,16,37
4148032029,경기도 파주시 탄현면 오금리,292,455,137,77,34,107
4148035021,경기도 파주시 광탄면 분수리,7,18,8,6,8,10
4148035025,경기도 파주시 광탄면 창만리,21,44,17,7,4,8
4148035028,경기도 파주시 광탄면 기산리,0,1,1,0,0,1
4421037030,충청남도 서산시 음암면 부장리,1,26,31,32,4,14
4421038022,충청남도 서산시 운산면 용현리,2,7,8,2,1,2
4421038025,충청남도 서산시 운산면 원평리,1,9,4,1,1,1
4421038028,충청남도 서산시 운산면 고산리,1,12,8,4,4,3
4421038030,충청남도 서산시 운산면 수당리,1,9,4,4,5,3
4421038033,충청남도 서산시 운산면 갈산리,2,23,22,13,6,11
4421038036,충청남도 서산시 운산면 소중리,0,10,15,14,6,10
4421038037,충청남도 서산시 운산면 상성리,1,7,15,14,6,12
4421038039,충청남도 서산시 운산면 거성리,0,17,23,22,16,17
4421039022,충청남도 서산시 해미면 휴암리,4,5,5,2,2,1
4421039025,충청남도 서산시 해미면 황락리,3,10,7,2,1,2
4689025327,전라남도 완도군 금일읍 동백리,-,-,-,-,-,-
4689025624,전라남도 완도군 노화읍 고막리,-,-,-,-,-,-
4689025627,전라남도 완도군 노화읍 동천리,10,55,11,5,2,2
4689031022,전라남도 완도군 군외면 불목리,23,73,17,5,6,4
4689031025,전라남도 완도군 군외면 신학리,49,127,65,37,17,12
4689031028,전라남도 완도군 군외면 당인리,1,0,0,0,0,0
4689032022,전라남도 완도군 신지면 대곡리,13,85,31,16,7,6
4689033025,전라남도 완도군 고금면 회룡리,15,95,40,17,5,3
4689033028,전라남도 완도군 고금면 세동리,8,71,42,16,3,2
4137010700,경기도 오산시 금암동,4,1,0,0,0,0
4137011000,경기도 오산시 내삼미동,0,1,1,1,0,0
4137011400,경기도 오산시 지곶동,10,4,2,1,0,0
4137011700,경기도 오산시 벌음동,1,0,0,0,0,0
4137012100,경기도 오산시 가수동,-,-,-,-,-,-
4139010200,경기도 시흥시 신천동,1,0,0,0,0,0
4139010600,경기도 시흥시 은행동,7,8,3,7,6,34
4773037037,경상북도 의성군 금성면 대리리,2,4,3,2,2,10
4773037040,경상북도 의성군 금성면 운곡리,0,0,1,0,0,1
4773037042,경상북도 의성군 금성면 하리,0,0,1,1,1,1
4150037000,경기도 이천시 설성면,239,190,88,111,42,113
4150037028,경기도 이천시 설성면 암산리,11,6,2,4,1,1
4150037030,경기도 이천시 설성면 상봉리,8,12,7,5,6,13
4150038021,경기도 이천시 율면 고당리,42,56,26,7,1,2
4150038024,경기도 이천시 율면 북두리,72,62,28,5,3,9
4150038028,경기도 이천시 율면 오성리,12,16,7,2,1,4
4155000000,경기도 안성시,1156,3893,3450,2134,1192,1380
4155011000,경기도 안성시 창전동,-,-,-,-,-,-
4155012000,경기도 안성시 금석동,0,1,12,9,2,1
4155012300,경기도 안성시 사곡동,1,3,5,6,6,22
4874033022,경상남도 창녕군 대합면 등지리,2,3,3,0,0,0
5176034028,강원특별자치도 평창군 봉평면 원길리,2,3,5,1,0,2
5176034029,강원특별자치도 평창군 봉평면 덕거리,0,1,0,1,0,1
5176035000,강원특별자치도 평창군 용평면,8,12,4,2,2,5
5176035021,강원특별자치도 평창군 용평면 용전리,0,1,0,0,0,0
5176035022,강원특별자치도 평창군 용평면 이목정리,-,-,-,-,-,-
5176035023,강원특별자치도 평창군 용평면 속사리,0,0,0,0,0,1
5176035024,강원특별자치도 평창군 용평면 노동리,-,-,-,-,-,-
5176035025,강원특별자치도 평창군 용평면 도사리,-,-,-,-,-,-
5176035026,강원특별자치도 평창군 용평면 백옥포리,5,7,2,2,1,2
5176035027,강원특별자치도 평창군 용평면 장평리,3,4,2,0,1,1
5176035028,강원특별자치도 평창군 용평면 재산리,-,-,-,-,-,-
5176036000,강원특별자치도 평창군 진부면,2,1,1,1,1,0
5176036021,강원특별자치도 평창군 진부면 하진부리,2,1,1,0,0,0
5176036022,강원특별자치도 평창군 진부면 상진부리,-,-,-,-,-,-
5176036023,강원특별자치도 평창군 진부면 송정리,-,-,-,-,-,-
5176036024,강원특별자치도 평창군 진부면 두일리,-,-,-,-,-,-
5176036025,강원특별자치도 평창군 진부면 척천리,-,-,-,-,-,-
5176036026,강원특별자치도 평창군 진부면 탑동리,-,-,-,-,-,-
5176036027,강원특별자치도 평창군 진부면 동산리,-,-,-,-,-,-
5176036028,강원특별자치도 평창군 진부면 간평리,-,-,-,-,-,-
5176036029,강원특별자치도 평창군 진부면 상월오개리,0,0,1,0,0,0
5176036030,강원특별자치도 평창군 진부면 거문리,1,0,0,0,1,0
5176036031,강원특별자치도 평창군 진부면 신기리,-,-,-,-,-,-
5176036032,강원특별자치도 평창군 진부면 봉산리,-,-,-,-,-,-
5176036033,강원특별자치도 평창군 진부면 마평리,-,-,-,-,-,-
5176036034,강원특별자치도 평창군 진부면 수항리,-,-,-,-,-,-
5176036035,강원특별자치도 평창군 진부면 화의리,-,-,-,-,-,-
5176036036,강원특별자치도 평창군 진부면 막동리,-,-,-,-,-,-
5176036037,강원특별자치도 평창군 진부면 장전리,-,-,-,-,-,-
5176036038,강원특별자치도 평창군 진부면 호명리,-,-,-,-,-,-
5176038000,강원특별자치도 평창군 대관령면,-,-,-,-,-,-
5176038021,강원특별자치도 평창군 대관령면 유천리,-,-,-,-,-,-
5176038022,강원특별자치도 평창군 대관령면 병내리,-,-,-,-,-,-
5176038023,강원특별자치도 평창군 대관령면 차항리,-,-,-,-,-,-
5176038024,강원특별자치도 평창군 대관령면 횡계리,-,-,-,-,-,-
5176038025,강원특별자치도 평창군 대관령면 수하리,-,-,-,-,-,-
5176038026,강원특별자치도 평창군 대관령면 용산리,-,-,-,-,-,-
5177000000,강원특별자치도 정선군,69,277,364,196,75,138
5177025000,강원특별자치도 정선군 정선읍,4,11,9,3,2,1
5177025021,강원특별자치도 정선군 정선읍 봉양리,1,3,5,2,1,1
5177025022,강원특별자치도 정선군 정선읍 북실리,-,-,-,-,-,-
5177025023,강원특별자치도 정선군 정선읍 덕송리,-,-,-,-,-,-
5177025024,강원특별자치도 정선군 정선읍 애산리,0,1,0,0,0,0
5177025025,강원특별자치도 정선군 정선읍 신월리,2,6,4,1,1,0
5177025026,강원특별자치도 정선군 정선읍 덕우리,-,-,-,-,-,-
5177025027,강원특별자치도 정선군 정선읍 여탄리,-,-,-,-,-,-
5177025028,강원특별자치도 정선군 정선읍 회동리,-,-,-,-,-,-
5177025029,강원특별자치도 정선군 정선읍 용탄리,-,-,-,-,-,-
5177025030,강원특별자치도 정선군 정선읍 광하리,-,-,-,-,-,-
5177025031,강원특별자치도 정선군 정선읍 귤암리,-,-,-,-,-,-
5177025032,강원특별자치도 정선군 정선읍 가수리,0,1,0,0,0,0
5177025300,강원특별자치도 정선군 고한읍,-,-,-,-,-,-
5177025321,강원특별자치도 정선군 고한읍 고한리,-,-,-,-,-,-
5177025600,강원특별자치도 정선군 사북읍,-,-,-,-,-,-
5177025622,강원특별자치도 정선군 사북읍 사북리,-,-,-,-,-,-
5177025900,강원특별자치도 정선군 신동읍,1,2,5,1,0,0
5177025921,강원특별자치도 정선군 신동읍 예미리,0,1,0,0,0,0
5177025922,강원특별자치도 정선군 신동읍 천포리,1,0,4,1,0,0
5177025923,강원특별자치도 정선군 신동읍 조동리,-,-,-,-,-,-
5177025924,강원특별자치도 정선군 신동읍 방제리,-,-,-,-,-,-
5177025925,강원특별자치도 정선군 신동읍 가사리,-,-,-,-,-,-
5177025926,강원특별자치도 정선군 신동읍 고성리,-,-,-,-,-,-
5177025927,강원특별자치도 정선군 신동읍 덕천리,-,-,-,-,-,-
5177025928,강원특별자치도 정선군 신동읍 운치리,-,-,-,-,-,-
5177032000,강원특별자치도 정선군 남면,0,3,6,1,0,2
5177032021,강원특별자치도 정선군 남면 문곡리,-,-,-,-,-,-
5177032022,강원특별자치도 정선군 남면 무릉리,-,-,-,-,-,-
5177032023,강원특별자치도 정선군 남면 유평리,0,1,2,0,0,0
5177032024,강원특별자치도 정선군 남면 낙동리,0,2,3,1,0,2
5177032025,강원특별자치도 정선군 남면 광덕리,-,-,-,-,-,-
5177034000,강원특별자치도 정선군 북평면,17,114,226,135,46,82
5177034021,강원특별자치도 정선군 북평면 장열리,8,40,44,15,8,10
5177034022,강원특별자치도 정선군 북평면 북평리,0,14,10,5,3,1
5177034023,강원특별자치도 정선군 북평면 남평리,8,58,167,110,34,70
5177034024,강원특별자치도 정선군 북평면 문곡리,-,-,-,-,-,-
5177034025,강원특별자치도 정선군 북평면 나전리,0,2,5,5,1,1
5177034026,강원특별자치도 정선군 북평면 숙암리,-,-,-,-,-,-
5177035000,강원특별자치도 정선군 임계면,37,124,75,40,17,37
5177035021,강원특별자치도 정선군 임계면 가목리,-,-,-,-,-,-
5177035022,강원특별자치도 정선군 임계면 도전리,-,-,-,-,-,-
2772000000,대구광역시 군위군,210,143,108,58,46,89
2772025000,대구광역시 군위군 군위읍,210,143,108,58,46,89
2772025021,대구광역시 군위군 군위읍 동부리,5,2,2,2,3,3
2772025022,대구광역시 군위군 군위읍 서부리,6,1,1,2,1,6
2772025023,대구광역시 군위군 군위읍 금구리,59,32,16,5,3,8
2772025024,대구광역시 군위군 군위읍 무성리,8,3,4,4,2,3
2772025025,대구광역시 군위군 군위읍 수서리,17,14,9,6,4,9
2772025026,대구광역시 군위군 군위읍 사직리,20,22,15,7,6,11
2772025027,대구광역시 군위군 군위읍 내량리,10,10,5,2,2,5
2772025028,대구광역시 군위군 군위읍 외량리,9,5,9,2,3,6
2772025029,대구광역시 군위군 군위읍 삽령리,5,5,7,3,3,4
2772025030,대구광역시 군위군 군위읍 대북리,17,7,7,6,3,4
2772025031,대구광역시 군위군 군위읍 오곡리,3,1,1,1,1,3
2772025032,대구광역시 군위군 군위읍 정리,9,3,2,3,1,5
2772025033,대구광역시 군위군 군위읍 하곡리,7,12,8,6,3,7
2772025034,대구광역시 군위군 군위읍 용대리,18,4,5,2,2,3
2772025035,대구광역시 군위군 군위읍 상곡리,5,3,1,1,0,1
2772025036,대구광역시 군위군 군위읍 광현리,7,5,4,2,3,3
2772025037,대구광역시 군위군 군위읍 대흥리,6,13,11,4,3,9
2772031000,대구광역시 군위군 소보면,-,-,-,-,-,-
5177035023,강원특별자치도 정선군 임계면 직원리,0,0,1,0,0,0
5177035024,강원특별자치도 정선군 임계면 임계리,1,2,2,1,1,1
5177035025,강원특별자치도 정선군 임계면 송계리,4,24,14,2,1,2
5177035026,강원특별자치도 정선군 임계면 봉산리,1,14,11,3,0,3
5177035027,강원특별자치도 정선군 임계면 낙천리,1,7,23,22,7,13
5177035028,강원특별자치도 정선군 임계면 용산리,29,59,16,11,6,17
5177035030,강원특별자치도 정선군 임계면 덕암리,-,-,-,-,-,-
5177035031,강원특별자치도 정선군 임계면 고양리,-,-,-,-,-,-
5177035032,강원특별자치도 정선군 임계면 반천리,0,1,1,0,0,0
5177035034,강원특별자치도 정선군 임계면 문래리,2,18,6,1,0,1
5177036000,강원특별자치도 정선군 화암면,5,12,26,9,7,10
5177036021,강원특별자치도 정선군 화암면 화암리,2,3,9,2,2,4
5177036022,강원특별자치도 정선군 화암면 석곡리,3,8,17,6,5,6
5177036023,강원특별자치도 정선군 화암면 북동리,-,-,-,-,-,-
5177036024,강원특별자치도 정선군 화암면 몰운리,-,-,-,-,-,-
5177036025,강원특별자치도 정선군 화암면 건천리,-,-,-,-,-,-
5177036026,강원특별자치도 정선군 화암면 호촌리,-,-,-,-,-,-
5177036027,강원특별자치도 정선군 화암면 백전리,-,-,-,-,-,-
5177037000,강원특별자치도 정선군 여량면,5,10,17,8,4,6
5177037021,강원특별자치도 정선군 여량면 여량리,0,1,2,1,0,3
5177037022,강원특별자치도 정선군 여량면 유천리,1,1,2,1,0,2
5177037023,강원특별자치도 정선군 여량면 구절리,-,-,-,-,-,-
5177037024,강원특별자치도 정선군 여량면 남곡리,-,-,-,-,-,-
5177037025,강원특별자치도 정선군 여량면 고양리,-,-,-,-,-,-
5177037026,강원특별자치도 정선군 여량면 봉정리,4,8,13,6,3,1
5178000000,강원특별자치도 철원군,341,1988,2809,2452,1888,4115
5178025000,강원특별자치도 철원군 철원읍,40,163,370,503,466,1066
5178025021,강원특별자치도 철원군 철원읍 화지리,1,15,14,24,8,27
5178025022,강원특별자치도 철원군 철원읍 관전리,0,1,0,0,2,0
5178025023,강원특별자치도 철원군 철원읍 월하리,2,11,2,1,5,0
5178025024,강원특별자치도 철원군 철원읍 사요리,3,22,70,112,99,228
5178025025,강원특별자치도 철원군 철원읍 외촌리,0,6,62,72,80,312
5178025026,강원특별자치도 철원군 철원읍 율이리,0,19,45,17,24,96
5178025027,강원특별자치도 철원군 철원읍 내포리,1,2,51,124,126,181
5178025028,강원특별자치도 철원군 철원읍 중리,0,0,0,3,3,5
5178025029,강원특별자치도 철원군 철원읍 대마리,30,82,83,74,87,91
5178025030,강원특별자치도 철원군 철원읍 중세리,0,3,19,19,4,26
5178025031,강원특별자치도 철원군 철원읍 산명리,1,0,23,38,18,89
5178025033,강원특별자치도 철원군 철원읍 유정리,0,1,1,3,0,7
5178025034,강원특별자치도 철원군 철원읍 홍원리,0,1,0,16,9,5
5178025300,강원특별자치도 철원군 김화읍,55,279,267,175,119,150
5178025321,강원특별자치도 철원군 김화읍 학사리,15,60,30,27,23,17
5178025322,강원특별자치도 철원군 김화읍 읍내리,3,14,11,10,4,11
5178025323,강원특별자치도 철원군 김화읍 생창리,1,12,5,1,1,1
5178025324,강원특별자치도 철원군 김화읍 암정리,0,3,2,0,0,0
5178025325,강원특별자치도 철원군 김화읍 운장리,2,31,31,16,11,10
5178025326,강원특별자치도 철원군 김화읍 용양리,4,11,30,21,13,8
5214035025,전북특별자치도 익산시 성당면 두동리,38,43,327,19,4,1
5214035026,전북특별자치도 익산시 성당면 성당리,6,34,58,2,0,0
5214035027,전북특별자치도 익산시 성당면 부곡리,24,19,121,2,0,0
5214036000,전북특별자치도 익산시 용안면,170,276,1087,146,44,13
5214036021,전북특별자치도 익산시 용안면 교동리,9,15,96,9,0,0
5214036022,전북특별자치도 익산시 용안면 덕용리,13,33,240,29,7,0
5214036023,전북특별자치도 익산시 용안면 중신리,16,66,113,14,4,1
