stdg_Cd,bjd_Nm,allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,valley_Tpgraphy_Area
4681032000,전라남도 강진군 칠량면,411,0,68,137,119,0,0,227,3854,412,779
4681032022,전라남도 강진군 칠량면 동백리,0,0,11,2,18,0,0,0,402,78,64
4725010100,경상북도 상주시 성하동,5,0,0,0,0,0,0,0,0,0,0
4725010200,경상북도 상주시 성동동,68,0,98,2,0,0,0,0,0,0,0
4725010400,경상북도 상주시 복룡동,119,0,4,32,0,0,0,0,0,0,0
4725010500,경상북도 상주시 냉림동,71,0,0,10,0,0,0,0,0,0,0
4725010700,경상북도 상주시 남성동,55,0,0,0,0,0,0,0,2,0,5
4725010800,경상북도 상주시 서문동,21,0,0,0,0,0,0,0,0,0,0
4723039038,경상북도 영천시 북안면 관리,0,0,0,8,25,0,0,0,254,11,79
4725025030,경상북도 상주시 함창읍 척동리,53,0,0,8,6,0,0,0,5,0,14
4725025031,경상북도 상주시 함창읍 태봉리,129,0,9,25,20,0,0,0,2,0,26
4723039041,경상북도 영천시 북안면 반정리,25,0,70,27,51,0,0,0,226,3,123
4723039024,경상북도 영천시 북안면 도유리,0,0,0,10,41,0,0,0,200,19,60
4824012000,경상남도 사천시 늑도동,0,0,0,5,32,0,0,0,7,2,4
4824012100,경상남도 사천시 신수동,0,0,0,12,61,0,0,0,24,0,16
4824012200,경상남도 사천시 백천동,0,0,0,19,0,0,0,0,556,74,0
4824012500,경상남도 사천시 대포동,4,0,31,3,0,0,0,0,0,6,19
4824012600,경상남도 사천시 송포동,1,0,69,7,9,0,0,0,141,94,101
4827038024,경상남도 밀양시 무안면 화봉리,0,0,0,11,0,0,0,0,548,135,82
4827038026,경상남도 밀양시 무안면 양효리,40,0,0,7,0,0,0,0,251,47,41
4723036029,경상북도 영천시 자양면 용화리,0,98,0,14,0,0,0,0,1200,131,12
4723037021,경상북도 영천시 임고면 양항리,94,0,5,42,7,0,0,0,124,5,46
4723037023,경상북도 영천시 임고면 덕연리,113,0,12,32,24,0,0,0,164,14,53
4723037024,경상북도 영천시 임고면 삼매리,102,2,8,41,38,0,0,0,631,93,125
4723037026,경상북도 영천시 임고면 황강리,8,0,38,5,14,0,0,0,48,4,29
4723037027,경상북도 영천시 임고면 효리,49,0,78,23,34,0,0,0,354,3,141
4723037029,경상북도 영천시 임고면 사리,53,0,0,71,49,0,0,0,927,70,201
4723037030,경상북도 영천시 임고면 수성리,0,0,0,14,29,0,0,0,1510,255,142
4723036023,경상북도 영천시 자양면 충효리,41,0,0,86,0,0,0,0,831,152,26
4723039021,경상북도 영천시 북안면 상리,0,0,0,9,6,0,0,0,337,103,35
4723039022,경상북도 영천시 북안면 당리,5,0,0,7,21,0,0,0,127,30,69
4723036026,경상북도 영천시 자양면 신방리,0,0,0,7,10,0,0,0,513,58,119
4825010700,경상남도 김해시 삼계동,12,0,0,16,26,0,0,0,573,245,135
4825010800,경상남도 김해시 내동,57,0,0,14,1,0,0,0,38,105,38
4824036021,경상남도 사천시 곤명면 추천리,35,0,0,4,54,0,0,0,145,9,79
4824034026,경상남도 사천시 축동면 가산리,12,0,0,34,142,0,0,4,108,4,81
4824034027,경상남도 사천시 축동면 구호리,18,0,0,13,53,0,0,2,75,0,30
4824035000,경상남도 사천시 곤양면,188,0,0,179,896,0,0,193,3371,69,1219
4824035022,경상남도 사천시 곤양면 남문외리,5,0,0,4,0,0,0,0,14,0,26
4824035023,경상남도 사천시 곤양면 서정리,35,0,0,15,33,0,0,0,191,2,101
4824035025,경상남도 사천시 곤양면 대진리,30,0,0,20,147,0,0,66,271,7,93
4824036031,경상남도 사천시 곤명면 송림리,47,0,0,7,34,0,0,0,183,2,51
4824035028,경상남도 사천시 곤양면 흥사리,18,0,0,9,97,0,0,0,454,7,135
4776032034,경상북도 영양군 청기면 정족리,58,0,1,35,81,0,0,0,951,142,56
4723033034,경상북도 영천시 화산면 부계리,2,0,9,12,27,0,0,0,81,1,38
4723012500,경상북도 영천시 쌍계동,27,0,14,26,13,0,0,0,74,8,28
4723012600,경상북도 영천시 도남동,37,0,94,18,15,0,0,0,0,0,10
4723012700,경상북도 영천시 매산동,120,0,47,33,69,0,0,0,113,3,80
4723012800,경상북도 영천시 언하동,62,0,62,17,43,0,0,0,8,2,25
4723013000,경상북도 영천시 서산동,32,0,36,29,19,0,0,0,402,14,119
4723025000,경상북도 영천시 금호읍,623,0,1118,467,924,0,0,0,1187,77,767
4723025022,경상북도 영천시 금호읍 덕성리,39,0,34,42,0,0,0,0,0,0,0
4723025024,경상북도 영천시 금호읍 대미리,0,0,51,15,61,0,0,0,147,3,78
4723025025,경상북도 영천시 금호읍 석섬리,0,0,72,0,13,0,0,0,16,0,11
4723025027,경상북도 영천시 금호읍 냉천리,91,0,66,57,0,0,0,0,0,0,0
4825032025,경상남도 김해시 주촌면 내삼리,2,0,20,14,33,0,0,0,393,136,97
4825034024,경상남도 김해시 한림면 신천리,0,0,11,7,0,0,0,0,288,96,73
4825032027,경상남도 김해시 주촌면 망덕리,26,0,29,8,0,0,0,7,37,11,37
4825032028,경상남도 김해시 주촌면 농소리,8,0,1,15,0,0,0,37,21,3,70
4825033021,경상남도 김해시 진례면 청천리,62,0,4,8,5,0,0,0,83,93,74
4825033023,경상남도 김해시 진례면 송정리,16,0,14,13,28,0,0,0,189,61,188
4825025025,경상남도 김해시 진영읍 좌곤리,163,0,9,17,9,0,0,0,40,35,24
4825025026,경상남도 김해시 진영읍 진영리,278,0,58,43,0,0,0,0,149,31,63
4825025027,경상남도 김해시 진영읍 여래리,0,0,25,2,0,0,0,0,156,48,57
4825025029,경상남도 김해시 진영읍 신용리,20,0,0,2,3,0,0,0,100,56,57
4825025031,경상남도 김해시 진영읍 내룡리,0,0,0,5,17,0,0,0,175,46,49
4825025032,경상남도 김해시 진영읍 죽곡리,24,0,0,13,0,0,0,0,109,21,61
4721035029,경상북도 영주시 안정면 안심리,57,0,0,11,5,0,0,0,53,0,51
4723012000,경상북도 영천시 대전동,61,0,27,18,7,0,0,0,71,2,41
4721037027,경상북도 영주시 순흥면 배점리,0,0,0,26,12,0,0,0,1253,199,44
4721037028,경상북도 영주시 순흥면 덕현리,0,0,0,3,2,0,0,0,842,195,3
4723012400,경상북도 영천시 오수동,12,0,40,27,4,0,0,0,47,9,17
4723010700,경상북도 영천시 교촌동,0,0,10,0,25,0,0,0,9,0,13
4723010800,경상북도 영천시 과전동,1,0,4,0,0,0,0,0,0,0,0
4723011000,경상북도 영천시 화룡동,31,0,89,10,24,0,0,0,44,6,36
4723011100,경상북도 영천시 도동,80,0,75,46,38,0,0,0,6,0,15
4723011300,경상북도 영천시 완산동,81,0,144,48,79,0,0,0,111,0,45
4723011400,경상북도 영천시 범어동,3,0,7,12,207,0,0,0,128,4,103
4723011600,경상북도 영천시 봉동,26,0,76,6,88,0,0,0,0,1,33
4889041028,경상남도 합천군 대양면 양산리,15,0,0,6,62,0,0,0,131,0,77
4784032056,경상북도 성주군 용암면 대봉리,18,0,0,12,8,0,0,0,363,26,126
4784032057,경상북도 성주군 용암면 상신리,0,0,0,9,1,0,0,0,548,60,48
4784033000,경상북도 성주군 수륜면,716,32,8,449,169,0,0,0,5228,1384,972
4725013500,경상북도 상주시 남장동,38,0,0,20,3,0,0,0,745,143,59
4725013600,경상북도 상주시 남적동,46,0,0,7,0,0,0,0,121,24,82
4725025000,경상북도 상주시 함창읍,1024,0,88,310,287,0,0,0,1482,256,908
4725025022,경상북도 상주시 함창읍 오동리,38,0,26,0,75,0,0,0,5,1,122
4725025024,경상북도 상주시 함창읍 증촌리,66,0,0,7,20,0,0,0,2,0,21
4822031028,경상남도 통영시 용남면 어의리,0,0,0,2,0,0,0,0,38,4,0
4719034026,경상북도 구미시 해평면 금산리,4,0,0,9,2,0,0,0,352,23,226
4719032029,경상북도 구미시 옥성면 대원리,0,0,0,38,1,0,0,0,384,48,111
4719033000,경상북도 구미시 도개면,637,0,0,401,82,0,0,0,3317,604,1044
4719033021,경상북도 구미시 도개면 가산리,201,0,0,107,1,0,0,0,106,8,67
4719033023,경상북도 구미시 도개면 월림리,72,0,0,68,26,0,0,0,119,12,150
4833032000,경상남도 양산시 원동면,460,77,0,536,0,0,0,0,11159,2203,443
4833032022,경상남도 양산시 원동면 용당리,218,0,0,166,0,0,0,0,1034,176,27
4182025000,경기도 가평군 가평읍,503,1,29,727,105,0,0,2,11172,996,970
4182025021,경기도 가평군 가평읍 읍내리,95,0,5,106,29,0,0,0,354,36,64
4874039025,경상남도 창녕군 장마면 산지리,23,0,0,28,40,0,0,0,78,2,48
4874039027,경상남도 창녕군 장마면 동정리,1,0,0,27,18,0,0,0,92,1,91
4827038029,경상남도 밀양시 무안면 판곡리,91,0,0,12,0,0,0,0,90,21,15
4827037025,경상남도 밀양시 초동면 반월리,202,0,0,171,5,0,0,0,97,16,16
4827037026,경상남도 밀양시 초동면 검암리,109,0,0,37,89,0,0,0,57,31,73
4827037028,경상남도 밀양시 초동면 성만리,0,0,0,4,0,0,0,0,229,82,75
4827037029,경상남도 밀양시 초동면 신호리,35,0,0,50,2,0,0,0,26,11,39
4723038039,경상북도 영천시 고경면 상덕리,11,0,4,5,12,0,0,0,259,3,97
4723038040,경상북도 영천시 고경면 가수리,21,0,21,11,20,0,0,0,124,3,50
4723038042,경상북도 영천시 고경면 삼산리,5,0,0,10,36,0,0,0,68,13,38
4723038044,경상북도 영천시 고경면 오룡리,0,0,0,9,1,0,0,0,402,114,18
4476031028,충청남도 부여군 규암면 금암리,53,0,0,9,27,0,0,0,104,5,59
4476031029,충청남도 부여군 규암면 신리,107,0,0,44,10,0,0,0,54,1,38
4476031031,충청남도 부여군 규암면 진변리,76,0,3,25,8,0,0,0,11,1,22
4476031032,충청남도 부여군 규암면 규암리,9,0,0,8,17,0,0,0,6,0,14
4476025042,충청남도 부여군 부여읍 현북리,157,0,8,95,20,0,0,0,187,11,78
4476031000,충청남도 부여군 규암면,1092,0,75,412,503,0,0,467,1018,75,974
4476031022,충청남도 부여군 규암면 나복리,146,0,0,9,51,0,0,0,131,9,113
4476031023,충청남도 부여군 규암면 모리,68,0,0,9,0,0,0,0,54,3,34
4476031025,충청남도 부여군 규암면 호암리,29,0,0,59,11,0,0,0,78,1,47
4476025041,충청남도 부여군 부여읍 왕포리,140,0,0,30,0,0,0,0,6,0,5
4161035023,경기도 광주시 남종면 이석리,0,0,0,41,0,0,0,0,367,25,9
4161035025,경기도 광주시 남종면 귀여리,49,0,0,195,0,0,0,0,1125,38,143
4161035026,경기도 광주시 남종면 검천리,16,0,0,151,0,0,0,0,527,32,103
4161035028,경기도 광주시 남종면 우천리,17,0,0,101,0,0,0,0,0,0,0
4159035023,경기도 화성시 서신면 광평리,3,0,0,4,6,0,0,47,54,11,49
4159035024,경기도 화성시 서신면 장외리,0,0,0,41,12,0,0,84,171,29,81
4159034023,경기도 화성시 송산면 삼존리,44,0,0,77,54,0,0,324,92,4,69
4159032026,경기도 화성시 비봉면 쌍학리,18,0,0,4,35,0,0,4,334,47,137
4159032027,경기도 화성시 비봉면 청요리,7,0,3,0,22,0,0,0,213,15,134
4159032028,경기도 화성시 비봉면 자안리,15,0,0,1,31,0,0,0,214,19,126
4159033021,경기도 화성시 마도면 석교리,1,0,0,3,5,0,0,64,106,6,57
4159033023,경기도 화성시 마도면 송정리,0,0,0,4,78,0,0,58,114,13,102
4159033024,경기도 화성시 마도면 쌍송리,0,0,0,93,4,0,0,56,134,1,67
4159033026,경기도 화성시 마도면 슬항리,4,0,0,1,4,0,0,162,49,1,24
4159033027,경기도 화성시 마도면 해문리,0,0,0,2,4,0,0,0,122,19,90
4159033029,경기도 화성시 마도면 금당리,8,0,0,3,1,0,0,37,121,10,94
4673034021,전라남도 구례군 마산면 마산리,0,0,0,6,6,0,0,0,191,119,67
4681031000,전라남도 강진군 군동면,850,0,134,335,526,0,0,108,2629,469,1001
4683037000,전라남도 영암군 서호면,42,0,21,439,47,0,0,694,2040,408,684
4683037022,전라남도 영암군 서호면 화송리,8,0,0,4,9,0,0,0,82,0,104
4683037023,전라남도 영암군 서호면 청용리,0,0,0,13,0,0,0,0,348,23,95
4683037025,전라남도 영암군 서호면 장천리,0,0,0,4,0,0,0,0,344,37,104
4683037026,전라남도 영암군 서호면 쌍풍리,0,0,0,19,0,0,0,68,326,77,78
4683037028,전라남도 영암군 서호면 성재리,0,0,0,44,0,0,0,113,141,70,37
4683037029,전라남도 영암군 서호면 금강리,0,0,0,132,0,0,0,156,163,63,24
4683038000,전라남도 영암군 학산면,343,0,256,341,5,0,0,346,3509,587,781
4683038021,전라남도 영암군 학산면 묵동리,1,0,0,5,0,0,0,0,592,92,68
4683038022,전라남도 영암군 학산면 상월리,51,0,76,68,0,0,0,3,696,101,129
4723039025,경상북도 영천시 북안면 명주리,15,0,0,7,32,0,0,0,57,1,58
4723039027,경상북도 영천시 북안면 신대리,8,0,6,9,70,0,0,0,29,0,55
4723039028,경상북도 영천시 북안면 신리리,48,0,31,15,52,0,0,0,24,2,29
4723039030,경상북도 영천시 북안면 도천리,22,0,24,8,50,0,0,0,38,10,36
4723039031,경상북도 영천시 북안면 옥천리,0,0,0,1,63,0,0,0,72,10,56
4723039033,경상북도 영천시 북안면 고지리,19,0,26,16,65,0,0,0,197,22,95
4723039034,경상북도 영천시 북안면 임포리,16,0,6,11,44,0,0,0,144,9,61
4723039036,경상북도 영천시 북안면 자포리,0,0,7,3,35,0,0,0,172,33,80
4725012800,경상북도 상주시 초산동,29,0,110,13,67,0,0,0,0,0,67
4725013100,경상북도 상주시 부원동,0,0,0,1,3,0,0,0,166,57,56
4725013200,경상북도 상주시 죽전동,0,0,118,4,12,0,0,0,0,0,37
4725013300,경상북도 상주시 만산동,3,0,13,12,6,0,0,0,139,69,87
4822031023,경상남도 통영시 용남면 장문리,0,0,0,4,0,0,0,7,148,43,35
4822031024,경상남도 통영시 용남면 삼화리,0,0,0,4,0,0,0,10,106,39,40
4822031025,경상남도 통영시 용남면 원평리,0,0,0,11,0,0,0,41,216,56,53
4822031026,경상남도 통영시 용남면 장평리,0,0,0,6,0,0,0,3,113,31,15
4827038028,경상남도 밀양시 무안면 동산리,21,0,0,12,0,0,0,0,363,75,74
4827038023,경상남도 밀양시 무안면 삼태리,62,0,0,19,0,0,0,0,169,37,25
4874039024,경상남도 창녕군 장마면 초곡리,0,0,0,9,59,0,0,0,301,17,134
4723035023,경상북도 영천시 화남면 신호리,30,0,50,31,30,0,0,0,174,1,104
4723035024,경상북도 영천시 화남면 사천리,1,0,56,23,37,0,0,0,313,3,141
4723035026,경상북도 영천시 화남면 선천리,71,0,27,45,22,0,0,0,131,21,77
4723035027,경상북도 영천시 화남면 삼창리,65,0,41,22,17,0,0,0,102,32,59
4723035029,경상북도 영천시 화남면 안천리,40,0,0,26,51,2,0,0,399,4,169
4723035030,경상북도 영천시 화남면 온천리,0,0,0,4,14,0,0,0,300,4,79
4723035032,경상북도 영천시 화남면 용계리,0,0,0,15,6,0,0,0,814,136,3
4723036000,경상북도 영천시 자양면,60,98,10,653,139,0,0,0,6300,1155,490
4723036021,경상북도 영천시 자양면 보현리,0,0,0,15,0,0,0,0,1294,478,133
4723038035,경상북도 영천시 고경면 동도리,22,0,31,15,3,0,0,0,136,35,43
4723038036,경상북도 영천시 고경면 차당리,0,0,7,15,26,0,0,0,261,5,122
4824035029,경상남도 사천시 곤양면 가화리,1,0,0,49,64,0,0,1,307,3,91
4824035031,경상남도 사천시 곤양면 중항리,0,0,0,6,146,0,0,16,150,0,122
4824035032,경상남도 사천시 곤양면 무고리,10,0,0,5,33,0,0,0,437,34,151
4824036000,경상남도 사천시 곤명면,494,0,0,637,350,0,0,0,4169,245,1084
4824034025,경상남도 사천시 축동면 반용리,16,0,0,19,108,0,0,0,234,0,103
4824033021,경상남도 사천시 용현면 송지리,0,0,88,9,29,0,0,52,8,16,44
4824033022,경상남도 사천시 용현면 선진리,16,0,0,18,93,0,0,13,2,1,84
4824033024,경상남도 사천시 용현면 신촌리,6,0,0,12,57,0,0,7,2,3,31
4824033025,경상남도 사천시 용현면 온정리,12,0,12,18,32,0,0,44,0,9,53
4824033027,경상남도 사천시 용현면 석계리,0,0,0,3,30,0,0,0,219,36,23
4824033028,경상남도 사천시 용현면 구월리,0,0,2,14,16,0,0,0,138,80,9
4824033031,경상남도 사천시 용현면 주문리,3,0,39,6,0,0,0,0,0,1,138
4776031045,경상북도 영양군 입암면 병옥리,18,0,9,10,24,0,0,0,232,22,29
4776031046,경상북도 영양군 입암면 흥구리,21,0,31,36,32,0,0,0,94,24,40
4776032000,경상북도 영양군 청기면,263,0,1,196,361,0,0,0,11118,1099,1032
4790041042,경상북도 예천군 풍양면 효갈리,68,0,1,116,57,0,0,0,75,16,95
4723025028,경상북도 영천시 금호읍 신월리,9,0,151,19,5,0,0,0,52,11,22
4723032027,경상북도 영천시 신녕면 화성리,34,0,0,7,52,0,0,0,80,3,80
4723032028,경상북도 영천시 신녕면 완전리,118,0,20,20,52,0,0,0,12,2,35
4723032031,경상북도 영천시 신녕면 가천리,0,11,0,13,15,0,0,0,550,95,57
4723033000,경상북도 영천시 화산면,192,2,329,190,681,0,0,0,2532,138,1247
4723033022,경상북도 영천시 화산면 덕암리,35,0,12,7,28,0,0,0,40,0,35
4711300000,경상북도 포항시북구,2955,0,1429,1719,731,0,0,1373,51675,5362,8312
4711310200,경상북도 포항시북구 신흥동,0,0,0,0,0,0,0,9,2,0,2
4711133000,경상북도 포항시남구 장기면,378,0,10,268,666,0,0,234,6713,682,1083
4711133021,경상북도 포항시남구 장기면 읍내리,12,0,0,12,0,0,0,0,79,9,4
4711133022,경상북도 포항시남구 장기면 마현리,30,0,0,12,13,0,0,23,74,13,33
4711133024,경상북도 포항시남구 장기면 영암리,0,0,0,4,41,0,0,5,49,8,32
4825032026,경상남도 김해시 주촌면 양동리,0,0,0,6,28,0,0,0,220,98,28
4773046037,경상북도 의성군 안평면 석탑리,0,0,0,5,98,0,0,0,566,41,167
4773046039,경상북도 의성군 안평면 신안리,3,0,0,11,89,0,0,0,664,92,152
4773046040,경상북도 의성군 안평면 대사리,9,0,0,11,69,0,0,0,388,28,135
4723011700,경상북도 영천시 본촌동,7,0,54,13,220,0,0,0,6,4,74
4723011900,경상북도 영천시 괴연동,0,0,0,10,54,0,0,0,329,58,72
4721038000,경상북도 영주시 단산면,435,0,16,125,33,0,0,0,6504,972,1143
4713032028,경상북도 경주시 양남면 읍천리,0,0,13,4,85,0,0,7,46,17,33
4889041030,경상남도 합천군 대양면 백암리,0,0,0,3,23,0,0,0,552,2,151
4889041031,경상남도 합천군 대양면 오산리,1,0,0,4,10,0,0,0,457,21,82
4889042021,경상남도 합천군 쌍백면 대곡리,0,0,0,2,22,0,0,0,280,6,75
4889042023,경상남도 합천군 쌍백면 평구리,77,0,0,19,44,0,0,0,259,5,86
4889042024,경상남도 합천군 쌍백면 평지리,26,0,0,11,16,0,0,0,255,1,108
4889037030,경상남도 합천군 쌍책면 오서리,43,0,0,32,21,0,0,0,220,12,44
4889038000,경상남도 합천군 덕곡면,274,0,0,111,261,0,0,0,1593,26,413
4889038022,경상남도 합천군 덕곡면 장리,30,0,0,4,38,0,0,0,325,9,78
4889038024,경상남도 합천군 덕곡면 학리,70,0,0,17,10,0,0,0,27,2,39
4889038025,경상남도 합천군 덕곡면 율지리,84,0,0,52,0,0,0,0,91,0,0
4713025026,경상북도 경주시 감포읍 노동리,0,0,0,1,49,0,0,0,270,104,15
4713025028,경상북도 경주시 감포읍 호동리,1,0,0,6,27,0,0,0,372,36,26
4113111100,경기도 성남시수정구 심곡동,94,0,0,16,0,0,0,0,129,13,48
4711133041,경상북도 포항시남구 장기면 대곡리,18,0,0,13,60,0,0,0,386,43,41
4711133043,경상북도 포항시남구 장기면 정천리,11,0,0,5,106,0,0,0,280,40,69
4715044000,경상북도 김천시 대덕면,148,0,5,115,58,0,0,0,7014,935,1512
4715044021,경상북도 김천시 대덕면 연화리,0,0,0,12,9,0,0,0,759,31,240
4715044023,경상북도 김천시 대덕면 외감리,0,0,0,3,2,0,0,0,314,94,43
4715044025,경상북도 김천시 대덕면 가례리,64,0,0,23,0,0,0,0,416,2,131
4715044026,경상북도 김천시 대덕면 조룡리,4,0,0,6,2,0,0,0,915,24,257
4715044028,경상북도 김천시 대덕면 관기리,45,0,0,14,2,0,0,0,380,6,160
4687038030,전라남도 영광군 낙월면 오도리,0,0,0,4,0,0,0,0,56,2,0
4687037025,전라남도 영광군 법성면 덕흥리,0,0,0,12,118,0,0,73,58,17,54
4889036029,경상남도 합천군 초계면 대평리,2,0,0,2,0,0,0,0,0,62,17
4889036030,경상남도 합천군 초계면 유하리,1,0,0,6,0,0,0,0,0,53,20
4889037000,경상남도 합천군 쌍책면,353,0,0,189,406,0,0,0,2378,35,573
4161010100,경기도 광주시 경안동,64,0,0,8,0,0,0,0,45,6,20
3171025626,울산광역시 울주군 온양읍 삼광리,4,0,0,9,34,0,0,0,381,43,110
4423034030,충청남도 논산시 상월면 학당리,41,0,0,6,58,0,0,0,26,0,69
4423034031,충청남도 논산시 상월면 주곡리,58,0,1,9,12,0,0,0,88,9,45
4423034032,충청남도 논산시 상월면 한천리,43,0,98,8,20,0,0,0,96,6,76
4423035000,충청남도 논산시 부적면,966,0,349,250,380,0,0,3,372,4,773
4423035021,충청남도 논산시 부적면 마구평리,39,0,120,0,3,0,0,0,0,0,21
4717025026,경상북도 안동시 풍산읍 회곡리,19,0,0,43,0,0,0,0,249,9,125
4717025027,경상북도 안동시 풍산읍 계평리,51,0,0,101,0,0,0,0,211,1,81
4717025029,경상북도 안동시 풍산읍 수곡리,38,0,0,14,0,0,0,0,342,1,157
4159000000,경기도 화성시,4155,0,380,3304,8828,0,0,8853,23489,1134,18720
4161033025,경기도 광주시 도척면 상림리,26,0,0,17,0,0,0,0,901,128,71
4686038028,전라남도 함평군 월야면 예덕리,0,0,0,6,128,0,0,0,22,2,133
