stdg_Cd,bjd_Nm,crush_Stone_Area,etc_Area,except_Area,low_Moist_Area,none_Area,rock_Area,salt_Area,sand_Area,slope_Area,spaicd_Area,stone_Power_Area,unripe_Area,volcano_Area
4672025024,전라남도 곡성군 곡성읍 죽동리,0,6,139,0,0,0,0,9,51,0,0,25,0
4672025027,전라남도 곡성군 곡성읍 구원리,0,11,596,0,0,0,0,35,68,0,33,48,0
4672025032,전라남도 곡성군 곡성읍 장선리,0,35,0,0,93,0,0,30,0,0,0,65,0
4672025034,전라남도 곡성군 곡성읍 묘천리,0,7,51,32,0,0,0,43,59,0,0,17,0
4715034021,경상북도 김천시 개령면 황계리,0,39,43,49,35,0,0,81,63,0,0,0,0
4715034025,경상북도 김천시 개령면 동부리,0,5,53,5,6,0,0,20,8,0,0,0,0
4715034026,경상북도 김천시 개령면 양천리,0,46,129,46,25,0,0,54,20,0,0,3,0
4715034028,경상북도 김천시 개령면 남전리,0,13,403,20,4,0,0,22,164,0,0,0,0
4715035022,경상북도 김천시 감문면 금라리,0,4,152,0,0,0,0,2,122,0,1,0,0
4715035025,경상북도 김천시 감문면 도명리,0,6,166,25,0,0,0,16,44,0,0,1,0
4715035031,경상북도 김천시 감문면 광덕리,0,17,489,0,0,0,0,46,145,0,0,0,0
4715035035,경상북도 김천시 감문면 대양리,0,14,198,20,21,0,0,17,103,0,0,0,0
4715036022,경상북도 김천시 어모면 옥율리,0,3,403,13,0,0,0,23,132,0,0,0,0
4715036025,경상북도 김천시 어모면 군자리,0,19,63,53,27,0,0,17,85,0,0,0,0
4715036028,경상북도 김천시 어모면 옥계리,0,10,669,0,0,0,0,33,96,0,27,1,0
4715036032,경상북도 김천시 어모면 동좌리,0,14,164,6,0,0,0,49,75,0,7,1,0
4782033000,경상북도 청도군 각북면,0,133,3868,0,10,0,0,180,629,0,159,95,0
4817046026,경상남도 진주시 수곡면 원내리,0,59,211,0,47,0,0,11,61,0,0,26,0
4790025036,경상북도 예천군 예천읍 생천리,0,29,222,4,19,0,0,43,98,0,0,47,0
4790031000,경상북도 예천군 용문면,0,105,5232,9,37,0,0,308,1126,0,84,230,0
4790031042,경상북도 예천군 용문면 덕신리,0,1,166,0,0,0,0,7,91,0,0,5,0
4790031044,경상북도 예천군 용문면 노사리,0,2,206,0,0,0,0,7,56,0,0,6,0
4790031047,경상북도 예천군 용문면 직리,0,2,215,0,0,0,0,5,59,0,0,8,0
4790031051,경상북도 예천군 용문면 원류리,0,2,291,0,0,0,0,13,58,0,5,0,0
4790031054,경상북도 예천군 용문면 제곡리,0,12,184,0,14,0,0,27,75,0,5,13,0
4888041026,경상남도 거창군 가북면 몽석리,0,25,1030,0,0,0,0,13,65,0,14,0,0
4889025023,경상남도 합천군 합천읍 영창리,0,26,148,24,0,0,0,18,60,0,0,3,0
4889025026,경상남도 합천군 합천읍 용계리,0,2,563,0,0,0,0,0,103,0,2,0,0
4889025028,경상남도 합천군 합천읍 장계리,0,2,509,1,0,0,0,11,131,0,13,0,0
4889031021,경상남도 합천군 봉산면 압곡리,0,28,915,0,0,0,0,0,81,0,5,0,0
4889031026,경상남도 합천군 봉산면 봉계리,0,92,187,0,0,0,0,0,47,0,0,0,0
4889031029,경상남도 합천군 봉산면 고삼리,0,341,479,0,0,0,0,0,40,0,0,0,0
4889032000,경상남도 합천군 묘산면,0,39,4025,5,18,0,0,19,802,0,39,37,0
4889032022,경상남도 합천군 묘산면 팔심리,0,0,211,0,0,0,0,1,62,0,0,0,0
4889032027,경상남도 합천군 묘산면 도옥리,0,4,320,0,0,0,0,0,66,0,6,0,0
4711335023,경상북도 포항시북구 죽장면 침곡리,0,5,825,0,0,0,0,0,16,0,8,0,0
4711335026,경상북도 포항시북구 죽장면 지동리,0,28,557,0,0,0,0,40,24,0,5,10,0
4711335028,경상북도 포항시북구 죽장면 감곡리,0,3,666,0,0,0,0,0,24,0,9,1,0
4711335031,경상북도 포항시북구 죽장면 석계리,0,10,1206,0,0,0,0,0,11,0,27,3,0
4711335033,경상북도 포항시북구 죽장면 월평리,0,5,838,0,0,0,0,0,24,0,59,9,0
4711335036,경상북도 포항시북구 죽장면 봉계리,0,1,802,0,0,0,0,0,23,0,6,0,0
4711335039,경상북도 포항시북구 죽장면 하옥리,0,35,3613,0,0,0,0,0,25,0,8,0,0
4711336022,경상북도 포항시북구 기북면 대곡리,0,25,308,0,0,0,0,47,136,0,26,29,0
4711336025,경상북도 포항시북구 기북면 오덕리,0,19,702,0,0,0,0,28,89,0,55,6,0
4713010300,경상북도 경주시 북부동,0,0,0,0,0,0,0,0,0,0,11,0,0
4713010600,경상북도 경주시 노동동,0,0,0,0,0,0,0,0,0,0,15,0,0
4673033021,전라남도 구례군 토지면 구산리,0,12,526,0,0,0,0,14,64,0,22,26,0
4673033024,전라남도 구례군 토지면 용두리,0,16,1,0,0,0,0,13,23,0,0,40,0
4673033027,전라남도 구례군 토지면 내동리,0,6,2440,0,0,0,0,0,90,0,0,0,0
4673033028,전라남도 구례군 토지면 내서리,0,11,1033,0,0,0,0,0,118,0,0,0,0
4673034023,전라남도 구례군 마산면 사도리,0,24,190,0,0,0,0,50,118,0,2,60,0
4673034026,전라남도 구례군 마산면 냉천리,0,26,0,0,0,0,0,87,5,0,22,70,0
4673035022,전라남도 구례군 광의면 방광리,0,27,1321,0,0,0,0,10,70,0,2,49,0
4673035025,전라남도 구례군 광의면 수월리,0,3,114,0,0,0,0,29,112,0,10,99,0
4673035028,전라남도 구례군 광의면 구만리,0,11,15,0,0,0,0,10,15,0,8,16,0
4673036021,전라남도 구례군 용방면 용정리,0,3,371,0,0,0,0,58,75,0,1,22,0
4673037000,전라남도 구례군 산동면,0,93,8162,0,0,0,0,365,1135,0,190,44,0
4673037023,전라남도 구례군 산동면 시상리,0,4,144,0,0,0,0,8,62,0,7,0,0
4717025031,경상북도 안동시 풍산읍 죽전리,0,2,898,3,0,0,0,34,147,0,2,2,0
4717025037,경상북도 안동시 풍산읍 괴정리,0,3,163,40,0,0,0,52,125,0,0,12,0
4717031021,경상북도 안동시 와룡면 중가구리,0,3,388,0,0,0,0,52,154,0,0,2,0
4717031023,경상북도 안동시 와룡면 산야리,0,162,892,0,0,0,0,15,166,0,0,0,0
4717031026,경상북도 안동시 와룡면 지내리,0,3,272,0,0,0,0,82,143,0,0,3,0
4825010100,경상남도 김해시 동상동,0,0,127,0,0,0,0,0,29,0,20,0,0
4824036032,경상남도 사천시 곤명면 정곡리,0,51,246,0,83,0,0,7,45,0,0,8,0
4824036034,경상남도 사천시 곤명면 본촌리,0,39,339,0,0,0,0,20,55,0,0,2,0
4374525031,충청북도 증평군 증평읍 연탄리,0,12,336,0,13,0,0,135,49,0,0,127,0
4374525032,충청북도 증평군 증평읍 송산리,0,15,140,24,13,0,0,120,75,0,0,21,0
4374525034,충청북도 증평군 증평읍 사곡리,0,16,47,37,0,0,0,102,111,0,4,19,0
4374525036,충청북도 증평군 증평읍 덕상리,0,13,125,14,0,0,0,95,124,0,14,0,0
4374525037,충청북도 증평군 증평읍 남차리,0,10,253,0,0,0,0,124,68,0,18,1,0
4374525039,충청북도 증평군 증평읍 죽리,0,8,69,0,0,0,0,66,44,0,12,26,0
4374531000,충청북도 증평군 도안면,0,93,1368,199,11,0,0,507,346,0,2,119,0
4374531021,충청북도 증평군 도안면 화성리,0,7,92,38,11,0,0,59,26,0,0,1,0
4374531023,충청북도 증평군 도안면 연촌리,0,35,445,0,0,0,0,37,18,0,0,0,0
4374531024,충청북도 증평군 도안면 송정리,0,8,214,22,0,0,0,85,56,0,2,72,0
4374531026,충청북도 증평군 도안면 석곡리,0,14,19,51,0,0,0,104,49,0,0,0,0
4617012300,전라남도 나주시 영산동,0,99,22,3,58,0,0,162,0,0,0,91,0
4617012700,전라남도 나주시 부덕동,0,16,26,0,19,0,0,30,127,0,0,19,0
4617013000,전라남도 나주시 운곡동,0,10,166,0,0,0,0,29,82,0,0,10,0
4617025000,전라남도 나주시 남평읍,0,285,3361,0,272,0,0,650,302,0,501,70,0
4617025023,전라남도 나주시 남평읍 동사리,0,24,0,0,0,0,0,61,0,0,0,0,0
4617025025,전라남도 나주시 남평읍 교원리,0,3,68,0,49,0,0,0,60,0,0,0,0
4617025029,전라남도 나주시 남평읍 우산리,0,69,422,0,50,0,0,112,42,0,152,26,0
4617025032,전라남도 나주시 남평읍 노동리,0,2,290,0,0,0,0,0,17,0,23,0,0
4617025035,전라남도 나주시 남평읍 광이리,0,7,14,0,0,0,0,22,5,0,0,5,0
4617031023,전라남도 나주시 세지면 내정리,0,0,6,0,101,0,0,0,94,0,0,32,0
4617031027,전라남도 나주시 세지면 교산리,0,20,95,0,15,0,0,28,153,0,13,23,0
4817040025,경상남도 진주시 대곡면 월아리,0,5,54,0,22,0,0,10,27,0,0,7,0
4817040027,경상남도 진주시 대곡면 가정리,0,6,263,0,31,0,0,17,43,0,0,15,0
4817040028,경상남도 진주시 대곡면 덕곡리,0,48,231,0,41,0,0,67,62,0,0,10,0
4817040029,경상남도 진주시 대곡면 마진리,0,68,249,6,2,0,0,67,57,0,0,25,0
4817040031,경상남도 진주시 대곡면 월암리,0,7,307,0,0,0,0,8,64,0,3,14,0
4817041000,경상남도 진주시 금산면,0,271,1750,6,79,0,0,243,571,0,19,290,0
4817041021,경상남도 진주시 금산면 가방리,0,104,174,0,19,0,0,141,49,0,0,118,0
4611010400,전라남도 목포시 대성동,0,0,25,0,0,0,0,1,0,0,0,0,0
4611010800,전라남도 목포시 호남동,0,0,0,0,0,0,0,38,0,0,0,0,0
4611011400,전라남도 목포시 측후동,0,0,1,0,0,0,0,0,0,0,0,2,0
4611011700,전라남도 목포시 복만동,0,0,0,0,0,0,0,2,0,0,0,0,0
4376036031,충청북도 괴산군 청천면 도원리,0,39,289,3,0,0,0,19,94,0,4,63,0
4376036033,충청북도 괴산군 청천면 금평리,0,12,408,0,0,0,0,0,74,0,2,39,0
4376036035,충청북도 괴산군 청천면 삼락리,0,11,187,0,0,0,0,3,26,0,7,24,0
4182025032,경기도 가평군 가평읍 산유리,0,26,623,0,0,0,0,22,47,0,24,0,0
4182031000,경기도 가평군 설악면,0,566,11814,39,0,0,0,575,688,0,347,72,0
4182031023,경기도 가평군 설악면 회곡리,0,125,1799,0,0,0,0,5,19,0,18,0,0
4182031027,경기도 가평군 설악면 위곡리,0,4,1048,0,0,0,0,26,106,0,28,33,0
4182031032,경기도 가평군 설악면 가일리,0,7,1212,0,0,0,0,19,19,0,53,0,0
4182031035,경기도 가평군 설악면 이천리,0,7,676,0,0,0,0,16,35,0,12,0,0
4182033021,경기도 가평군 상면 연하리,0,18,406,9,0,0,0,88,49,0,22,0,0
4182033023,경기도 가평군 상면 행현리,0,3,1187,0,0,0,0,22,40,0,34,3,0
4182033027,경기도 가평군 상면 상동리,0,2,1710,0,0,0,0,10,21,0,17,0,0
2917010300,광주광역시 북구 누문동,0,1,17,0,0,0,0,0,0,0,1,0,0
2917011600,광주광역시 북구 삼각동,0,1,162,0,0,0,0,0,160,0,0,10,0
2917012000,광주광역시 북구 금곡동,0,7,1257,0,0,0,0,0,128,0,20,13,0
2917012200,광주광역시 북구 청풍동,0,27,453,0,0,0,0,0,112,0,5,43,0
4479031021,충청남도 청양군 운곡면 위라리,0,9,352,0,0,0,0,4,125,0,0,25,0
4479031027,충청남도 청양군 운곡면 미량리,0,16,212,0,29,0,0,25,114,0,0,6,0
4479032000,충청남도 청양군 대치면,0,201,6091,1,14,0,0,101,744,0,111,185,0
4479032022,충청남도 청양군 대치면 탄정리,0,8,248,0,0,0,0,10,47,0,7,17,0
4479032025,충청남도 청양군 대치면 장곡리,0,12,689,0,0,0,0,3,15,0,37,4,0
4479032027,충청남도 청양군 대치면 작천리,0,25,148,0,0,0,0,15,48,0,3,2,0
4479032030,충청남도 청양군 대치면 오룡리,0,3,351,0,0,0,0,0,31,0,12,1,0
4479032035,충청남도 청양군 대치면 농소리,0,11,380,0,4,0,0,10,52,0,2,28,0
4479033021,충청남도 청양군 정산면 서정리,0,3,143,1,0,0,0,12,66,0,0,49,0
4617043021,전라남도 나주시 봉황면 죽석리,0,6,9,6,100,0,0,8,243,0,0,28,0
4617043024,전라남도 나주시 봉황면 송현리,0,25,167,1,29,0,0,1,231,0,0,40,0
4617043027,전라남도 나주시 봉황면 옥산리,0,0,1,0,11,0,0,0,109,0,0,16,0
4136025327,경기도 남양주시 진접읍 진벌리,0,6,545,12,0,0,0,56,49,0,34,15,0
4136025600,경기도 남양주시 화도읍,0,264,5164,83,0,0,0,908,498,0,159,84,0
4136025626,경기도 남양주시 화도읍 답내리,0,6,369,9,0,0,0,74,41,0,0,3,0
4136025629,경기도 남양주시 화도읍 녹촌리,0,10,467,0,0,0,0,136,32,0,22,6,0
4136025923,경기도 남양주시 진건읍 진관리,0,19,133,2,0,0,0,236,49,0,10,32,0
4136025926,경기도 남양주시 진건읍 송능리,0,10,588,0,0,0,0,127,17,0,4,8,0
4136026222,경기도 남양주시 오남읍 팔현리,0,10,1340,0,0,0,0,10,50,0,4,1,0
4136031022,경기도 남양주시 별내면 용암리,0,2,689,5,0,0,0,61,30,0,12,0,0
4136034022,경기도 남양주시 수동면 지둔리,0,8,698,0,0,0,0,38,27,0,41,10,0
4136034025,경기도 남양주시 수동면 외방리,0,15,1205,0,0,0,0,56,90,0,10,5,0
4136036024,경기도 남양주시 조안면 송촌리,0,134,426,0,0,0,0,56,35,0,30,12,0
3017012800,대전광역시 서구 만년동,0,38,2,75,4,0,0,52,0,0,0,0,0
3020010300,대전광역시 유성구 대정동,0,3,194,41,0,0,0,69,92,0,3,23,0
3020011000,대전광역시 유성구 방동,0,54,493,2,0,0,0,114,96,0,16,1,0
3020011700,대전광역시 유성구 장대동,0,9,23,0,32,0,0,34,22,0,0,29,0
3020012400,대전광역시 유성구 구성동,0,27,41,27,0,0,0,50,6,0,0,8,0
3020012700,대전광역시 유성구 도룡동,0,48,140,1,7,0,0,79,29,0,0,9,0
3020013200,대전광역시 유성구 하기동,0,2,172,35,0,0,0,61,52,0,4,2,0
3020014000,대전광역시 유성구 문지동,0,11,114,5,0,0,0,94,31,0,1,13,0
3020014400,대전광역시 유성구 용산동,0,9,48,20,35,0,0,46,29,0,0,11,0
3020015300,대전광역시 유성구 구룡동,0,3,409,6,0,0,0,37,82,0,0,1,0
3023010400,대전광역시 대덕구 연축동,0,1,154,4,0,0,0,22,22,0,0,0,0
3023010800,대전광역시 대덕구 법동,0,1,159,1,0,0,0,54,42,0,1,8,0
3171031029,울산광역시 울주군 서생면 화정리,0,16,501,20,15,0,0,18,63,0,0,11,0
4420039034,충청남도 아산시 선장면 궁평리,0,56,54,0,0,0,0,33,17,0,0,5,0
4420040021,충청남도 아산시 도고면 신언리,0,4,83,0,51,0,0,32,124,0,0,45,0
4420040028,충청남도 아산시 도고면 화천리,0,1,164,0,0,0,0,76,35,0,20,0,0
4420040031,충청남도 아산시 도고면 덕암리,0,0,188,0,0,0,0,64,31,0,0,2,0
4420040034,충청남도 아산시 도고면 와산리,0,2,150,0,0,0,0,27,71,0,0,3,0
4420041000,충청남도 아산시 신창면,0,157,1285,3,485,0,0,522,1336,0,0,197,0
4420041022,충청남도 아산시 신창면 읍내리,0,8,232,1,0,0,0,54,125,0,0,6,0
4420041026,충청남도 아산시 신창면 수장리,0,20,54,0,62,0,0,71,45,0,0,7,0
4420041029,충청남도 아산시 신창면 궁화리,0,0,157,0,0,0,0,3,202,0,0,20,0
4420041032,충청남도 아산시 신창면 가내리,0,2,58,0,60,0,0,7,150,0,0,25,0
4421010600,충청남도 서산시 수석동,0,4,31,33,21,0,0,9,355,0,0,151,0
4421025022,충청남도 서산시 대산읍 대로리,0,38,604,0,0,0,241,0,304,0,0,70,0
4476025023,충청남도 부여군 부여읍 염창리,0,9,165,35,1,0,0,27,59,0,0,28,0
4476025026,충청남도 부여군 부여읍 용정리,0,3,195,8,2,0,0,55,56,0,0,3,0
4476025029,충청남도 부여군 부여읍 구아리,0,0,3,0,21,0,0,0,10,0,0,6,0
4476025031,충청남도 부여군 부여읍 쌍북리,0,3,93,9,8,0,0,21,92,0,0,22,0
4476025033,충청남도 부여군 부여읍 가탑리,0,0,81,54,0,0,0,33,40,0,0,14,0
4873031024,경상남도 함안군 함안면 대산리,0,10,247,0,9,0,0,2,60,0,10,13,0
4873032021,경상남도 함안군 군북면 덕대리,0,7,93,0,56,0,0,3,40,0,34,13,0
4873032023,경상남도 함안군 군북면 소포리,0,7,315,0,62,0,0,5,111,0,11,20,0
4873032026,경상남도 함안군 군북면 오곡리,0,7,474,0,0,0,0,7,58,0,7,2,0
4873032032,경상남도 함안군 군북면 월촌리,0,120,189,22,33,0,0,224,85,0,0,212,0
4873032035,경상남도 함안군 군북면 영운리,0,2,256,0,0,0,0,0,54,0,44,20,0
4873032037,경상남도 함안군 군북면 원북리,0,4,443,0,14,0,0,0,72,0,15,16,0
4873033022,경상남도 함안군 법수면 우거리,0,17,203,0,8,0,0,0,69,0,0,27,0
4873033025,경상남도 함안군 법수면 주물리,0,43,90,0,38,0,0,29,32,0,0,48,0
4873033028,경상남도 함안군 법수면 사정리,0,45,88,0,4,0,0,52,43,0,0,22,0
4873034021,경상남도 함안군 대산면 부목리,0,44,305,0,52,0,0,6,77,0,0,170,0
4873034024,경상남도 함안군 대산면 옥렬리,0,29,500,5,46,0,0,18,112,0,0,38,0
4420033022,충청남도 아산시 탕정면 명암리,0,8,268,4,0,0,0,81,142,0,0,17,0
4420033024,충청남도 아산시 탕정면 호산리,0,7,87,0,3,0,0,60,77,0,0,17,0
4420035000,충청남도 아산시 음봉면,0,133,2937,95,70,0,0,580,1766,0,27,308,0
4420035023,충청남도 아산시 음봉면 신수리,0,4,449,0,0,0,0,60,52,0,2,1,0
4420035031,충청남도 아산시 음봉면 쌍룡리,0,4,111,5,0,0,0,23,100,0,0,18,0
4420035034,충청남도 아산시 음봉면 덕지리,0,6,87,0,25,0,0,49,93,0,0,30,0
4420036000,충청남도 아산시 둔포면,0,142,590,41,700,0,0,300,1874,0,0,490,0
4420036023,충청남도 아산시 둔포면 시포리,0,3,3,0,36,0,0,42,30,0,0,9,0
4777032000,경상북도 영덕군 남정면,0,114,6314,0,81,0,0,133,433,0,150,131,0
4777032036,경상북도 영덕군 남정면 장사리,0,14,280,0,40,0,0,10,20,0,16,1,0
4817038025,경상남도 진주시 사봉면 봉곡리,0,22,526,0,60,0,0,1,147,0,0,16,0
4817038026,경상남도 진주시 사봉면 부계리,0,18,723,0,40,0,0,3,119,0,0,19,0
4817033000,경상남도 진주시 금곡면,0,116,2704,0,184,0,0,152,579,0,88,170,0
4817025027,경상남도 진주시 문산읍 옥산리,0,12,176,0,42,0,0,24,107,0,0,30,0
4817025029,경상남도 진주시 문산읍 갈곡리,0,7,434,0,0,0,0,0,109,0,0,12,0
4817035025,경상남도 진주시 진성면 천곡리,0,3,231,0,26,0,0,0,63,0,0,39,0
4817035028,경상남도 진주시 진성면 구천리,0,16,502,0,0,0,0,0,104,0,0,30,0
4817035029,경상남도 진주시 진성면 동산리,0,46,390,0,27,0,0,25,101,0,14,24,0
4817036021,경상남도 진주시 일반성면 창촌리,0,3,60,0,18,0,0,3,37,0,0,11,0
4817036023,경상남도 진주시 일반성면 개암리,0,9,69,0,44,0,0,2,19,0,16,5,0
4476039000,충청남도 부여군 충화면,0,151,2394,129,0,0,0,155,765,0,32,70,0
4476039023,충청남도 부여군 충화면 오덕리,0,11,227,20,0,0,0,8,76,0,0,4,0
4476039025,충청남도 부여군 충화면 지석리,0,1,293,23,0,0,0,17,99,0,7,16,0
4476039029,충청남도 부여군 충화면 청남리,0,7,250,30,0,0,0,9,51,0,0,2,0
4476040022,충청남도 부여군 양화면 내성리,0,81,116,0,1,0,0,21,35,0,0,17,0
4476040026,충청남도 부여군 양화면 족교리,0,1,92,4,14,0,0,0,66,0,0,11,0
4476040030,충청남도 부여군 양화면 벽용리,0,0,130,15,61,0,0,21,87,0,0,20,0
4476040032,충청남도 부여군 양화면 시음리,0,117,224,15,101,0,0,6,81,0,0,11,0
4476041021,충청남도 부여군 임천면 군사리,0,1,260,22,0,0,0,14,60,0,0,8,0
4476041024,충청남도 부여군 임천면 칠산리,0,113,88,10,221,0,0,42,61,0,0,32,0
4476041027,충청남도 부여군 임천면 만사리,0,0,205,40,36,0,0,77,82,0,0,15,0
4476042000,충청남도 부여군 장암면,0,164,2428,398,181,0,0,399,733,0,0,489,0
4885034025,경상남도 하동군 횡천면 월평리,0,18,374,0,0,0,0,13,14,0,0,17,0
4885034026,경상남도 하동군 횡천면 남산리,0,20,252,0,0,0,0,63,44,0,0,0,0
4885035021,경상남도 하동군 고전면 범아리,0,9,358,0,18,0,0,23,72,0,3,0,0
4885035022,경상남도 하동군 고전면 성천리,0,6,624,0,0,0,0,7,157,0,0,20,0
4885038027,경상남도 하동군 양보면 지례리,0,4,381,0,0,0,0,0,172,0,1,5,0
4885039000,경상남도 하동군 북천면,0,32,2537,0,0,0,0,23,580,0,85,38,0
4885039022,경상남도 하동군 북천면 사평리,0,1,325,0,0,0,0,0,110,0,0,3,0
4885039023,경상남도 하동군 북천면 직전리,0,11,729,0,0,0,0,4,89,0,36,26,0
4885039025,경상남도 하동군 북천면 서황리,0,8,437,0,0,0,0,4,116,0,7,3,0
4885039026,경상남도 하동군 북천면 화정리,0,5,633,0,0,0,0,2,139,0,32,3,0
4885040021,경상남도 하동군 청암면 평촌리,0,26,682,0,0,0,0,18,14,0,37,11,0
4161033021,경기도 광주시 도척면 노곡리,0,11,294,3,0,0,0,95,33,0,11,1,0
4161033027,경기도 광주시 도척면 궁평리,0,16,277,0,0,0,0,126,20,0,22,6,0
4161034022,경기도 광주시 퇴촌면 관음리,0,16,1108,0,0,0,0,59,16,0,61,0,0
4161034024,경기도 광주시 퇴촌면 영동리,0,1,621,0,0,0,0,47,54,0,10,0,0
4161034028,경기도 광주시 퇴촌면 무수리,0,19,280,0,0,0,0,6,13,0,0,0,0
4377034030,충청북도 음성군 대소면 내산리,0,10,76,13,17,0,0,97,20,0,0,16,0
4377035000,충청북도 음성군 삼성면,0,106,1502,463,40,0,0,2090,657,0,0,202,0
4377035022,충청북도 음성군 삼성면 양덕리,0,42,245,22,0,0,0,186,71,0,0,28,0
4377035027,충청북도 음성군 삼성면 천평리,0,12,121,50,27,0,0,197,39,0,0,7,0
4377035029,충청북도 음성군 삼성면 대정리,0,0,78,42,0,0,0,150,31,0,0,0,0
4377036021,충청북도 음성군 생극면 신양리,0,26,408,1,0,0,0,150,52,0,19,39,0
4615010400,전라남도 순천시 옥천동,0,3,55,0,0,0,0,13,8,0,0,0,0
4615010800,전라남도 순천시 석현동,0,13,876,0,0,0,0,51,92,0,0,0,0
4615011100,전라남도 순천시 조곡동,0,13,120,0,0,0,0,64,18,0,0,0,0
4615011700,전라남도 순천시 인제동,0,0,87,0,0,0,7,13,14,0,0,5,0
4615012000,전라남도 순천시 남내동,0,0,0,0,0,0,0,5,0,0,0,0,0
4615012400,전라남도 순천시 대룡동,0,8,142,0,0,0,0,65,53,0,0,2,0
4615012700,전라남도 순천시 덕월동,0,8,252,0,24,0,0,60,42,0,0,26,0
4615013000,전라남도 순천시 안풍동,0,0,111,0,183,0,0,1,53,0,0,7,0
4615025023,전라남도 순천시 승주읍 유흥리,0,7,769,0,1,0,0,32,94,0,0,3,0
4615025026,전라남도 순천시 승주읍 구강리,0,7,474,0,0,0,0,38,93,0,0,3,0
4180032000,경기도 연천군 청산면,0,124,2382,0,0,0,0,167,232,0,17,368,0
4180032023,경기도 연천군 청산면 장탄리,0,44,382,0,0,0,0,30,60,0,0,141,0
4180033022,경기도 연천군 백학면 백령리,0,0,116,5,0,0,0,82,4,0,0,0,0
4180033024,경기도 연천군 백학면 전동리,0,19,29,0,0,0,0,7,2,0,0,5,0
3023011300,대전광역시 대덕구 문평동,0,18,21,0,0,0,0,101,0,0,0,81,0
3023011700,대전광역시 대덕구 평촌동,0,0,118,42,0,0,0,61,33,0,3,2,0
3023012100,대전광역시 대덕구 갈전동,0,57,251,0,0,0,0,3,13,0,0,0,0
3023012500,대전광역시 대덕구 미호동,0,120,198,5,0,0,0,80,25,0,0,0,0
4380036029,충청북도 단양군 단성면 고평리,0,0,305,0,0,0,0,13,30,0,0,10,0
4373031030,충청북도 옥천군 동이면 우산리,0,32,637,0,0,0,0,19,42,0,0,12,0
4373032022,충청북도 옥천군 안남면 종미리,0,16,158,0,0,0,0,20,57,0,19,21,0
4373032026,충청북도 옥천군 안남면 화학리,0,8,294,0,0,0,0,4,70,0,4,5,0
4373033021,충청북도 옥천군 안내면 현리,0,9,221,0,0,0,0,2,17,0,41,41,0
4373033022,충청북도 옥천군 안내면 정방리,0,4,169,0,0,0,0,0,29,0,11,32,0
4373033023,충청북도 옥천군 안내면 도이리,0,1,58,0,0,0,0,0,33,0,11,13,0
4480025333,충청남도 홍성군 광천읍 월림리,0,3,168,42,0,0,0,3,99,0,0,55,0
4480032021,충청남도 홍성군 금마면 월암리,0,0,203,0,0,0,0,0,123,0,0,4,0
4480032023,충청남도 홍성군 금마면 인산리,0,3,82,0,0,0,0,13,80,0,0,27,0
4480032026,충청남도 홍성군 금마면 덕정리,0,1,133,28,0,0,0,4,76,0,0,42,0
3171037021,울산광역시 울주군 두서면 차리,0,13,685,0,0,0,0,1,65,0,13,29,0
3171037024,울산광역시 울주군 두서면 미호리,0,28,698,0,2,0,0,1,93,0,29,41,0
3171037026,울산광역시 울주군 두서면 내와리,0,6,1272,0,1,0,0,4,119,0,15,20,0
3171034022,울산광역시 울주군 웅촌면 석천리,0,16,184,0,15,0,0,1,34,0,1,10,0
3171034025,울산광역시 울주군 웅촌면 은현리,0,11,441,0,4,0,0,7,142,0,13,33,0
3171034027,울산광역시 울주군 웅촌면 대대리,0,34,303,2,10,0,0,20,102,0,49,33,0
3171034028,울산광역시 울주군 웅촌면 통천리,0,71,273,0,0,0,0,0,58,0,17,6,0
3171036022,울산광역시 울주군 두동면 구미리,0,15,878,0,2,0,0,1,166,0,17,48,0
3171036024,울산광역시 울주군 두동면 삼정리,0,16,520,0,6,0,0,0,40,0,45,20,0
4113511500,경기도 성남시분당구 운중동,0,11,461,6,0,0,0,129,32,0,18,3,0
4113511800,경기도 성남시분당구 하산운동,0,0,158,0,0,0,0,16,0,0,0,0,0
4115010100,경기도 의정부시 의정부동,0,21,50,0,0,0,0,268,19,0,0,36,0
4115010400,경기도 의정부시 신곡동,0,27,270,18,12,0,0,128,70,0,0,13,0
4115010700,경기도 의정부시 낙양동,0,5,374,18,0,0,0,129,49,0,0,1,0
4115011100,경기도 의정부시 녹양동,0,9,126,17,11,0,0,172,37,0,0,9,0
4117110300,경기도 안양시만안구 박달동,0,32,480,14,0,0,0,140,72,0,0,51,0
4117310200,경기도 안양시동안구 관양동,0,19,208,13,5,0,0,216,37,0,18,69,0
4374525040,충청북도 증평군 증평읍 남하리,0,3,148,0,0,0,0,148,29,0,4,9,0
4374531022,충청북도 증평군 도안면 노암리,0,9,348,0,0,0,0,86,95,0,0,34,0
4374531025,충청북도 증평군 도안면 광덕리,0,1,92,13,0,0,0,57,53,0,0,13,0
4375025027,충청북도 진천군 진천읍 행정리,0,9,286,13,0,0,0,124,36,0,18,0,0
4375025029,충청북도 진천군 진천읍 건송리,0,136,357,0,0,0,0,47,33,0,0,3,0
4375025032,충청북도 진천군 진천읍 문봉리,0,2,321,4,0,0,0,67,14,0,2,0,0
4375025034,충청북도 진천군 진천읍 금암리,0,1,278,0,0,0,0,60,29,0,0,0,0
4375025037,충청북도 진천군 진천읍 송두리,0,2,67,49,2,0,0,84,80,0,0,54,0
