stdg_Cd,bjd_Nm,alfisols_Area,andisols_Area,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,ultisols_Area
4888025030,경상남도 거창군 거창읍 서변리,2,0,48,38,0,343,0,0
4885036028,경상남도 하동군 금남면 진정리,19,0,0,46,0,527,0,0
4885037022,경상남도 하동군 진교면 백련리,16,0,0,3,0,415,0,0
4885037024,경상남도 하동군 진교면 고룡리,40,0,140,15,0,316,0,209
4885037027,경상남도 하동군 진교면 월운리,26,0,55,5,0,317,0,177
4885037030,경상남도 하동군 진교면 술상리,0,0,1,24,0,269,0,42
4885038023,경상남도 하동군 양보면 감당리,9,0,0,5,0,397,0,195
4885038025,경상남도 하동군 양보면 통정리,3,0,0,4,0,295,0,67
4885038026,경상남도 하동군 양보면 박달리,9,0,0,1,0,245,0,65
4885039021,경상남도 하동군 북천면 방화리,11,0,0,1,0,200,0,76
4885039024,경상남도 하동군 북천면 옥정리,2,0,7,7,0,245,0,23
4885040000,경상남도 하동군 청암면,84,0,2372,225,0,2903,0,1958
4885040022,경상남도 하동군 청암면 명호리,20,0,48,10,0,422,0,388
4159012000,경기도 화성시 반월동,30,0,0,1,0,365,0,0
4159012300,경기도 화성시 배양동,0,0,3,4,0,170,0,3
4159012400,경기도 화성시 기안동,8,0,0,3,0,201,0,30
4159012200,경기도 화성시 황계동,0,0,9,9,0,175,0,0
4159012500,경기도 화성시 송산동,1,0,1,15,0,269,0,0
4159012600,경기도 화성시 안녕동,9,0,26,20,0,607,0,19
2818510600,인천광역시 연수구 송도동,0,0,0,738,0,3061,0,0
4425031500,충청남도 계룡시 엄사면,25,0,174,22,0,1569,0,7
4425031521,충청남도 계룡시 엄사면 엄사리,14,0,15,13,0,205,0,5
4425031522,충청남도 계룡시 엄사면 유동리,4,0,40,0,0,217,0,2
4425031523,충청남도 계룡시 엄사면 광석리,0,0,11,5,0,212,0,0
4425031524,충청남도 계룡시 엄사면 도곡리,4,0,28,2,0,522,0,0
4671040025,전라남도 담양군 수북면 고성리,159,0,3,5,0,21,0,0
4671040028,전라남도 담양군 수북면 궁산리,35,0,24,5,0,219,0,57
4785031042,경상북도 칠곡군 지천면 창평리,21,0,5,33,0,805,0,0
4785031044,경상북도 칠곡군 지천면 덕산리,5,0,13,13,0,342,0,0
4785031047,경상북도 칠곡군 지천면 용산리,2,0,9,9,0,221,0,0
4785031049,경상북도 칠곡군 지천면 낙산리,19,0,0,3,0,858,0,0
4785032033,경상북도 칠곡군 동명면 학명리,16,0,3,7,0,1106,0,0
4785032038,경상북도 칠곡군 동명면 봉암리,5,0,21,9,0,271,0,0
4785033034,경상북도 칠곡군 가산면 다부리,42,0,8,4,0,763,0,10
4785033037,경상북도 칠곡군 가산면 응추리,11,0,22,0,0,524,0,0
4128510700,경기도 고양시일산동구 풍동,19,0,0,10,0,356,0,0
4128510800,경기도 고양시일산동구 산황동,33,0,0,8,0,141,0,0
4128510600,경기도 고양시일산동구 백석동,46,0,14,15,0,322,0,0
4128510500,경기도 고양시일산동구 마두동,66,0,0,0,0,218,0,0
4128510900,경기도 고양시일산동구 사리현동,25,0,52,9,0,362,0,0
4128511000,경기도 고양시일산동구 지영동,14,0,40,4,0,218,0,49
4128511100,경기도 고양시일산동구 설문동,32,0,5,16,0,446,0,0
4128511200,경기도 고양시일산동구 문봉동,27,0,0,0,0,259,0,0
4128511300,경기도 고양시일산동구 성석동,87,0,0,8,0,850,0,0
4128700000,경기도 고양시일산서구,793,0,9,508,0,2801,0,0
4128710100,경기도 고양시일산서구 일산동,20,0,0,1,0,239,0,0
4128710300,경기도 고양시일산서구 탄현동,23,0,0,0,0,197,0,0
4711331024,경상북도 포항시북구 신광면 죽성리,71,0,1,9,0,545,0,26
4711331027,경상북도 포항시북구 신광면 사정리,80,0,34,30,0,224,0,0
4711331030,경상북도 포항시북구 신광면 반곡리,41,0,8,36,0,431,0,47
4711332000,경상북도 포항시북구 청하면,747,0,670,185,0,4724,0,1471
4711332022,경상북도 포항시북구 청하면 덕천리,40,0,0,2,0,1,0,0
4711332025,경상북도 포항시북구 청하면 용두리,35,0,88,8,0,48,0,3
4711332028,경상북도 포항시북구 청하면 이가리,40,0,17,6,0,199,0,191
4711332030,경상북도 포항시북구 청하면 신흥리,32,0,18,6,0,289,0,131
4711332032,경상북도 포항시북구 청하면 고현리,27,0,20,20,0,574,0,382
4711332034,경상북도 포항시북구 청하면 상대리,25,0,24,0,0,77,0,69
4711332035,경상북도 포항시북구 청하면 서정리,82,0,34,16,0,90,0,118
4672037027,전라남도 곡성군 옥과면 주산리,42,0,36,13,0,295,0,0
4672037031,전라남도 곡성군 옥과면 황산리,0,0,3,8,0,83,0,0
4672038023,전라남도 곡성군 입면 대장리,11,0,159,1,0,146,0,9
4672038025,전라남도 곡성군 입면 만수리,8,0,20,1,0,240,0,5
4672038028,전라남도 곡성군 입면 제월리,19,0,214,64,0,297,0,0
4672038030,전라남도 곡성군 입면 입석리,9,0,0,3,0,169,0,0
4672039022,전라남도 곡성군 겸면 가정리,24,0,16,19,0,199,0,3
4423033032,충청남도 논산시 노성면 노티리,10,0,7,4,0,241,0,9
4423033034,충청남도 논산시 노성면 화곡리,0,0,1,0,0,183,0,0
4715044024,경상북도 김천시 대덕면 내감리,8,0,1,3,0,673,0,0
4715044027,경상북도 김천시 대덕면 추량리,15,0,57,12,0,1094,0,0
4715045000,경상북도 김천시 증산면,134,0,473,86,0,6809,0,26
4715045021,경상북도 김천시 증산면 황항리,15,0,11,1,0,218,0,0
4715045023,경상북도 김천시 증산면 동안리,16,0,1,4,0,284,0,7
4715045026,경상북도 김천시 증산면 수도리,5,0,27,7,0,1383,0,0
4715045028,경상북도 김천시 증산면 금곡리,28,0,41,13,0,609,0,15
4717010100,경상북도 안동시 삼산동,0,0,0,0,0,4,0,0
4717010300,경상북도 안동시 북문동,0,0,0,0,0,5,0,0
4717010700,경상북도 안동시 옥정동,0,0,0,0,0,6,0,0
4782035038,경상북도 청도군 운문면 공암리,21,0,4,126,0,537,0,17
4782035040,경상북도 청도군 운문면 봉하리,40,0,16,11,0,703,0,87
4782036032,경상북도 청도군 금천면 사전리,29,0,36,17,0,547,0,181
4782036035,경상북도 청도군 금천면 소천리,61,0,34,14,0,890,0,36
4782036039,경상북도 청도군 금천면 박곡리,12,0,42,19,0,1062,0,51
4782037000,경상북도 청도군 매전면,439,0,314,354,0,11114,0,786
4782037043,경상북도 청도군 매전면 금곡리,18,0,12,7,0,841,0,4
4782037046,경상북도 청도군 매전면 용산리,16,0,7,3,0,874,0,15
4782037048,경상북도 청도군 매전면 호화리,14,0,52,60,0,270,0,13
4782037050,경상북도 청도군 매전면 예전리,22,0,10,30,0,471,0,1
4782037054,경상북도 청도군 매전면 구촌리,25,0,21,50,0,383,0,84
4690035034,전라남도 진도군 지산면 오류리,74,0,0,7,0,151,0,149
4690036021,전라남도 진도군 조도면 관매도리,14,0,0,3,0,198,0,215
4690036024,전라남도 진도군 조도면 신육리,62,0,0,9,0,665,0,178
4690036031,전라남도 진도군 조도면 여미리,45,0,0,4,0,136,0,230
4690036034,전라남도 진도군 조도면 독거도리,5,0,0,7,0,131,0,6
4690036036,전라남도 진도군 조도면 모도리,0,0,0,2,0,2,0,20
4690036039,전라남도 진도군 조도면 옥도리,11,0,0,1,0,40,0,75
4790037049,경상북도 예천군 유천면 죽안리,6,0,0,19,0,207,0,0
4790037052,경상북도 예천군 유천면 사곡리,32,0,11,0,0,320,0,0
4790037058,경상북도 예천군 유천면 초적리,4,0,0,1,0,94,0,0
4790038022,경상북도 예천군 용궁면 금남리,55,0,5,29,0,96,0,0
4790038025,경상북도 예천군 용궁면 향석리,16,0,11,80,0,311,0,4
4775025023,경상북도 청송군 청송읍 금곡리,103,0,55,56,0,729,0,0
4775025026,경상북도 청송군 청송읍 교리,18,0,0,5,0,695,0,0
4775025028,경상북도 청송군 청송읍 월외리,48,0,4,41,0,1550,0,0
4775032031,경상북도 청송군 부남면 대전리,45,0,46,31,0,1051,0,0
4615038021,전라남도 순천시 낙안면 동내리,4,0,138,5,0,75,0,46
4615038024,전라남도 순천시 낙안면 성북리,1,0,38,0,0,11,0,20
4615038027,전라남도 순천시 낙안면 검암리,39,0,11,2,0,228,0,22
4615038032,전라남도 순천시 낙안면 이곡리,20,0,0,3,0,125,0,11
4615038035,전라남도 순천시 낙안면 창녕리,45,0,80,2,0,778,0,0
4615038038,전라남도 순천시 낙안면 목촌리,30,0,30,4,0,667,0,0
4615039021,전라남도 순천시 별량면 봉림리,45,0,16,6,0,293,0,2
4874025000,경상남도 창녕군 창녕읍,111,0,75,144,0,5703,0,59
4874025021,경상남도 창녕군 창녕읍 송현리,7,0,0,0,0,162,0,2
4874025321,경상남도 창녕군 남지읍 남지리,0,0,148,64,0,145,0,0
4874025023,경상남도 창녕군 창녕읍 말흘리,23,0,0,5,0,408,0,4
4885035024,경상남도 하동군 고전면 전도리,47,0,8,78,0,262,0,34
4480032029,충청남도 홍성군 금마면 장성리,73,0,8,13,0,121,0,32
4480032032,충청남도 홍성군 금마면 화양리,122,0,3,7,0,156,0,26
4480033021,충청남도 홍성군 홍동면 운월리,57,0,8,7,0,135,0,0
4817033026,경상남도 진주시 금곡면 동례리,0,0,0,12,0,228,0,0
4817031022,경상남도 진주시 내동면 신율리,0,0,0,1,0,475,0,0
4817031023,경상남도 진주시 내동면 삼계리,0,0,0,116,0,751,0,0
4817031025,경상남도 진주시 내동면 내평리,0,0,0,149,0,336,0,0
4817032000,경상남도 진주시 정촌면,0,0,1,44,0,2622,0,0
4817032022,경상남도 진주시 정촌면 관봉리,0,0,0,2,0,584,0,0
4817032024,경상남도 진주시 정촌면 예상리,0,0,0,23,0,268,0,0
4817032025,경상남도 진주시 정촌면 예하리,0,0,1,3,0,371,0,0
4817033021,경상남도 진주시 금곡면 검암리,0,0,13,21,0,487,0,0
4373036031,충청북도 옥천군 이원면 이원리,7,0,6,17,0,338,0,0
4373036034,충청북도 옥천군 이원면 지탄리,4,0,18,27,0,473,0,0
4373037021,충청북도 옥천군 군서면 동평리,4,0,39,16,0,182,0,0
4373037024,충청북도 옥천군 군서면 상지리,10,0,20,23,0,358,0,0
4373037029,충청북도 옥천군 군서면 오동리,4,0,205,9,0,238,0,0
4373038021,충청북도 옥천군 군북면 이백리,0,0,135,29,0,441,0,0
4373038025,충청북도 옥천군 군북면 대정리,0,0,90,72,0,438,0,0
4373038027,충청북도 옥천군 군북면 지오리,0,0,35,22,0,293,0,0
4373038032,충청북도 옥천군 군북면 석호리,0,0,39,126,0,207,0,0
4373038035,충청북도 옥천군 군북면 국원리,0,0,47,2,0,255,0,0
4374025021,충청북도 영동군 영동읍 계산리,0,0,61,12,0,158,0,0
4183038025,경기도 양평군 양동면 금왕리,3,0,94,15,0,1623,0,0
4183040000,경기도 양평군 용문면,166,0,1573,256,0,8239,0,0
4183040023,경기도 양평군 용문면 삼성리,7,0,386,48,0,706,0,0
3011012300,대전광역시 동구 주산동,0,0,4,30,0,177,0,0
3011013500,대전광역시 동구 주촌동,0,0,255,96,0,160,0,0
3011013900,대전광역시 동구 대성동,0,0,33,7,0,281,0,0
3011014200,대전광역시 동구 구도동,0,0,133,10,0,279,0,0
3014010100,대전광역시 중구 은행동,0,0,0,3,0,20,0,0
3014010200,대전광역시 중구 선화동,28,0,0,11,0,85,0,0
3014011200,대전광역시 중구 용두동,9,0,1,7,0,64,0,0
3014011700,대전광역시 중구 산성동,0,0,27,12,0,107,0,0
3014011900,대전광역시 중구 안영동,11,0,23,19,0,259,0,0
3014012600,대전광역시 중구 금동,0,0,373,1,0,180,0,0
3017010800,대전광역시 서구 괴정동,12,0,0,0,0,114,0,0
3017011400,대전광역시 서구 가수원동,16,0,17,15,0,141,0,0
3017011800,대전광역시 서구 매노동,6,0,31,7,0,284,0,0
4380031041,충청북도 단양군 대강면 장정리,9,0,35,5,0,86,0,0
4380031044,충청북도 단양군 대강면 남조리,7,0,263,0,0,151,0,0
4380031047,충청북도 단양군 대강면 올산리,4,0,422,5,0,1088,0,0
4380032021,충청북도 단양군 가곡면 사평리,146,0,52,87,0,983,15,0
4380032025,충청북도 단양군 가곡면 대대리,77,0,144,8,0,486,114,0
4380032028,충청북도 단양군 가곡면 향산리,103,0,58,92,0,767,28,0
4380033022,충청북도 단양군 영춘면 하리,126,0,73,102,0,683,5,0
4380033024,충청북도 단양군 영춘면 백자리,65,0,724,1,0,170,47,0
4380033027,충청북도 단양군 영춘면 용진리,119,0,50,31,0,498,31,0
4380033028,충청북도 단양군 영춘면 오사리,55,0,84,16,0,483,36,0
4380033033,충청북도 단양군 영춘면 장발리,65,0,35,6,0,661,13,0
4380034023,충청북도 단양군 어상천면 석교리,247,0,12,4,0,415,0,0
3171025333,울산광역시 울주군 언양읍 반연리,7,0,0,67,0,576,0,0
3171025622,울산광역시 울주군 온양읍 대안리,12,0,18,9,0,239,0,52
3171025627,울산광역시 울주군 온양읍 내광리,9,0,0,2,0,463,0,216
3171025630,울산광역시 울주군 온양읍 고산리,5,0,0,3,0,311,0,173
3171025922,울산광역시 울주군 범서읍 천상리,14,0,21,30,0,844,0,25
3171025925,울산광역시 울주군 범서읍 서사리,11,0,4,12,0,842,0,4
3171025928,울산광역시 울주군 범서읍 중리,20,0,1,4,0,993,0,40
4794031026,경상북도 울릉군 서면 태하리,0,30,810,21,0,246,0,0
4794032025,경상북도 울릉군 북면 나리,0,251,590,4,0,70,0,0
4794032026,경상북도 울릉군 북면 현포리,0,14,358,24,0,195,0,0
4679025041,전라남도 화순군 화순읍 내평리,12,0,3,4,0,87,0,0
4679031000,전라남도 화순군 한천면,122,0,1195,131,0,5087,0,5
4679031023,전라남도 화순군 한천면 한계리,15,0,146,7,0,293,0,0
4679031031,전라남도 화순군 한천면 고시리,0,0,66,8,0,1285,0,0
4679032022,전라남도 화순군 춘양면 화림리,50,0,15,9,0,242,0,0
4679032024,전라남도 화순군 춘양면 회송리,8,0,53,3,0,181,0,0
4679032027,전라남도 화순군 춘양면 월평리,18,0,32,3,0,211,0,0
4679032030,전라남도 화순군 춘양면 산간리,9,0,134,5,0,140,0,0
4679032031,전라남도 화순군 춘양면 가봉리,21,0,148,18,0,357,0,0
4679032034,전라남도 화순군 춘양면 부곡리,24,0,74,19,0,210,0,0
4679033023,전라남도 화순군 청풍면 어리,12,0,28,5,0,224,0,0
4721025028,경상북도 영주시 풍기읍 교촌리,0,0,10,3,0,58,0,0
4721025031,경상북도 영주시 풍기읍 백신리,6,0,10,3,0,194,0,1
4721031021,경상북도 영주시 이산면 원리,0,0,19,0,0,317,0,0
4721031024,경상북도 영주시 이산면 석포리,6,0,0,51,0,655,0,4
4721031027,경상북도 영주시 이산면 운문리,0,0,2,16,0,577,0,0
4721031029,경상북도 영주시 이산면 두월리,5,0,2,39,0,697,0,6
4721032023,경상북도 영주시 평은면 오운리,74,0,97,5,0,1643,0,0
4721032027,경상북도 영주시 평은면 평은리,18,0,6,26,0,440,0,3
4721033022,경상북도 영주시 문수면 만방리,5,0,1,0,0,736,0,0
4721033025,경상북도 영주시 문수면 월호리,5,0,11,38,0,695,0,0
4721033027,경상북도 영주시 문수면 탄산리,0,0,1,48,0,258,0,0
4721034000,경상북도 영주시 장수면,28,0,279,73,0,3787,0,30
4165025023,경기도 포천시 소흘읍 무림리,2,0,0,0,0,291,0,0
4165025024,경기도 포천시 소흘읍 이곡리,13,0,12,0,0,405,0,0
4165025025,경기도 포천시 소흘읍 직동리,16,0,98,9,0,704,0,0
4165025026,경기도 포천시 소흘읍 고모리,72,0,67,20,0,635,0,0
4165025027,경기도 포천시 소흘읍 이가팔리,7,0,14,6,0,167,0,0
4165025028,경기도 포천시 소흘읍 초가팔리,19,0,6,3,0,177,0,0
4165025029,경기도 포천시 소흘읍 무봉리,50,0,12,8,0,492,0,0
4165031000,경기도 포천시 군내면,391,0,543,67,0,2604,0,16
4165031021,경기도 포천시 군내면 구읍리,63,0,47,18,0,184,0,0
4165031022,경기도 포천시 군내면 용정리,190,0,2,6,0,103,0,0
4165031023,경기도 포천시 군내면 유교리,66,0,45,16,0,260,0,9
4165031024,경기도 포천시 군내면 좌의리,23,0,9,2,0,173,0,7
4680025025,전라남도 장흥군 장흥읍 남외리,3,0,15,15,0,73,0,0
4680025028,전라남도 장흥군 장흥읍 순지리,0,0,4,15,0,101,0,0
4680025032,전라남도 장흥군 장흥읍 송암리,0,0,2,9,0,128,0,0
4680025035,전라남도 장흥군 장흥읍 평화리,68,0,11,17,0,251,0,0
4680025037,전라남도 장흥군 장흥읍 건산리,28,0,4,17,0,156,0,9
4680025040,전라남도 장흥군 장흥읍 금산리,71,0,6,19,0,664,0,22
4680025041,전라남도 장흥군 장흥읍 해당리,62,0,0,1,0,42,0,0
4680025046,전라남도 장흥군 장흥읍 행원리,29,0,23,27,0,284,0,0
4680025321,전라남도 장흥군 관산읍 남송리,13,0,1,10,0,207,0,21
4680025324,전라남도 장흥군 관산읍 농안리,42,0,10,20,0,495,0,0
4680025327,전라남도 장흥군 관산읍 죽교리,17,0,3,12,0,164,0,8
4680025332,전라남도 장흥군 관산읍 삼산리,36,0,0,28,0,407,0,45
4623035024,전라남도 광양시 진월면 선소리,2,0,12,30,0,115,0,0
4623035028,전라남도 광양시 진월면 송금리,14,0,53,47,0,173,0,0
4623036021,전라남도 광양시 다압면 신원리,25,0,162,54,0,529,0,0
4623036025,전라남도 광양시 다압면 하천리,22,0,29,10,0,669,0,0
4671025022,전라남도 담양군 담양읍 천변리,9,0,9,7,0,55,0,0
4671025025,전라남도 담양군 담양읍 백동리,38,0,0,0,0,56,0,51
4671025028,전라남도 담양군 담양읍 만성리,32,0,1,8,0,27,0,44
4671025031,전라남도 담양군 담양읍 반룡리,86,0,4,7,0,10,0,24
4671025034,전라남도 담양군 담양읍 금월리,3,0,29,16,0,124,0,6
4671025037,전라남도 담양군 담양읍 삼다리,27,0,0,18,0,137,0,16
4671031023,전라남도 담양군 봉산면 신학리,63,0,0,11,0,27,0,11
4671031026,전라남도 담양군 봉산면 유산리,38,0,3,14,0,97,0,43
4775032032,경상북도 청송군 부남면 홍원리,55,0,55,39,0,675,0,0
4775032035,경상북도 청송군 부남면 화장리,23,0,49,33,0,1357,0,37
4775032038,경상북도 청송군 부남면 양숙리,99,0,102,37,0,1679,0,20
4775033029,경상북도 청송군 현동면 거성리,113,0,28,39,0,556,0,0
4775033033,경상북도 청송군 현동면 창양리,54,0,75,30,0,160,0,0
4677037021,전라남도 고흥군 점암면 천학리,149,0,60,11,0,514,0,11
4677037025,전라남도 고흥군 점암면 화계리,41,0,6,39,0,480,0,0
4677037028,전라남도 고흥군 점암면 대룡리,42,0,0,7,0,283,0,0
4677037031,전라남도 고흥군 점암면 신안리,60,0,34,15,0,561,0,4
4677038022,전라남도 고흥군 과역면 백일리,23,0,20,27,0,397,0,0
4677038027,전라남도 고흥군 과역면 노일리,55,0,0,32,0,451,0,5
4677039021,전라남도 고흥군 남양면 장담리,41,0,0,94,0,507,0,26
4886032026,경상남도 산청군 오부면 중촌리,23,0,9,5,0,322,0,3
4886032028,경상남도 산청군 오부면 대현리,23,0,10,3,0,433,0,8
4886033022,경상남도 산청군 생초면 노은리,45,0,36,9,0,764,0,16
4886033025,경상남도 산청군 생초면 월곡리,86,0,8,14,0,454,0,182
4886033028,경상남도 산청군 생초면 갈전리,102,0,31,37,0,96,0,3
4886034022,경상남도 산청군 금서면 평촌리,53,0,31,4,0,163,0,98
4886034025,경상남도 산청군 금서면 지막리,33,0,454,10,0,374,0,181
4886034028,경상남도 산청군 금서면 주상리,7,0,13,20,0,45,0,0
4886034030,경상남도 산청군 금서면 자혜리,32,0,40,17,0,487,0,48
4886035000,경상남도 산청군 삼장면,303,0,4103,134,0,3230,0,2517
4886035022,경상남도 산청군 삼장면 홍계리,69,0,784,19,0,790,0,400
4882032000,경상남도 고성군 하일면,82,0,122,80,0,2380,0,432
4882032024,경상남도 고성군 하일면 송천리,16,0,6,8,0,248,0,77
4882032026,경상남도 고성군 하일면 춘암리,3,0,11,26,0,302,0,98
4882033021,경상남도 고성군 하이면 덕호리,29,0,72,105,0,359,0,51
4882033024,경상남도 고성군 하이면 사곡리,4,0,24,4,0,224,0,40
4882033028,경상남도 고성군 하이면 봉원리,10,0,0,18,0,501,0,21
4882034023,경상남도 고성군 상리면 신촌리,2,0,25,8,0,362,0,0
4882034026,경상남도 고성군 상리면 망림리,28,0,9,11,0,429,0,2
4717036027,경상북도 안동시 남후면 상아리,20,0,0,3,0,743,0,0
4717037000,경상북도 안동시 남선면,121,0,113,91,0,5612,0,0
4717037022,경상북도 안동시 남선면 신석리,16,0,54,21,0,733,0,0
4793025028,경상북도 울진군 울진읍 신림리,6,0,82,4,0,1364,0,0
4793025324,경상북도 울진군 평해읍 오곡리,4,0,52,20,0,1015,0,0
4793025327,경상북도 울진군 평해읍 거일리,136,0,8,4,0,278,0,0
4793031022,경상북도 울진군 북면 나곡리,24,0,27,26,0,858,0,10
4793031025,경상북도 울진군 북면 덕구리,12,0,1022,16,0,1266,0,0
4793031028,경상북도 울진군 북면 하당리,0,0,29,22,0,661,0,0
4793031031,경상북도 울진군 북면 고목리,2,0,17,9,0,387,0,0
4711110200,경상북도 포항시남구 대도동,0,0,66,17,0,107,0,0
4711110600,경상북도 포항시남구 일월동,112,0,81,2,0,88,0,0
4711110900,경상북도 포항시남구 괴동동,116,0,10,6,0,64,0,32
4711111300,경상북도 포항시남구 호동,46,0,0,0,0,58,0,151
4711111500,경상북도 포항시남구 지곡동,53,0,0,0,0,102,0,269
4711125022,경상북도 포항시남구 구룡포읍 삼정리,39,0,162,15,0,353,0,0
4777025029,경상북도 영덕군 영덕읍 삼계리,1,0,1,2,0,504,0,0
4777025032,경상북도 영덕군 영덕읍 노물리,1,0,1,1,0,128,0,9
4777025034,경상북도 영덕군 영덕읍 대탄리,0,0,0,4,0,166,0,0
4777025037,경상북도 영덕군 영덕읍 화천리,19,0,53,11,0,1504,0,0
4777031034,경상북도 영덕군 강구면 화전리,0,0,0,4,0,624,0,0
4777031038,경상북도 영덕군 강구면 금호리,8,0,68,37,0,348,0,0
4678037026,전라남도 보성군 조성면 축내리,18,0,0,3,0,177,0,16
4678037029,전라남도 보성군 조성면 봉능리,22,0,4,10,0,170,0,13
4678037031,전라남도 보성군 조성면 동촌리,3,0,0,9,0,375,0,62
4678038021,전라남도 보성군 득량면 삼정리,16,0,1,5,0,855,0,6
4678038023,전라남도 보성군 득량면 예당리,59,0,37,106,0,619,0,87
4678038029,전라남도 보성군 득량면 정흥리,119,0,112,4,0,585,0,18
4315025027,충청북도 제천시 봉양읍 학산리,27,0,99,25,0,835,0,0
4315025032,충청북도 제천시 봉양읍 원박리,9,0,59,9,0,726,0,0
4719032021,경상북도 구미시 옥성면 초곡리,21,0,131,104,0,526,0,0
4719032024,경상북도 구미시 옥성면 구봉리,23,0,50,97,0,369,0,2
4719033022,경상북도 구미시 도개면 동산리,19,0,9,13,0,706,0,7
4719033025,경상북도 구미시 도개면 궁기리,15,0,41,54,0,339,0,1
4719033028,경상북도 구미시 도개면 다곡리,95,0,47,20,0,1216,0,35
4719034021,경상북도 구미시 해평면 낙성리,18,0,0,5,0,140,0,2
4719034024,경상북도 구미시 해평면 문량리,8,0,228,20,0,165,0,0
4719034028,경상북도 구미시 해평면 월호리,12,0,9,6,0,219,0,37
4719034030,경상북도 구미시 해평면 창림리,36,0,1,52,0,672,0,0
4719034033,경상북도 구미시 해평면 월곡리,11,0,26,116,0,377,0,0
4884037027,경상남도 남해군 고현면 대사리,3,0,33,3,0,216,0,31
4777038034,경상북도 영덕군 창수면 인량리,3,0,11,19,0,473,0,0
4777038036,경상북도 영덕군 창수면 신기리,12,0,94,23,0,1933,0,0
4777038037,경상북도 영덕군 창수면 신리리,33,0,292,23,0,884,0,1
4615040024,전라남도 순천시 상사면 도월리,18,0,182,251,0,399,0,0
4615040027,전라남도 순천시 상사면 초곡리,30,0,0,0,0,730,0,0
4615040030,전라남도 순천시 상사면 오곡리,24,0,0,0,0,383,0,0
4617010600,전라남도 나주시 서내동,0,0,0,0,0,6,0,0
4617010900,전라남도 나주시 보산동,25,0,86,2,0,235,0,0
4477031027,충청남도 서천군 마서면 월포리,45,0,13,1,0,45,0,61
4477031028,충청남도 서천군 마서면 남전리,65,0,15,2,0,179,0,29
4477031032,충청남도 서천군 마서면 장선리,58,0,0,2,0,70,0,20
4477031035,충청남도 서천군 마서면 산내리,133,0,0,7,0,23,0,3
4477032000,충청남도 서천군 화양면,519,0,6,456,0,2176,0,0
4477032023,충청남도 서천군 화양면 와초리,23,0,0,97,0,96,0,0
4477032027,충청남도 서천군 화양면 월산리,31,0,0,0,0,102,0,0
4477032031,충청남도 서천군 화양면 대하리,30,0,0,1,0,38,0,0
4477032033,충청남도 서천군 화양면 추동리,21,0,2,1,0,293,0,0
4477032036,충청남도 서천군 화양면 고마리,26,0,0,3,0,91,0,0
4477032039,충청남도 서천군 화양면 봉명리,66,0,0,93,0,186,0,0
4477033022,충청남도 서천군 기산면 신산리,29,0,0,0,0,138,0,0
4885037028,경상남도 하동군 진교면 송원리,9,0,1,52,0,446,0,0
4885037029,경상남도 하동군 진교면 고이리,14,0,19,21,0,688,0,38
4885038000,경상남도 하동군 양보면,83,0,3,33,0,2600,0,706
4885040024,경상남도 하동군 청암면 상이리,37,0,537,67,0,652,0,334
4885038022,경상남도 하동군 양보면 장암리,17,0,3,11,0,565,0,31
4182025026,경기도 가평군 가평읍 두밀리,31,0,655,11,0,805,0,0
4182025027,경기도 가평군 가평읍 경반리,20,0,763,19,0,649,0,0
4182025030,경기도 가평군 가평읍 개곡리,7,0,356,48,0,1109,0,0
4372033022,충청북도 보은군 마로면 수문리,0,0,24,12,0,447,0,0
4372033026,충청북도 보은군 마로면 소여리,18,0,52,4,0,977,0,0
4372033028,충청북도 보은군 마로면 송현리,4,0,35,12,0,178,0,0
4372033030,충청북도 보은군 마로면 원정리,4,0,26,17,0,353,0,0
4372033033,충청북도 보은군 마로면 임곡리,5,0,9,8,0,343,0,0
4372034021,충청북도 보은군 탄부면 하장리,41,0,19,6,0,165,0,0
4372034024,충청북도 보은군 탄부면 덕동리,3,0,7,16,0,260,0,0
4372034030,충청북도 보은군 탄부면 장암리,0,0,5,12,0,154,0,0
4372034032,충청북도 보은군 탄부면 평각리,3,0,0,1,0,262,0,0
4824037000,경상남도 사천시 서포면,25,0,98,205,0,4493,0,1
4824037022,경상남도 사천시 서포면 내구리,0,0,0,22,0,358,0,1
4824037023,경상남도 사천시 서포면 외구리,14,0,16,7,0,667,0,0
4824037024,경상남도 사천시 서포면 조도리,0,0,0,2,0,205,0,0
4824037025,경상남도 사천시 서포면 구랑리,5,0,6,14,0,441,0,0
4824037027,경상남도 사천시 서포면 구평리,0,0,3,11,0,523,0,0
4824037029,경상남도 사천시 서포면 선전리,0,0,0,29,0,321,0,0
4374032034,충청북도 영동군 황간면 광평리,3,0,58,8,0,235,0,0
4374033522,충청북도 영동군 추풍령면 사부리,18,0,49,9,0,1276,0,0
4374033525,충청북도 영동군 추풍령면 죽전리,8,0,6,15,0,545,0,0
4374033527,충청북도 영동군 추풍령면 신안리,33,0,11,1,0,887,0,0
4374034000,충청북도 영동군 매곡면,88,0,632,86,0,3706,0,0
4888035023,경상남도 거창군 위천면 상천리,57,0,559,40,0,1517,0,39
4481031031,충청남도 예산군 대술면 마전리,0,0,170,12,0,276,0,0
4481032000,충청남도 예산군 신양면,40,0,1963,217,0,3974,0,0
4481032025,충청남도 예산군 신양면 서계양리,8,0,6,16,0,369,0,0
4481032027,충청남도 예산군 신양면 시왕리,0,0,283,7,0,211,0,0
