stdg_Cd,bjd_Nm,allcolluvm_Layer_Area,alluvm_Layer_Area,colluvm_Layer_Area,diluvm_Layer_Area,etc_Area,residum_Layer_Area
2641011000,부산광역시 금정구 서동,23,0,38,0,0,107
2671025030,부산광역시 기장군 기장읍 만화리,35,0,75,0,1,250
2671025031,부산광역시 기장군 기장읍 석산리,21,7,42,0,1,81
2671025033,부산광역시 기장군 기장읍 시랑리,58,8,22,8,21,163
3011010200,대전광역시 동구 인동,0,38,0,0,5,0
3011010300,대전광역시 동구 효동,0,17,0,0,3,0
1174010500,서울특별시 강동구 길동,88,10,0,0,0,62
3011011100,대전광역시 동구 자양동,24,12,0,0,0,79
3011011200,대전광역시 동구 신안동,0,15,0,0,2,0
3011011300,대전광역시 동구 소제동,7,19,0,0,3,7
3011011500,대전광역시 동구 용전동,60,12,1,0,0,48
3011011600,대전광역시 동구 성남동,4,26,24,0,3,23
3011011700,대전광역시 동구 홍도동,28,25,2,0,0,9
3011012400,대전광역시 동구 용계동,11,0,0,0,102,19
4372025000,충청북도 보은군 보은읍,1267,1283,120,16,207,3341
4372025021,충청북도 보은군 보은읍 삼산리,0,34,0,0,5,8
4372025022,충청북도 보은군 보은읍 죽전리,13,47,0,0,16,36
4372039000,충청북도 보은군 내북면,270,294,903,0,137,4713
4713038023,경상북도 경주시 천북면 갈곡리,89,93,23,53,12,267
4713038025,경상북도 경주시 천북면 동산리,143,42,5,20,15,193
4713038026,경상북도 경주시 천북면 화산리,195,75,177,20,26,960
4713038029,경상북도 경주시 천북면 신당리,93,183,50,0,95,261
4115010200,경기도 의정부시 호원동,120,175,0,0,24,757
4115010300,경기도 의정부시 장암동,92,95,0,0,33,676
4113500000,경기도 성남시분당구,1397,1231,107,14,235,3986
4113510100,경기도 성남시분당구 분당동,84,24,3,0,2,227
2671025300,부산광역시 기장군 장안읍,989,127,561,0,139,3322
2671025321,부산광역시 기장군 장안읍 좌천리,54,11,6,0,7,79
2653010200,부산광역시 사상구 모라동,39,70,84,0,0,310
2653010300,부산광역시 사상구 덕포동,50,71,25,0,0,71
3011012600,대전광역시 동구 효평동,24,53,86,0,2,494
3011010400,대전광역시 동구 천동,27,9,0,0,2,32
1174010300,서울특별시 강동구 상일동,151,20,1,0,4,116
3011010700,대전광역시 동구 판암동,87,28,33,0,7,208
3011013200,대전광역시 동구 사성동,18,7,1,0,71,143
3011013300,대전광역시 동구 내탑동,10,4,4,0,175,205
3011013400,대전광역시 동구 오동,14,5,9,0,111,125
3011013600,대전광역시 동구 낭월동,38,28,73,0,7,456
3011013700,대전광역시 동구 대별동,53,38,12,0,11,127
3011013800,대전광역시 동구 이사동,74,8,38,0,2,301
3011014000,대전광역시 동구 장척동,12,9,33,0,2,234
3011014100,대전광역시 동구 소호동,23,17,53,0,1,298
4380025021,충청북도 단양군 단양읍 현천리,18,0,6,0,72,81
4380025022,충청북도 단양군 단양읍 덕상리,27,0,6,0,3,247
4380025024,충청북도 단양군 단양읍 증도리,1,0,0,0,93,90
4380025025,충청북도 단양군 단양읍 별곡리,16,4,17,23,65,101
4380025027,충청북도 단양군 단양읍 상진리,49,6,4,26,78,291
4380025028,충청북도 단양군 단양읍 도담리,9,9,0,33,125,219
4380025029,충청북도 단양군 단양읍 후곡리,19,0,1,0,0,136
4380025031,충청북도 단양군 단양읍 노동리,78,0,47,0,35,754
4380025334,충청북도 단양군 매포읍 고양리,40,0,8,0,2,311
4380025335,충청북도 단양군 매포읍 김산리,66,0,33,0,0,364
4380031021,충청북도 단양군 대강면 장림리,30,0,15,0,8,162
4615036029,전라남도 순천시 송광면 우산리,33,16,109,0,177,898
4615036030,전라남도 순천시 송광면 덕산리,22,13,52,0,36,269
4615036032,전라남도 순천시 송광면 이읍리,91,43,98,0,14,412
4615036033,전라남도 순천시 송광면 장안리,78,25,207,0,4,1243
4617033022,전라남도 나주시 반남면 석천리,71,6,0,0,1,101
4617033024,전라남도 나주시 반남면 덕산리,41,174,0,56,12,93
4615036000,전라남도 순천시 송광면,475,250,1336,0,1193,7841
4671034031,전라남도 담양군 창평면 광덕리,57,44,48,0,2,295
4671035000,전라남도 담양군 대덕면,432,308,867,0,62,3660
4671035021,전라남도 담양군 대덕면 매산리,60,29,31,0,2,122
4671035022,전라남도 담양군 대덕면 장산리,42,18,37,0,3,175
1129010800,서울특별시 성북구 동소문동5가,3,1,0,0,0,0
1129011000,서울특별시 성북구 동소문동7가,4,0,0,0,0,3
1144012100,서울특별시 마포구 동교동,18,23,0,0,0,1
1144012200,서울특별시 마포구 합정동,36,29,0,0,66,42
1144012300,서울특별시 마포구 망원동,36,85,0,0,49,2
4122025033,경기도 평택시 팽성읍 함정리,49,49,8,2,0,37
4122025034,경기도 평택시 팽성읍 신대리,54,63,0,0,61,61
4122025036,경기도 평택시 팽성읍 노양리,30,63,1,0,45,47
4122025038,경기도 평택시 팽성읍 두정리,43,71,16,0,0,63
4122025039,경기도 평택시 팽성읍 석근리,22,30,0,0,0,28
4122025041,경기도 평택시 팽성읍 안정리,109,8,40,2,0,66
1144011500,서울특별시 마포구 상수동,24,10,0,0,12,10
1111011200,서울특별시 종로구 체부동,2,2,0,0,0,0
1111011300,서울특별시 종로구 필운동,6,0,0,0,0,2
1111011600,서울특별시 종로구 도렴동,3,0,0,0,0,0
1111011700,서울특별시 종로구 당주동,4,0,0,0,0,0
1111011800,서울특별시 종로구 내수동,5,2,0,0,0,0
1111011900,서울특별시 종로구 세종로,32,40,1,0,0,15
1111012100,서울특별시 종로구 신문로2가,8,0,0,0,0,18
1111012400,서울특별시 종로구 수송동,7,3,0,0,0,0
1111012500,서울특별시 종로구 중학동,3,0,0,0,0,0
1111012600,서울특별시 종로구 종로1가,0,4,0,0,0,0
1111012900,서울특별시 종로구 견지동,1,4,0,0,0,0
1111013200,서울특별시 종로구 운니동,0,7,0,0,0,0
1111013300,서울특별시 종로구 익선동,0,5,0,0,0,0
4790040021,경상북도 예천군 지보면 소화리,199,36,33,0,3,417
4790040023,경상북도 예천군 지보면 지보리,89,124,3,0,120,116
4792032027,경상북도 봉화군 봉성면 우곡리,188,17,128,0,4,1713
4792032028,경상북도 봉화군 봉성면 봉양리,318,12,10,0,6,543
4792033021,경상북도 봉화군 법전면 법전리,276,20,37,0,4,615
4792033022,경상북도 봉화군 법전면 풍정리,315,6,17,0,8,457
4792033024,경상북도 봉화군 법전면 소천리,187,50,48,0,25,660
4792033025,경상북도 봉화군 법전면 눌산리,287,57,27,0,46,1039
4792033027,경상북도 봉화군 법전면 소지리,156,15,16,0,1,475
2711010100,대구광역시 중구 동인동1가,0,2,0,17,0,0
2711010200,대구광역시 중구 동인동2가,0,0,0,20,0,0
2711010300,대구광역시 중구 동인동3가,0,9,0,18,6,0
2711010500,대구광역시 중구 삼덕동1가,0,11,0,0,0,0
2711010600,대구광역시 중구 삼덕동2가,0,22,0,3,0,0
2711010800,대구광역시 중구 봉산동,0,17,0,0,0,8
2711010900,대구광역시 중구 장관동,0,2,0,0,0,0
2711011100,대구광역시 중구 수동,0,3,0,0,0,0
4372034026,충청북도 보은군 탄부면 고승리,50,71,0,0,33,79
4373025022,충청북도 옥천군 옥천읍 문정리,72,21,1,0,1,67
4373025023,충청북도 옥천군 옥천읍 상계리,3,4,0,0,0,4
4373025025,충청북도 옥천군 옥천읍 교동리,55,7,15,0,10,230
4373025027,충청북도 옥천군 옥천읍 수북리,54,12,8,0,16,228
4373025028,충청북도 옥천군 옥천읍 매화리,106,2,0,0,3,98
4373025029,충청북도 옥천군 옥천읍 구일리,131,8,0,0,6,151
4373025030,충청북도 옥천군 옥천읍 서대리,67,24,0,0,6,78
4373025032,충청북도 옥천군 옥천읍 삼청리,131,83,45,16,17,242
4373033024,충청북도 옥천군 안내면 동대리,18,48,42,0,2,398
4373033025,충청북도 옥천군 안내면 서대리,26,34,43,2,15,233
4373033027,충청북도 옥천군 안내면 인포리,17,26,71,0,98,501
1132010800,서울특별시 도봉구 도봉동,111,170,6,0,10,659
1135000000,서울특별시 노원구,705,782,75,28,115,1856
1135010300,서울특별시 노원구 공릉동,248,113,0,0,27,436
1135010400,서울특별시 노원구 하계동,46,72,2,0,6,76
1135010500,서울특별시 노원구 상계동,196,362,64,0,53,905
1153010900,서울특별시 구로구 궁동,78,1,0,0,1,102
1141011400,서울특별시 서대문구 신촌동,46,1,0,0,0,40
4372034028,충청북도 보은군 탄부면 대양리,58,84,63,0,22,173
4372034029,충청북도 보은군 탄부면 벽지리,68,53,2,0,4,128
4713038021,경상북도 경주시 천북면 물천리,148,383,53,46,26,257
4717032028,경상북도 안동시 북후면 두산리,195,19,66,0,2,574
4717032029,경상북도 안동시 북후면 신전리,56,19,207,0,18,422
4717032031,경상북도 안동시 북후면 석탑리,75,25,171,0,53,1080
4717032032,경상북도 안동시 북후면 대현리,93,2,0,0,0,124
4713038028,경상북도 경주시 천북면 모아리,57,149,21,0,43,153
4713037023,경상북도 경주시 강동면 안계리,51,158,79,10,149,506
4713037024,경상북도 경주시 강동면 다산리,55,171,81,23,52,480
4713037026,경상북도 경주시 강동면 유금리,107,186,58,0,29,407
4713037027,경상북도 경주시 강동면 오금리,48,117,44,27,25,246
4713037029,경상북도 경주시 강동면 국당리,45,100,61,84,23,266
4792034000,경상북도 봉화군 춘양면,826,376,2194,0,132,13253
2671025322,부산광역시 기장군 장안읍 효암리,18,14,10,0,31,70
2671025323,부산광역시 기장군 장안읍 고리,0,1,9,0,23,41
2671025324,부산광역시 기장군 장안읍 좌동리,85,0,13,0,3,117
2671025326,부산광역시 기장군 장안읍 덕선리,56,0,67,0,4,348
2671025327,부산광역시 기장군 장안읍 용소리,48,2,93,0,4,528
2671025329,부산광역시 기장군 장안읍 명례리,124,1,27,0,3,158
2671025330,부산광역시 기장군 장안읍 월내리,53,10,9,0,5,73
2711013100,대구광역시 중구 태평로3가,0,13,0,0,0,0
2711013200,대구광역시 중구 인교동,0,8,0,0,0,0
2711013400,대구광역시 중구 서성로1가,0,3,0,0,0,0
4374033500,충청북도 영동군 추풍령면,751,318,227,42,57,4155
4380032022,충청북도 단양군 가곡면 가대리,70,11,95,0,82,614
4380031037,충청북도 단양군 대강면 황정리,36,26,58,0,12,1008
1111010900,서울특별시 종로구 누상동,4,3,0,0,0,19
1111011000,서울특별시 종로구 누하동,5,0,0,0,0,1
4777025022,경상북도 영덕군 영덕읍 화개리,20,76,23,0,35,237
4777025023,경상북도 영덕군 영덕읍 남석리,0,38,0,0,26,0
4777025025,경상북도 영덕군 영덕읍 천전리,32,47,2,0,12,229
4777025026,경상북도 영덕군 영덕읍 남산리,43,70,27,0,25,326
4777025030,경상북도 영덕군 영덕읍 매정리,127,3,3,0,5,354
4777025031,경상북도 영덕군 영덕읍 석리,41,0,1,0,1,180
4777025033,경상북도 영덕군 영덕읍 오보리,27,8,1,0,9,101
4777025035,경상북도 영덕군 영덕읍 대부리,40,0,8,0,1,190
4777025036,경상북도 영덕군 영덕읍 창포리,55,0,4,0,6,280
4777031000,경상북도 영덕군 강구면,373,458,130,0,108,2642
4777032043,경상북도 영덕군 남정면 도천리,53,45,16,0,23,528
4777032044,경상북도 영덕군 남정면 우곡리,44,0,36,0,2,455
4777032045,경상북도 영덕군 남정면 중화리,88,14,31,0,7,724
4777032047,경상북도 영덕군 남정면 남호리,16,15,5,0,4,103
4777032049,경상북도 영덕군 남정면 원척리,10,3,14,0,2,176
4777032050,경상북도 영덕군 남정면 부흥리,20,34,3,0,6,112
4777033000,경상북도 영덕군 달산면,403,352,683,0,181,5672
4113310500,경기도 성남시중원구 상대원동,179,7,3,0,7,565
4773033035,경상북도 의성군 옥산면 오류리,34,16,115,0,7,1097
4773033036,경상북도 의성군 옥산면 금봉리,17,1,90,0,25,1335
4773033038,경상북도 의성군 옥산면 입암리,96,73,106,0,44,827
4773033039,경상북도 의성군 옥산면 신계리,107,31,62,0,11,859
4773034000,경상북도 의성군 사곡면,965,193,373,0,121,5620
4717031025,경상북도 안동시 와룡면 가야리,228,14,2,0,1,330
4717031027,경상북도 안동시 와룡면 태리,193,16,4,0,3,346
4717031028,경상북도 안동시 와룡면 서지리,73,2,1,0,9,146
4717031030,경상북도 안동시 와룡면 이상리,177,7,1,0,2,272
4717025033,경상북도 안동시 풍산읍 서미리,60,6,76,0,0,292
4717025036,경상북도 안동시 풍산읍 오미리,247,28,10,0,8,347
4717014200,경상북도 안동시 수하동,38,69,1,0,134,188
4717025000,경상북도 안동시 풍산읍,2503,1096,228,0,491,5342
4717025021,경상북도 안동시 풍산읍 안교리,33,310,0,0,57,46
4717025023,경상북도 안동시 풍산읍 하리리,29,190,0,0,51,34
4717025024,경상북도 안동시 풍산읍 마애리,77,30,13,0,30,132
4872032000,경상남도 의령군 칠곡면,377,95,235,19,34,1471
4687025038,전라남도 영광군 영광읍 송림리,103,22,0,0,9,258
4687025021,전라남도 영광군 영광읍 무령리,18,5,0,0,2,59
4686038029,전라남도 함평군 월야면 정산리,59,114,0,18,8,74
4686038030,전라남도 함평군 월야면 용암리,123,29,7,14,7,93
4686038032,전라남도 함평군 월야면 월계리,84,1,54,0,10,158
4687000000,전라남도 영광군,6547,9981,3488,179,2089,24872
4683038026,전라남도 영암군 학산면 금계리,83,166,11,0,11,126
4719034025,경상북도 구미시 해평면 괴곡리,61,138,5,0,1,128
4719034027,경상북도 구미시 해평면 도문리,135,17,54,0,8,388
4719034029,경상북도 구미시 해평면 금호리,81,70,8,0,30,101
4719034031,경상북도 구미시 해평면 송곡리,133,48,107,13,27,620
4719034032,경상북도 구미시 해평면 산양리,28,95,4,0,139,56
4719034034,경상북도 구미시 해평면 낙산리,139,185,103,0,49,476
4719034035,경상북도 구미시 해평면 일선리,7,6,0,0,10,17
4719034023,경상북도 구미시 해평면 오상리,81,29,12,0,2,61
4833033024,경상남도 양산시 상북면 소석리,47,21,100,0,13,360
4833025300,경상남도 양산시 물금읍,122,998,188,0,192,480
4833025321,경상남도 양산시 물금읍 물금리,26,153,22,0,84,84
4833025323,경상남도 양산시 물금읍 가촌리,34,144,76,0,2,132
4833025324,경상남도 양산시 물금읍 범어리,52,306,86,0,13,243
4833031021,경상남도 양산시 동면 개곡리,52,11,55,0,2,246
4833031023,경상남도 양산시 동면 여락리,107,15,109,0,12,528
4833031025,경상남도 양산시 동면 내송리,70,18,141,0,10,321
4833031026,경상남도 양산시 동면 석산리,41,129,93,0,46,232
4833031028,경상남도 양산시 동면 가산리,63,19,173,0,91,366
4872039026,경상남도 의령군 부림면 단원리,57,57,18,0,18,210
4721034021,경상북도 영주시 장수면 반구리,167,71,0,0,6,242
4721032022,경상북도 영주시 평은면 지곡리,116,28,4,0,3,203
4721032024,경상북도 영주시 평은면 천본리,232,53,17,0,43,603
4721032026,경상북도 영주시 평은면 용혈리,144,47,19,6,54,432
4721033000,경상북도 영주시 문수면,1436,181,64,0,235,2290
4721033021,경상북도 영주시 문수면 승문리,203,51,7,0,23,347
4721033023,경상북도 영주시 문수면 적동리,112,38,7,0,49,227
4721033024,경상북도 영주시 문수면 권선리,144,0,0,0,1,175
4721032021,경상북도 영주시 평은면 강동리,129,43,146,0,55,1004
4775036033,경상북도 청송군 파천면 중평리,99,28,83,7,26,463
4775036035,경상북도 청송군 파천면 신흥리,266,25,50,0,6,1947
4775036036,경상북도 청송군 파천면 지경리,89,2,67,0,1,519
4775032037,경상북도 청송군 부남면 중기리,48,95,282,0,25,2231
4775033000,경상북도 청송군 현동면,613,386,526,51,169,6164
4113111200,경기도 성남시수정구 고등동,89,58,28,23,2,213
4113111300,경기도 성남시수정구 상적동,57,12,41,0,14,547
4113111400,경기도 성남시수정구 둔전동,2,78,0,42,18,8
4113111600,경기도 성남시수정구 금토동,83,69,57,0,9,664
4113111700,경기도 성남시수정구 사송동,59,21,0,0,7,72
4113310100,경기도 성남시중원구 성남동,39,106,0,0,15,39
4113310400,경기도 성남시중원구 은행동,45,0,0,0,1,220
4773034032,경상북도 의성군 사곡면 음지리,50,20,55,0,12,481
4773034034,경상북도 의성군 사곡면 신감리,141,30,15,0,12,649
4773034036,경상북도 의성군 사곡면 공정리,109,11,106,0,11,1468
4773034037,경상북도 의성군 사곡면 화전리,119,0,48,0,4,584
4773034038,경상북도 의성군 사곡면 신리리,79,0,14,0,8,202
4773034040,경상북도 의성군 사곡면 토현리,126,41,14,0,19,455
4773035000,경상북도 의성군 춘산면,575,245,517,0,97,5214
4773025024,경상북도 의성군 의성읍 도동리,57,68,8,0,6,215
4773025025,경상북도 의성군 의성읍 도서리,2,41,0,0,6,0
4773025026,경상북도 의성군 의성읍 치선리,43,65,15,19,13,248
4773033033,경상북도 의성군 옥산면 감계리,104,46,102,0,20,1023
4773037036,경상북도 의성군 금성면 탑리리,107,0,37,82,14,181
4773037038,경상북도 의성군 금성면 학미리,133,11,44,0,11,201
4773037039,경상북도 의성군 금성면 제오리,70,10,81,0,11,205
4773037041,경상북도 의성군 금성면 만천리,130,4,1,0,9,319
4773037043,경상북도 의성군 금성면 초전리,66,55,3,0,7,146
