stdg_Cd,bjd_Nm,soil_Crop_Cd,soil_Crop_Nm,high_Suit_Area,suit_Area,poss_Area,low_Suit_Area,etc_Area
1154510200,서울특별시 금천구 독산동,CR005,사과,109,7,131,156,18
1154510300,서울특별시 금천구 시흥동,CR005,사과,96,25,113,376,20
1156000000,서울특별시 영등포구,CR005,사과,475,475,401,407,694
1156010100,서울특별시 영등포구 영등포동,CR005,사과,1,16,19,22,0
1156010200,서울특별시 영등포구 영등포동1가,CR005,사과,2,0,0,6,0
1156010300,서울특별시 영등포구 영등포동2가,CR005,사과,26,0,4,0,1
1156010400,서울특별시 영등포구 영등포동3가,CR005,사과,0,0,11,0,0
1156010500,서울특별시 영등포구 영등포동4가,CR005,사과,0,0,14,5,0
1156010600,서울특별시 영등포구 영등포동5가,CR005,사과,0,0,9,0,0
1156010700,서울특별시 영등포구 영등포동6가,CR005,사과,0,0,10,1,0
1156010800,서울특별시 영등포구 영등포동7가,CR005,사과,17,0,12,0,0
1156010900,서울특별시 영등포구 영등포동8가,CR005,사과,15,0,1,0,0
1156011000,서울특별시 영등포구 여의도동,CR005,사과,25,312,0,0,506
1156011100,서울특별시 영등포구 당산동1가,CR005,사과,0,0,5,17,0
1156011200,서울특별시 영등포구 당산동2가,CR005,사과,0,0,1,16,0
1156011300,서울특별시 영등포구 당산동3가,CR005,사과,3,0,34,0,0
1156011400,서울특별시 영등포구 당산동4가,CR005,사과,25,0,5,0,0
1156011500,서울특별시 영등포구 당산동5가,CR005,사과,29,0,0,0,0
1156011600,서울특별시 영등포구 당산동6가,CR005,사과,17,0,0,0,0
1156011700,서울특별시 영등포구 당산동,CR005,사과,58,0,0,0,23
1156011800,서울특별시 영등포구 도림동,CR005,사과,10,9,29,7,3
1156011900,서울특별시 영등포구 문래동1가,CR005,사과,1,0,3,11,1
1156012000,서울특별시 영등포구 문래동2가,CR005,사과,1,3,4,4,2
1156012100,서울특별시 영등포구 문래동3가,CR005,사과,0,0,4,63,0
1156012200,서울특별시 영등포구 문래동4가,CR005,사과,2,0,2,11,3
1156012300,서울특별시 영등포구 문래동5가,CR005,사과,2,8,0,5,15
1156012400,서울특별시 영등포구 문래동6가,CR005,사과,0,10,0,14,8
1156012500,서울특별시 영등포구 양평동1가,CR005,사과,0,0,0,23,0
1156012600,서울특별시 영등포구 양평동2가,CR005,사과,0,16,0,2,0
1156012700,서울특별시 영등포구 양평동3가,CR005,사과,11,7,15,8,6
1156012800,서울특별시 영등포구 양평동4가,CR005,사과,37,0,0,0,0
1156012900,서울특별시 영등포구 양평동5가,CR005,사과,22,0,0,0,0
1156013000,서울특별시 영등포구 양평동6가,CR005,사과,13,0,0,0,0
1156013100,서울특별시 영등포구 양화동,CR005,사과,43,27,0,8,90
1156013200,서울특별시 영등포구 신길동,CR005,사과,74,29,127,129,2
1156013300,서울특별시 영등포구 대림동,CR005,사과,35,13,91,53,7
1156013400,서울특별시 영등포구 양평동,CR005,사과,5,24,0,0,28
1159000000,서울특별시 동작구,CR005,사과,215,36,507,832,48
1159010100,서울특별시 동작구 노량진동,CR005,사과,47,0,11,87,3
1159010200,서울특별시 동작구 상도동,CR005,사과,17,18,88,232,0
1159010300,서울특별시 동작구 상도1동,CR005,사과,1,0,0,30,0
1159010400,서울특별시 동작구 본동,CR005,사과,31,0,0,28,17
1159010500,서울특별시 동작구 흑석동,CR005,사과,46,0,24,86,13
1159010600,서울특별시 동작구 동작동,CR005,사과,6,0,61,138,8
1159010700,서울특별시 동작구 사당동,CR005,사과,32,13,203,82,0
1159010800,서울특별시 동작구 대방동,CR005,사과,20,6,29,96,1
1159010900,서울특별시 동작구 신대방동,CR005,사과,16,0,91,52,7
1162000000,서울특별시 관악구,CR005,사과,231,24,797,1867,39
1162010100,서울특별시 관악구 봉천동,CR005,사과,137,11,311,348,9
1162010200,서울특별시 관악구 신림동,CR005,사과,79,0,440,1265,31
1162010300,서울특별시 관악구 남현동,CR005,사과,15,14,46,254,0
1165000000,서울특별시 서초구,CR005,사과,1103,207,972,2206,201
1165010100,서울특별시 서초구 방배동,CR005,사과,121,13,259,275,1
1165010200,서울특별시 서초구 양재동,CR005,사과,111,19,153,98,24
1165010300,서울특별시 서초구 우면동,CR005,사과,111,0,52,235,15
1165010400,서울특별시 서초구 원지동,CR005,사과,52,20,77,363,0
1165010600,서울특별시 서초구 잠원동,CR005,사과,161,4,23,32,80
1165010700,서울특별시 서초구 반포동,CR005,사과,219,13,71,104,73
1165010800,서울특별시 서초구 서초동,CR005,사과,106,72,99,362,0
1165010900,서울특별시 서초구 내곡동,CR005,사과,116,47,158,507,3
1165011000,서울특별시 서초구 염곡동,CR005,사과,44,4,23,92,1
1165011100,서울특별시 서초구 신원동,CR005,사과,61,15,56,137,4
1168000000,서울특별시 강남구,CR005,사과,1014,131,1398,1009,400
1168010100,서울특별시 강남구 역삼동,CR005,사과,75,29,218,29,0
1168010300,서울특별시 강남구 개포동,CR005,사과,146,7,157,215,19
1168010400,서울특별시 강남구 청담동,CR005,사과,27,0,120,35,51
1168010500,서울특별시 강남구 삼성동,CR005,사과,108,25,114,49,23
1168010600,서울특별시 강남구 대치동,CR005,사과,84,5,154,85,51
1168010700,서울특별시 강남구 신사동,CR005,사과,22,6,72,44,27
1168010800,서울특별시 강남구 논현동,CR005,사과,29,15,188,39,0
1168011000,서울특별시 강남구 압구정동,CR005,사과,71,2,25,45,126
1168011100,서울특별시 강남구 세곡동,CR005,사과,90,5,59,66,22
1168011200,서울특별시 강남구 자곡동,CR005,사과,61,1,80,118,9
1168011300,서울특별시 강남구 율현동,CR005,사과,62,0,43,10,12
1168011400,서울특별시 강남구 일원동,CR005,사과,115,13,60,101,22
1168011500,서울특별시 강남구 수서동,CR005,사과,63,7,43,121,28
1168011800,서울특별시 강남구 도곡동,CR005,사과,62,15,65,51,10
1171000000,서울특별시 송파구,CR005,사과,1008,769,531,592,485
1171010100,서울특별시 송파구 잠실동,CR005,사과,169,272,0,0,81
1171010200,서울특별시 송파구 신천동,CR005,사과,74,111,0,0,249
1171010300,서울특별시 송파구 풍납동,CR005,사과,140,53,0,0,42
1171010400,서울특별시 송파구 송파동,CR005,사과,43,18,34,37,0
1171010500,서울특별시 송파구 석촌동,CR005,사과,14,35,24,21,0
1171010600,서울특별시 송파구 삼전동,CR005,사과,66,7,0,8,15
1171010700,서울특별시 송파구 가락동,CR005,사과,94,14,74,125,35
1171010800,서울특별시 송파구 문정동,CR005,사과,79,26,66,77,13
1171010900,서울특별시 송파구 장지동,CR005,사과,35,66,106,47,17
1171011100,서울특별시 송파구 방이동,CR005,사과,161,38,128,95,25
1171011200,서울특별시 송파구 오금동,CR005,사과,60,9,22,70,5
1171011300,서울특별시 송파구 거여동,CR005,사과,35,108,18,76,1
1171011400,서울특별시 송파구 마천동,CR005,사과,38,12,60,35,2
1174000000,서울특별시 강동구,CR005,사과,542,383,629,655,247
1174010100,서울특별시 강동구 명일동,CR005,사과,10,26,40,81,0
1174010200,서울특별시 강동구 고덕동,CR005,사과,152,18,167,41,23
1174010300,서울특별시 강동구 상일동,CR005,사과,92,20,87,90,4
1174010500,서울특별시 강동구 길동,CR005,사과,8,30,38,85,0
1174010600,서울특별시 강동구 둔촌동,CR005,사과,25,27,35,159,0
1174010700,서울특별시 강동구 암사동,CR005,사과,81,73,86,79,150
1174010800,서울특별시 강동구 성내동,CR005,사과,40,35,48,72,0
1174010900,서울특별시 강동구 천호동,CR005,사과,42,103,80,25,56
1174011000,서울특별시 강동구 강일동,CR005,사과,92,50,48,22,14
2600000000,부산광역시,CR005,사과,3047,1389,5581,59709,7561
2611000000,부산광역시 중구,CR005,사과,56,36,12,165,15
2611010100,부산광역시 중구 영주동,CR005,사과,0,2,2,59,0
2611010200,부산광역시 중구 대창동1가,CR005,사과,0,2,0,0,0
2611010300,부산광역시 중구 대창동2가,CR005,사과,0,1,0,1,0
2611010400,부산광역시 중구 중앙동1가,CR005,사과,1,0,0,0,0
2611010500,부산광역시 중구 중앙동2가,CR005,사과,2,0,0,0,0
2611010600,부산광역시 중구 중앙동3가,CR005,사과,2,0,0,0,0
2611010700,부산광역시 중구 중앙동4가,CR005,사과,3,0,0,25,11
2611010800,부산광역시 중구 중앙동5가,CR005,사과,0,0,0,3,0
2611010900,부산광역시 중구 중앙동6가,CR005,사과,0,0,1,4,0
2611011000,부산광역시 중구 중앙동7가,CR005,사과,0,0,0,3,1
2611011100,부산광역시 중구 동광동1가,CR005,사과,0,0,2,0,0
2611011200,부산광역시 중구 동광동2가,CR005,사과,0,1,0,1,0
2611011300,부산광역시 중구 동광동3가,CR005,사과,1,0,0,2,0
2611011400,부산광역시 중구 동광동4가,CR005,사과,1,0,0,0,0
2611011500,부산광역시 중구 동광동5가,CR005,사과,0,4,0,4,0
2611011600,부산광역시 중구 대청동1가,CR005,사과,0,0,0,12,0
2611011700,부산광역시 중구 대청동2가,CR005,사과,2,0,0,1,0
2611011800,부산광역시 중구 대청동3가,CR005,사과,1,0,0,0,0
2611011900,부산광역시 중구 대청동4가,CR005,사과,2,0,0,16,0
2611012000,부산광역시 중구 보수동1가,CR005,사과,5,0,0,26,0
2611012100,부산광역시 중구 보수동2가,CR005,사과,6,0,0,0,0
2611012200,부산광역시 중구 보수동3가,CR005,사과,5,0,0,0,0
2611012300,부산광역시 중구 부평동1가,CR005,사과,5,1,0,0,0
2611012400,부산광역시 중구 부평동2가,CR005,사과,2,4,0,0,0
2611012500,부산광역시 중구 부평동3가,CR005,사과,1,4,0,0,0
2611012600,부산광역시 중구 부평동4가,CR005,사과,4,1,0,0,0
2611012700,부산광역시 중구 신창동1가,CR005,사과,2,0,1,0,0
2611012800,부산광역시 중구 신창동2가,CR005,사과,2,0,0,0,0
2611012900,부산광역시 중구 신창동3가,CR005,사과,1,0,0,0,0
2611013000,부산광역시 중구 신창동4가,CR005,사과,2,0,0,0,0
2611013100,부산광역시 중구 창선동1가,CR005,사과,1,0,0,0,0
2611013200,부산광역시 중구 창선동2가,CR005,사과,2,0,0,0,0
2611013300,부산광역시 중구 광복동1가,CR005,사과,0,0,2,0,0
2611013400,부산광역시 중구 광복동2가,CR005,사과,0,0,1,4,0
2611013500,부산광역시 중구 광복동3가,CR005,사과,0,0,1,0,0
2611013600,부산광역시 중구 남포동1가,CR005,사과,0,0,0,2,0
2611013700,부산광역시 중구 남포동2가,CR005,사과,1,0,0,0,0
2611013800,부산광역시 중구 남포동3가,CR005,사과,1,0,0,0,0
2611013900,부산광역시 중구 남포동4가,CR005,사과,0,3,0,0,1
2611014000,부산광역시 중구 남포동5가,CR005,사과,1,5,0,0,1
2611014100,부산광역시 중구 남포동6가,CR005,사과,0,6,1,0,0
2614000000,부산광역시 서구,CR005,사과,112,16,81,1099,97
2614010100,부산광역시 서구 동대신동1가,CR005,사과,11,0,0,12,0
2614010200,부산광역시 서구 동대신동2가,CR005,사과,10,0,3,30,0
2614010300,부산광역시 서구 동대신동3가,CR005,사과,9,0,11,128,0
2614010400,부산광역시 서구 서대신동1가,CR005,사과,6,0,5,9,0
2614010500,부산광역시 서구 서대신동2가,CR005,사과,16,0,10,18,0
2614010600,부산광역시 서구 서대신동3가,CR005,사과,21,11,20,395,6
2614010700,부산광역시 서구 부용동1가,CR005,사과,4,0,0,0,0
2614010800,부산광역시 서구 부용동2가,CR005,사과,6,0,1,3,0
2614010900,부산광역시 서구 부민동1가,CR005,사과,3,0,0,2,0
2614011000,부산광역시 서구 부민동2가,CR005,사과,3,0,0,1,0
2614011100,부산광역시 서구 부민동3가,CR005,사과,2,0,3,13,0
2614011200,부산광역시 서구 토성동1가,CR005,사과,5,1,0,0,0
2614011300,부산광역시 서구 토성동2가,CR005,사과,3,0,1,0,0
2614011400,부산광역시 서구 토성동3가,CR005,사과,1,0,2,1,0
2614011500,부산광역시 서구 아미동1가,CR005,사과,0,0,1,3,0
2614011600,부산광역시 서구 아미동2가,CR005,사과,0,0,2,67,0
2614011700,부산광역시 서구 토성동4가,CR005,사과,2,0,0,0,0
2614011800,부산광역시 서구 토성동5가,CR005,사과,4,0,0,1,0
2614011900,부산광역시 서구 초장동,CR005,사과,0,0,9,35,0
2614012000,부산광역시 서구 충무동1가,CR005,사과,0,0,7,2,0
2614012100,부산광역시 서구 충무동2가,CR005,사과,0,0,0,3,0
2614012200,부산광역시 서구 충무동3가,CR005,사과,0,0,0,3,0
2614012300,부산광역시 서구 남부민동,CR005,사과,2,0,1,101,4
2614012400,부산광역시 서구 암남동,CR005,사과,3,4,5,272,86
2617000000,부산광역시 동구,CR005,사과,30,21,28,716,153
2617010100,부산광역시 동구 초량동,CR005,사과,0,18,13,230,53
2617010200,부산광역시 동구 수정동,CR005,사과,23,3,12,215,1
2617010300,부산광역시 동구 좌천동,CR005,사과,5,0,3,68,65
2617010400,부산광역시 동구 범일동,CR005,사과,1,0,1,203,34
2620000000,부산광역시 영도구,CR005,사과,17,12,49,1156,193
2620010100,부산광역시 영도구 대교동1가,CR005,사과,0,0,0,7,0
2620010200,부산광역시 영도구 대교동2가,CR005,사과,0,0,6,0,0
2620010300,부산광역시 영도구 대평동1가,CR005,사과,0,0,0,8,0
2620010400,부산광역시 영도구 대평동2가,CR005,사과,0,0,0,7,1
2620010500,부산광역시 영도구 남항동1가,CR005,사과,0,0,6,4,0
2620010600,부산광역시 영도구 남항동2가,CR005,사과,0,0,2,13,0
2620010700,부산광역시 영도구 남항동3가,CR005,사과,0,0,4,7,10
2620010800,부산광역시 영도구 영선동1가,CR005,사과,0,0,2,5,0
2620010900,부산광역시 영도구 영선동2가,CR005,사과,0,0,2,8,0
2620011000,부산광역시 영도구 영선동3가,CR005,사과,0,0,1,6,0
2620011100,부산광역시 영도구 영선동4가,CR005,사과,0,0,2,49,6
2620011200,부산광역시 영도구 신선동1가,CR005,사과,0,0,0,12,0
2620011300,부산광역시 영도구 신선동2가,CR005,사과,0,0,0,31,0
2620011400,부산광역시 영도구 신선동3가,CR005,사과,0,0,0,67,1
2620011500,부산광역시 영도구 봉래동1가,CR005,사과,0,0,0,7,0
2620011600,부산광역시 영도구 봉래동2가,CR005,사과,0,0,2,10,0
2620011700,부산광역시 영도구 봉래동3가,CR005,사과,0,0,4,7,0
2620011800,부산광역시 영도구 봉래동4가,CR005,사과,1,0,0,23,0
2620011900,부산광역시 영도구 봉래동5가,CR005,사과,2,0,0,36,2
2620012000,부산광역시 영도구 청학동,CR005,사과,13,3,4,197,41
2620012100,부산광역시 영도구 동삼동,CR005,사과,1,8,15,654,132
2623000000,부산광역시 부산진구,CR005,사과,203,177,185,2371,41
2623010100,부산광역시 부산진구 양정동,CR005,사과,16,2,4,185,0
2623010200,부산광역시 부산진구 전포동,CR005,사과,0,29,17,244,1
2623010300,부산광역시 부산진구 부전동,CR005,사과,7,72,0,43,7
2623010400,부산광역시 부산진구 범천동,CR005,사과,0,0,0,223,5
2623010500,부산광역시 부산진구 범전동,CR005,사과,0,25,17,23,1
2623010600,부산광역시 부산진구 연지동,CR005,사과,0,6,47,49,3
2623010700,부산광역시 부산진구 초읍동,CR005,사과,35,7,15,526,7
2623010800,부산광역시 부산진구 부암동,CR005,사과,15,22,18,207,3
2623010900,부산광역시 부산진구 당감동,CR005,사과,93,4,2,311,8
2623011000,부산광역시 부산진구 가야동,CR005,사과,4,0,35,278,4
2623011100,부산광역시 부산진구 개금동,CR005,사과,32,8,28,282,3
2626000000,부산광역시 동래구,CR005,사과,75,23,270,1273,28
2626010100,부산광역시 동래구 명장동,CR005,사과,1,0,20,158,0
2626010200,부산광역시 동래구 안락동,CR005,사과,9,3,32,173,13
2626010300,부산광역시 동래구 칠산동,CR005,사과,0,0,6,33,0
2626010400,부산광역시 동래구 낙민동,CR005,사과,0,13,19,24,0
2626010500,부산광역시 동래구 복천동,CR005,사과,0,1,2,37,0
2626010600,부산광역시 동래구 수안동,CR005,사과,16,1,21,23,2
2626010700,부산광역시 동래구 명륜동,CR005,사과,8,0,25,99,3
2626010800,부산광역시 동래구 온천동,CR005,사과,35,3,114,467,9
2626010900,부산광역시 동래구 사직동,CR005,사과,7,1,31,259,1
2629000000,부산광역시 남구,CR005,사과,167,24,89,2099,314
2629010600,부산광역시 남구 대연동,CR005,사과,74,4,48,666,22
2629010700,부산광역시 남구 용호동,CR005,사과,18,0,5,598,95
2629010800,부산광역시 남구 용당동,CR005,사과,32,0,1,265,66
2629010900,부산광역시 남구 문현동,CR005,사과,28,0,6,259,4
2629011000,부산광역시 남구 우암동,CR005,사과,0,0,0,128,17
2629011100,부산광역시 남구 감만동,CR005,사과,14,20,29,183,110
2632000000,부산광역시 북구,CR005,사과,183,76,131,3282,308
2632010100,부산광역시 북구 금곡동,CR005,사과,38,2,10,660,96
2632010200,부산광역시 북구 화명동,CR005,사과,72,47,34,1014,89
2632010300,부산광역시 북구 만덕동,CR005,사과,6,5,27,840,10
2632010400,부산광역시 북구 덕천동,CR005,사과,48,23,44,274,86
2632010500,부산광역시 북구 구포동,CR005,사과,19,0,16,494,27
2635000000,부산광역시 해운대구,CR005,사과,266,7,232,4469,218
2635010100,부산광역시 해운대구 반송동,CR005,사과,4,0,24,789,6
2635010200,부산광역시 해운대구 석대동,CR005,사과,14,0,14,299,14
2635010300,부산광역시 해운대구 반여동,CR005,사과,73,3,29,729,18
