alfisols_Area,andisols_Area,bjd_Nm,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,stdg_Cd,ultisols_Area
7,0,세종특별자치시  장군면 도계리,6,9,0,136,0,3611035021,0
9,0,세종특별자치시  장군면 평기리,3,19,0,299,0,3611035022,0
31,0,세종특별자치시  장군면 대교리,2,11,0,505,0,3611035023,0
2,0,세종특별자치시  장군면 봉안리,7,13,0,346,0,3611035024,0
25,0,세종특별자치시  장군면 금암리,61,91,0,805,0,3611035025,0
0,0,서울특별시 종로구 청운동,50,0,0,30,0,1111010100,0
0,0,서울특별시 종로구 청진동,0,0,0,6,0,1111012200,0
0,0,서울특별시 종로구 평창동,470,15,0,34,0,1111018300,0
0,0,서울특별시 종로구 화동,2,0,0,4,0,1111014300,0
0,0,서울특별시 중구 남대문로4가,0,0,0,5,0,1114011700,0
0,0,서울특별시 중구 수표동,0,0,0,4,0,1114011000,0
0,0,서울특별시 중구 을지로7가,0,0,0,9,0,1114014900,0
0,0,서울특별시 중구 중림동,0,0,0,23,0,1114017100,0
44,0,광주광역시 광산구 고룡동,0,3,0,160,0,2920013100,224
21,0,광주광역시 광산구 내산동,14,6,0,204,0,2920016200,217
134,0,광주광역시 광산구 동산동,0,8,0,84,0,2920015400,248
88,0,광주광역시 광산구 북산동,0,3,0,120,0,2920017300,20
32,0,전라남도 영광군 묘량면 영양리,3,6,0,428,0,4687032022,23
31,0,전라남도 영광군 묘량면 신천리,8,18,0,577,0,4687032025,6
28,0,전라남도 영광군 묘량면 연암리,12,4,0,610,0,4687032028,0
5,0,전라남도 영광군 불갑면 녹산리,0,63,0,146,0,4687033022,0
0,0,전라남도 영광군 불갑면 방마리,0,50,0,132,0,4687033024,0
7,0,전라남도 영광군 불갑면 모악리,6,8,0,566,0,4687033026,0
15,0,전라남도 영광군 불갑면 부춘리,8,5,0,174,0,4687033030,0
14,0,전라남도 영광군 불갑면 우곡리,6,9,0,373,0,4687033032,2
0,0,충청남도 천안시동남구 병천면 송정리,22,30,0,460,0,4413136029,0
71,0,충청남도 천안시동남구 동면,43,58,0,4144,0,4413137000,0
8,0,충청남도 천안시동남구 동면 구도리,0,4,0,390,0,4413137021,0
20,0,충청남도 천안시동남구 동면 송연리,0,3,0,421,0,4413137022,0
5,0,충청남도 천안시동남구 동면 화계리,2,3,0,223,0,4413137023,0
4,0,충청남도 천안시동남구 동면 광덕리,0,1,0,351,0,4413137024,0
0,0,충청남도 천안시동남구 동면 동산리,0,3,0,288,0,4413137025,0
73,0,충청남도 당진시 신평면 운정리,0,232,0,100,0,4427038028,90
59,0,충청남도 당진시 신평면 신당리,0,156,0,227,0,4427038029,82
19,0,충청남도 당진시 신평면 도성리,0,0,0,139,0,4427038030,121
33,0,충청남도 당진시 신평면 부수리,0,2,0,95,0,4427038031,55
108,0,충청남도 당진시 신평면 매산리,0,126,0,326,0,4427038032,158
80,0,충청남도 당진시 신평면 한정리,0,0,0,77,0,4427038033,59
602,0,충청남도 당진시 송산면,20,1609,0,3466,0,4427039000,552
24,0,충청남도 당진시 송산면 상거리,0,0,0,131,0,4427039021,40
39,0,충청남도 당진시 송산면 금암리,0,9,0,301,0,4427039022,0
43,0,충청남도 당진시 송산면 당산리,2,270,0,486,0,4427039023,0
20,0,충청남도 당진시 송산면 송석리,0,2,0,149,0,4427039024,14
8,0,충청남도 당진시 송산면 매곡리,0,0,0,161,0,4427039025,4
0,0,충청남도 천안시서북구 성환읍 학정리,69,30,0,536,0,4413325033,0
106,0,충청남도 천안시서북구 성환읍 대홍리,0,4,0,130,0,4413325034,0
95,0,충청남도 천안시서북구 성환읍 수향리,3,16,0,217,0,4413325035,3
0,0,충청남도 천안시서북구 성환읍 안궁리,23,22,0,190,0,4413325036,0
0,0,충청남도 천안시서북구 성환읍 양령리,47,28,0,246,0,4413325037,0
57,0,충청남도 천안시서북구 성환읍 도하리,14,15,0,235,0,4413325038,0
99,0,충청남도 천안시서북구 성거읍,861,67,0,2078,0,4413325300,34
8,0,충청남도 천안시서북구 성거읍 송남리,138,8,0,199,0,4413325321,0
13,0,충청남도 천안시서북구 성거읍 천흥리,319,22,0,479,0,4413325322,0
1,0,충청남도 천안시서북구 성거읍 오목리,33,2,0,173,0,4413325323,0
9,0,충청남도 천안시서북구 입장면 양대리,327,4,0,265,0,4413331025,2
3,0,충청남도 천안시서북구 입장면 홍천리,21,0,0,109,0,4413331026,0
6,0,충청남도 천안시서북구 입장면 호당리,138,0,0,387,0,4413331027,0
4,0,충청남도 천안시서북구 입장면 시장리,158,33,0,117,0,4413331028,0
1,0,충청남도 천안시서북구 입장면 효계리,21,2,0,41,0,4413331029,0
22,0,충청남도 천안시서북구 입장면 신덕리,15,1,0,76,0,4413331030,17
21,0,충청남도 천안시서북구 입장면 신두리,94,17,0,125,0,4413331031,0
0,0,충청남도 천안시서북구 입장면 용정리,59,1,0,144,0,4413331032,1
0,0,충청남도 천안시서북구 입장면 흑암리,37,2,0,130,0,4413331033,7
0,0,충청남도 천안시서북구 입장면 산정리,29,4,0,116,0,4413331034,0
0,0,경상남도 창원시진해구 속천동,0,3,0,3,0,4812911600,0
4,0,경상남도 창원시진해구 대죽동,0,4,0,44,0,4812911700,19
6,0,경상남도 창원시진해구 안곡동,0,17,0,259,0,4812911800,31
0,0,경상남도 창원시진해구 수송동,0,0,0,4,0,4812911900,0
0,0,경상남도 창원시진해구 회현동,0,0,0,2,0,4812912000,0
0,0,경상남도 창원시진해구 익선동,0,0,0,2,0,4812912100,0
0,0,경상남도 창원시진해구 창선동,0,0,0,2,0,4812912200,0
0,0,경상남도 창원시진해구 대천동,0,0,0,1,0,4812912300,0
0,0,경상남도 창원시진해구 광화동,0,0,0,3,0,4812912400,0
0,0,경상남도 창원시진해구 통신동,0,0,0,2,0,4812912500,0
26,0,경상북도 칠곡군 석적읍 반계리,5,9,0,438,0,4785025626,3
29,0,경상북도 칠곡군 석적읍 망정리,0,2,0,686,0,4785025627,5
27,0,경상북도 칠곡군 석적읍 도개리,9,5,0,619,0,4785025628,0
119,0,경기도 양평군 지평면,329,99,0,7222,0,4183039500,1
5,0,경기도 양평군 지평면 지평리,4,3,0,566,0,4183039521,0
7,0,경기도 양평군 지평면 송현리,2,17,0,434,0,4183039522,0
17,0,경기도 양평군 지평면 월산리,150,15,0,792,0,4183039523,0
25,0,경기도 양평군 지평면 망미리,0,7,0,611,0,4183039524,0
13,0,경상남도 창원시진해구 가주동,14,7,0,277,0,4812916500,52
182,0,경기도 광주시 곤지암읍,779,95,0,6567,0,4161025900,0
39,0,경기도 광주시 곤지암읍 곤지암리,64,25,0,460,0,4161025921,0
14,0,경기도 광주시 곤지암읍 수양리,36,6,0,629,0,4161025922,0
7,0,경기도 광주시 곤지암읍 신촌리,12,0,0,201,0,4161025923,0
7,0,경기도 광주시 곤지암읍 봉현리,79,1,0,426,0,4161025924,0
3,0,경기도 광주시 곤지암읍 부항리,12,3,0,339,0,4161025925,0
3,0,경기도 광주시 곤지암읍 이선리,142,2,0,344,0,4161025926,0
0,0,경기도 광주시 곤지암읍 만선리,31,7,0,153,0,4161025927,0
5,0,경기도 광주시 곤지암읍 유사리,55,4,0,327,0,4161025928,0
0,0,경기도 광주시 곤지암읍 삼합리,33,0,0,255,0,4161025929,0
43,0,충청남도 당진시 송악읍 월곡리,0,5,0,342,0,4427025339,26
37,0,충청남도 당진시 송악읍 정곡리,0,15,0,187,0,4427025340,48
71,0,충청남도 당진시 송악읍 석포리,0,0,0,232,0,4427025341,149
59,0,충청남도 당진시 송악읍 가학리,18,0,0,294,0,4427025342,51
735,0,충청남도 당진시 고대면,60,456,0,5068,0,4427031000,0
63,0,충청남도 당진시 고대면 용두리,0,17,0,194,0,4427031021,0
55,0,충청남도 당진시 고대면 슬항리,0,78,0,439,0,4427031022,0
50,0,충청남도 당진시 고대면 대촌리,0,4,0,409,0,4427031023,0
36,0,충청남도 당진시 고대면 장항리,0,33,0,591,0,4427031024,0
74,0,충청남도 당진시 고대면 성산리,0,14,0,578,0,4427031025,0
165,0,충청남도 당진시 고대면 당진포리,14,212,0,1378,0,4427031026,0
17,0,충청남도 당진시 고대면 옥현리,46,74,0,689,0,4427031027,0
37,0,경상남도 양산시 주진동,8,10,0,351,0,4833011800,83
24,0,경상남도 양산시 평산동,16,18,0,931,0,4833011900,92
48,0,경상남도 양산시 덕계동,45,12,0,287,0,4833012000,103
5,0,경상남도 양산시 매곡동,0,8,0,677,0,4833012100,145
33,0,경상북도 영천시 화산면 대안리,4,13,0,313,0,4723033023,1
11,0,경상북도 영천시 화산면 당지리,18,29,0,890,0,4723033025,2
0,0,경상북도 영천시 화산면 가상리,2,15,0,410,0,4723033027,0
6,0,경상북도 영천시 화산면 대기리,2,11,0,328,0,4723033028,0
51,0,경상북도 영천시 화산면 삼부리,5,14,0,64,0,4723033030,0
31,0,경상북도 영천시 화산면 석촌리,7,9,0,39,0,4723033031,0
7,0,경상북도 영천시 신녕면 매양리,22,22,0,503,0,4723032026,0
20,0,경상북도 영천시 임고면 고천리,15,13,0,282,0,4723037032,0
45,0,경상북도 영천시 임고면 매호리,20,17,0,384,0,4723037033,0
10,0,경상북도 영천시 신녕면 신덕리,19,10,0,108,0,4723032029,0
12,0,경상북도 영천시 청통면 원촌리,22,11,0,172,0,4723031028,0
124,0,경상남도 김해시 흥동,0,15,0,88,0,4825011000,30
104,0,경상남도 김해시 풍유동,0,24,0,58,0,4825011100,20
33,0,경상남도 김해시 명법동,0,13,0,106,0,4825011200,24
136,0,경상남도 김해시 화목동,0,49,0,570,0,4825011400,26
61,0,경상남도 김해시 전하동,13,23,0,138,0,4825011500,0
64,0,경상남도 김해시 삼정동,3,5,0,147,0,4825011700,25
26,0,경상남도 김해시 어방동,70,12,0,174,0,4825011800,63
37,0,경상남도 김해시 지내동,0,2,0,91,0,4825012100,3
12,0,경상남도 김해시 불암동,4,17,0,89,0,4825012200,1
0,0,충청남도 예산군 예산읍 수철리,416,16,0,197,0,4481025033,0
329,0,충청남도 예산군 예산읍,1578,71,0,2302,0,4481025000,26
0,0,충청남도 예산군 예산읍 예산리,22,0,0,142,0,4481025021,0
4,0,충청남도 예산군 예산읍 향천리,253,0,0,165,0,4481025022,0
0,0,충청남도 예산군 예산읍 주교리,122,12,0,244,0,4481025024,0
2,0,충청남도 예산군 예산읍 산성리,80,5,0,206,0,4481025025,16
16,0,충청남도 예산군 예산읍 석양리,12,1,0,97,0,4481025027,0
18,0,전라남도 화순군 청풍면 신석리,494,11,0,199,0,4679033029,0
187,0,전라남도 화순군 이양면,1430,155,0,7433,0,4679034000,5
8,0,전라남도 화순군 이양면 용반리,150,7,0,450,0,4679034023,0
13,0,전라남도 화순군 이양면 오류리,3,8,0,192,0,4679034028,0
5,0,전라남도 화순군 이양면 송정리,32,4,0,623,0,4679034031,0
11,0,전라남도 화순군 이양면 연화리,6,0,0,412,0,4679034034,2
14,0,전라남도 화순군 이양면 증리,70,3,0,859,0,4679034037,0
0,0,전라남도 화순군 능주면 정남리,0,5,0,40,0,4679035022,0
3,0,전라남도 화순군 능주면 내리,0,0,0,90,0,4679035025,0
18,0,전라남도 화순군 능주면 만인리,11,1,0,81,0,4679035028,0
74,0,전라남도 화순군 능주면 만수리,2,7,0,55,0,4679035031,37
114,0,전라남도 화순군 도곡면 효산리,65,4,0,307,0,4679036022,0
1,0,경상북도 영주시 장수면 화기리,22,16,0,245,0,4721034025,6
158,0,경상북도 영주시 안정면,147,97,0,3819,0,4721035000,171
9,0,경상북도 영주시 안정면 생현리,18,11,0,232,0,4721035022,5
25,0,경상북도 영주시 안정면 여륵리,0,1,0,393,0,4721035025,31
3,0,경상북도 영주시 안정면 일원리,19,13,0,193,0,4721035028,7
14,0,경상북도 영주시 안정면 단촌리,6,7,0,288,0,4721035031,7
27,0,경상북도 영주시 봉현면 대촌리,0,6,0,585,0,4721036023,33
26,0,경상북도 영주시 봉현면 유전리,6,1,0,631,0,4721036025,21
128,0,경상북도 영주시 순흥면,1005,81,0,4157,0,4721037000,63
22,0,경상북도 영주시 순흥면 석교리,26,7,0,281,0,4721037023,1
19,0,경상북도 영주시 순흥면 내죽리,13,10,0,271,0,4721037025,2
11,0,경기도 포천시 군내면 명산리,0,2,0,207,0,4165031025,0
25,0,경기도 포천시 군내면 직두리,343,8,0,770,0,4165031026,0
1,0,경기도 포천시 군내면 상성북리,26,3,0,531,0,4165031027,0
12,0,경기도 포천시 군내면 하성북리,72,12,0,377,0,4165031028,0
190,0,경기도 포천시 내촌면,1219,43,0,3819,0,4165032000,0
57,0,경기도 포천시 내촌면 진목리,68,2,0,722,0,4165032021,0
16,0,경기도 포천시 내촌면 마명리,67,12,0,624,0,4165032022,0
65,0,경기도 포천시 내촌면 음현리,49,4,0,672,0,4165032023,0
33,0,경기도 포천시 내촌면 내리,283,12,0,521,0,4165032024,0
12,0,경기도 포천시 내촌면 소학리,640,9,0,852,0,4165032025,0
6,0,경기도 포천시 내촌면 신팔리,113,3,0,428,0,4165032026,0
611,0,경기도 포천시 가산면,415,78,0,2473,0,4165033000,0
54,0,전라남도 장흥군 관산읍 죽청리,0,35,0,119,0,4680025335,21
18,0,전라남도 장흥군 대덕읍 도청리,0,20,0,359,0,4680025624,0
33,0,전라남도 장흥군 대덕읍 분토리,10,11,0,438,0,4680025627,0
584,0,전라남도 장흥군 용산면,168,149,0,6225,0,4680031000,70
7,0,전라남도 장흥군 용산면 접정리,8,16,0,323,0,4680031023,0
37,0,전라남도 장흥군 용산면 상금리,22,5,0,373,0,4680031027,33
32,0,전라남도 장흥군 용산면 인암리,51,22,0,306,0,4680031029,0
13,0,전라남도 장흥군 용산면 덕암리,4,10,0,124,0,4680031032,4
17,0,전라남도 장흥군 안양면 비동리,2,3,0,305,0,4680032022,5
12,0,전라남도 장흥군 안양면 수양리,11,3,0,335,0,4680032025,0
22,0,전라남도 장흥군 안양면 모령리,0,30,0,133,0,4680032026,17
50,0,전라남도 담양군 봉산면 삼지리,1,22,0,63,0,4671031029,0
66,0,전라남도 담양군 고서면 고읍리,9,7,0,259,0,4671032022,36
11,0,전라남도 담양군 고서면 금현리,0,4,0,295,0,4671032024,13
158,0,전라남도 담양군 고서면 동운리,48,43,0,143,0,4671032029,8
21,0,전라남도 담양군 고서면 산덕리,8,5,0,91,0,4671032030,58
44,0,전라남도 담양군 창평면 용수리,7,9,0,379,0,4671034023,0
39,0,전라남도 담양군 창평면 오강리,1,6,0,198,0,4671034025,32
3,0,전라남도 담양군 창평면 장화리,23,4,0,138,0,4671034028,7
19,0,경상북도 영천시 화산면 용평리,26,18,0,72,0,4723033035,0
42,0,경상북도 영천시 화북면 입석리,1,37,0,732,0,4723034023,0
17,0,경상북도 영천시 화북면 법화리,0,1,0,581,0,4723034025,2
67,0,경상북도 영천시 화북면 죽전리,3,4,0,467,0,4723034028,19
16,0,경상북도 영천시 화북면 오동리,11,13,0,101,0,4723034034,0
68,0,경상북도 영천시 화남면 대천리,17,18,0,148,0,4723035025,0
0,0,경상북도 영천시 화남면 귀호리,0,16,0,803,0,4723035028,0
10,0,경상북도 영천시 화남면 구전리,24,6,0,536,0,4723035031,0
6,0,경상북도 영천시 화남면 월곡리,0,9,0,813,0,4723035033,0
13,0,경상북도 영천시 자양면 도일리,11,18,0,682,0,4723036022,7
18,0,경상북도 영천시 자양면 삼귀리,0,65,0,442,0,4723036024,0
4,0,경상남도 진주시 대곡면 와룡리,15,42,0,634,0,4817040026,0
176,0,전라남도 영광군 군서면,6,53,0,1613,0,4687034000,734
8,0,전라남도 영광군 군서면 마읍리,3,12,0,288,0,4687034023,69
532,0,전라남도 영광군 군남면,118,138,0,3932,0,4687035000,147
5,0,전라남도 영광군 군남면 동간리,9,7,0,181,0,4687035022,0
6,0,경상북도 의성군 의성읍 중리리,26,11,0,985,0,4773025022,0
4,0,경상북도 의성군 의성읍 오로리,45,18,0,576,0,4773025027,0
51,0,경상북도 의성군 의성읍 원당리,55,30,0,362,0,4773025031,0
8,0,경상북도 의성군 의성읍 업리,0,23,0,997,0,4773025033,0
9,0,경상북도 의성군 단촌면 상화리,11,9,0,669,0,4773031032,0
19,0,경상북도 의성군 단촌면 병방리,36,23,0,606,0,4773031034,0
26,0,경상북도 의성군 단촌면 장림리,125,5,0,661,0,4773031037,0
5,0,경상북도 의성군 점곡면 사촌리,138,42,0,1081,0,4773032034,0
30,0,경상남도 의령군 용덕면 연리,18,4,0,346,0,4872035031,0
3,0,경상남도 의령군 정곡면 죽전리,34,47,0,718,0,4872036022,0
2,0,경상남도 의령군 정곡면 상촌리,0,1,0,272,0,4872036025,0
4,0,경상남도 의령군 정곡면 예둔리,0,9,0,331,0,4872036027,0
5,0,경상남도 의령군 정곡면 적곡리,32,67,0,263,0,4872036030,0
5,0,경상남도 의령군 지정면 오천리,84,10,0,343,0,4872037022,0
4,0,경상남도 의령군 지정면 성산리,27,88,0,320,0,4872037024,0
1,0,경상남도 의령군 지정면 득소리,6,6,0,511,0,4872037027,0
0,0,경상남도 의령군 지정면 마산리,36,48,0,358,0,4872037030,0
7,0,경상남도 의령군 낙서면 전화리,52,36,0,477,0,4872038021,0
0,0,경상남도 의령군 낙서면 여의리,58,96,0,143,0,4872038024,0
165,0,경상남도 의령군 부림면,129,169,0,4276,0,4872039000,0
1,0,인천광역시 옹진군 백령면 남포리,93,45,0,957,0,2872033025,3
3,0,인천광역시 중구 답동,0,0,0,7,0,2811012500,0
0,0,인천광역시 중구 송학동1가,0,0,0,5,0,2811011900,0
0,0,인천광역시 중구 신흥동3가,0,2,0,317,0,2811012800,0
198,0,인천광역시 중구 운서동,34,878,0,5356,0,2811014700,0
1,0,인천광역시 중구 중앙동1가,0,0,0,0,0,2811010100,0
0,0,인천광역시 중구 항동1가,0,0,0,4,0,2811011200,0
200,0,경기도 광주시 초월읍,432,211,0,4741,0,4161025300,0
28,0,경기도 광주시 초월읍 대쌍령리,19,18,0,417,0,4161025321,0
23,0,경기도 광주시 초월읍 쌍동리,25,10,0,463,0,4161025322,0
13,0,경기도 광주시 초월읍 산이리,7,12,0,297,0,4161025323,0
2,0,경기도 광주시 초월읍 늑현리,5,7,0,142,0,4161025324,0
2,0,전라남도 장성군 황룡면 필암리,21,22,0,217,0,4688036027,12
19,0,전라남도 장성군 황룡면 금호리,26,3,0,277,0,4688036029,0
25,0,전라남도 장성군 황룡면 관동리,19,4,0,298,0,4688036032,0
17,0,전라남도 장성군 서삼면 장산리,67,17,0,301,0,4688037021,0
31,0,전라남도 장성군 서삼면 대덕리,54,10,0,347,0,4688037024,0
10,0,전라남도 장성군 북일면 오산리,31,12,0,221,0,4688038023,22
5,0,전라남도 장성군 북일면 성덕리,84,6,0,439,0,4688038026,0
14,0,전라남도 장성군 북이면 사거리,24,17,0,516,0,4688039021,45
20,0,전라남도 장성군 북이면 달성리,23,16,0,157,0,4688039024,0
8,0,전라남도 장성군 북이면 신월리,42,32,0,241,0,4688039028,2
6,0,전라남도 장성군 북이면 모현리,41,20,0,162,0,4688039029,16
122,0,전라남도 장성군 북하면,292,481,0,7509,0,4688040000,16
0,553,제주특별자치도 제주시 한림읍 협재리,201,7,0,11,16,5011025031,2
23,86,제주특별자치도 제주시 한림읍 월령리,49,91,0,4,0,5011025032,52
