aqualfs_Area,aquents_Area,aquepts_Area,aquolls_Area,aquults_Area,bjd_Nm,etc_Area,fluvents_Area,hemists_Area,humults_Area,orthents_Area,psamments_Area,saprists_Area,stdg_Cd,udalfs_Area,udands_Area,udepts_Area,udolls_Area,udults_Area
0,0,28,0,0,경기도 성남시수정구 단대동,0,0,0,0,0,0,0,4113110400,0,0,52,0,0
0,0,20,0,0,경기도 성남시수정구 양지동,0,0,0,0,0,0,0,4113110600,0,0,106,0,0
0,0,81,0,0,경기도 성남시수정구 복정동,11,1,0,0,16,0,0,4113110700,8,0,261,0,0
0,0,47,0,0,경기도 성남시수정구 신촌동,5,7,0,0,3,0,0,4113110900,0,0,19,0,0
0,0,37,0,0,경기도 성남시수정구 오야동,10,26,0,0,7,0,0,4113111000,2,0,37,0,0
0,0,74,0,0,경상북도 포항시남구 동해면 금광리,3,0,0,0,0,0,0,4711132023,27,0,227,0,75
0,0,15,0,0,경상북도 포항시남구 동해면 석리,1,0,0,0,0,0,0,4711132025,24,0,129,0,48
0,0,15,0,0,경상북도 포항시남구 동해면 임곡리,0,3,0,0,0,4,0,4711132026,35,0,128,0,9
0,0,2,0,0,경상북도 포항시남구 동해면 마산리,1,2,0,0,0,0,0,4711132028,10,0,210,0,2
0,0,0,0,0,경상북도 포항시남구 동해면 중흥리,1,0,0,0,7,0,0,4711132030,13,0,390,0,0
0,0,2,0,0,경상북도 포항시남구 동해면 발산리,8,0,0,0,105,2,0,4711132031,12,0,538,0,3
0,0,0,0,0,경상북도 포항시남구 오천읍 진전리,43,0,0,0,0,0,0,4711125624,15,0,1304,0,0
0,0,1,0,0,경상북도 포항시남구 오천읍 갈평리,27,7,0,0,6,0,0,4711125625,82,0,814,0,45
0,0,0,0,0,경상북도 포항시남구 오천읍 용산리,14,6,0,0,19,0,0,4711125627,7,0,211,0,51
0,0,12,0,0,경상북도 포항시남구 오천읍 광명리,2,0,0,0,3,0,0,4711125628,26,0,233,0,50
0,0,2,0,0,경상북도 포항시남구 오천읍 용덕리,7,33,0,0,37,0,0,4711125630,44,0,75,0,0
2,0,74,0,0,전라남도 영광군 법성면 용덕리,4,0,0,0,0,0,0,4687037030,39,0,82,0,88
60,0,91,0,0,전라남도 영광군 법성면 삼당리,14,0,0,0,0,0,0,4687037031,18,0,20,0,113
0,0,3,0,0,전라남도 영광군 낙월면,59,0,0,0,0,0,0,4687038000,68,0,965,0,66
0,0,39,0,0,충청북도 음성군 원남면 주봉리,13,0,0,0,2,0,0,4377032029,30,0,401,0,0
0,0,92,0,0,충청북도 음성군 원남면 문암리,4,0,0,0,0,0,0,4377032030,15,0,474,0,0
0,0,14,0,0,충청북도 음성군 원남면 조촌리,87,2,0,0,149,0,0,4377032031,4,0,1006,0,0
0,0,17,0,0,충청북도 음성군 원남면 덕정리,0,0,0,0,1,0,0,4377032033,23,0,551,0,0
8,0,69,0,0,충청북도 음성군 맹동면 쌍정리,3,0,0,0,21,0,0,4377033021,4,0,265,0,0
0,0,51,0,0,충청북도 음성군 맹동면 인곡리,1,0,0,0,0,0,0,4377033022,5,0,307,0,0
32,0,86,0,0,충청북도 음성군 맹동면 봉현리,8,0,0,0,0,0,0,4377033024,0,0,141,0,0
0,0,29,0,0,충청북도 음성군 맹동면 신돈리,1,0,0,0,0,0,0,4377033026,0,0,90,0,0
0,0,85,0,0,경기도 광주시 도척면 방도리,0,0,0,0,4,0,0,4161033023,27,0,433,0,5
0,0,88,0,0,충청남도 아산시 신창면 창암리,3,0,0,0,5,0,0,4420041023,5,0,248,0,21
0,0,63,0,0,충청남도 아산시 신창면 황산리,0,0,0,0,6,0,0,4420041024,22,0,153,0,9
0,0,73,0,0,충청남도 아산시 신창면 행목리,4,0,0,0,0,0,0,4420041025,2,0,228,0,15
114,0,46,0,0,충청남도 아산시 신창면 신달리,22,0,0,0,0,0,0,4420041027,3,0,16,0,51
50,0,123,0,0,충청남도 아산시 신창면 남성리,3,0,0,0,0,0,0,4420041028,19,0,122,0,156
62,0,102,0,0,충청남도 아산시 신창면 가덕리,36,0,0,0,0,0,0,4420041030,15,0,78,0,60
23,0,125,0,0,충청남도 아산시 신창면 신곡리,25,0,0,0,0,0,0,4420041031,1,0,38,0,34
1018,2540,17845,0,0,충청남도 서산시,3988,59,0,0,3560,330,0,4421000000,6694,0,26076,0,8693
0,0,41,0,0,충청남도 서산시 읍내동,7,0,0,0,0,0,0,4421010100,35,0,114,0,35
17,0,53,0,0,충청남도 서산시 동문동,0,0,0,0,0,0,0,4421010200,66,0,109,0,62
0,0,5,0,0,경기도 구리시 토평동,220,0,0,0,265,51,0,4131010700,0,0,49,0,0
0,0,31,0,0,경기도 화성시 봉담읍 마하리,3,0,0,0,0,0,0,4159025331,0,0,86,0,0
0,0,240,0,0,전라남도 신안군 비금면 죽림리,43,0,0,0,141,0,0,4691034030,13,0,53,0,39
0,0,67,0,0,부산광역시 강서구 녹산동,71,0,0,0,0,14,0,2644011100,15,0,277,55,29
17,22,61,0,0,부산광역시 강서구 구랑동,8,0,0,0,1,0,0,2644011300,18,0,329,0,35
0,0,21,0,0,부산광역시 강서구 지사동,22,0,0,0,8,0,0,2644011400,60,0,1033,0,85
15,5,210,0,0,부산광역시 강서구 범방동,46,0,0,0,1,0,0,2644011600,4,0,142,0,9
0,0,0,0,0,부산광역시 강서구 신호동,366,0,0,0,0,0,0,2644011700,0,0,0,42,0
0,7,54,0,0,경기도 화성시 팔탄면 지월리,6,0,0,0,4,0,0,4159036029,0,0,135,0,0
16,0,133,0,0,경기도 화성시 서신면 송교리,26,0,0,0,0,0,0,4159035025,6,0,147,0,2
39,0,118,0,0,경기도 화성시 송산면 용포리,24,0,0,0,0,0,0,4159034024,0,0,86,0,20
31,0,236,0,0,경기도 화성시 송산면 고정리,148,0,0,0,1,0,0,4159034025,16,0,126,0,114
0,0,32,0,0,경기도 화성시 송산면 천등리,3,0,0,0,0,0,0,4159034027,3,0,187,0,2
25,0,70,0,0,경기도 화성시 송산면 신천리,10,0,0,0,0,0,0,4159034028,4,0,113,0,5
20,0,119,0,0,경기도 화성시 송산면 마산리,8,0,0,0,0,0,0,4159034030,0,0,193,0,23
4,0,74,0,0,경기도 화성시 송산면 고포리,16,0,0,0,1,0,0,4159034031,0,0,198,0,66
1,0,105,0,0,경기도 화성시 송산면 중송리,5,0,0,0,0,0,0,4159034033,1,0,161,0,15
0,0,45,0,0,경기도 화성시 송산면 육일리,0,0,0,0,0,0,0,4159034034,6,0,161,0,0
112,0,1240,0,0,경기도 화성시 서신면,251,0,0,0,71,12,0,4159035000,150,0,2428,0,67
3,0,158,0,0,경기도 화성시 서신면 전곡리,60,0,0,0,16,0,0,4159035021,18,0,416,0,0
0,0,0,0,0,경상남도 고성군 고성읍 성내리,0,0,0,0,0,0,0,4882025021,0,0,15,0,0
3,16,0,0,0,경상남도 고성군 고성읍 서외리,0,0,0,0,0,0,0,4882025022,0,0,29,0,0
43,0,5,0,0,경상남도 고성군 고성읍 동외리,0,0,0,0,0,0,0,4882025024,2,0,53,0,27
123,0,19,0,0,경상남도 고성군 고성읍 송학리,7,0,0,0,3,0,0,4882025025,0,0,36,0,0
0,0,16,0,0,전라남도 순천시 낙안면 옥산리,3,0,0,0,1,0,0,4615038028,15,0,82,0,19
0,0,30,0,0,전라남도 구례군 마산면 광평리,13,0,0,0,23,0,0,4673034022,2,0,212,0,16
0,0,112,0,0,전라남도 강진군 군동면 파산리,14,0,0,0,3,0,0,4681031021,35,0,397,0,32
0,0,163,0,0,전라남도 강진군 군동면 라천리,4,0,0,0,0,0,0,4681031023,50,0,145,0,5
0,0,44,0,0,전라남도 강진군 군동면 화산리,15,1,0,0,5,0,0,4681031025,86,0,761,0,37
0,0,93,0,0,전라남도 강진군 군동면 용소리,34,0,0,0,3,0,0,4681031026,9,0,501,0,8
0,0,54,0,0,전라남도 강진군 군동면 장산리,17,0,0,0,8,0,0,4681031028,30,0,571,0,0
0,0,41,0,0,전라남도 강진군 군동면 덕천리,61,0,0,0,11,0,0,4681031029,42,0,402,0,0
0,0,65,0,0,전라남도 강진군 군동면 쌍덕리,5,0,0,0,0,0,0,4681031031,8,0,108,0,8
0,0,8,0,0,전라남도 강진군 군동면 금사리,22,0,0,0,18,0,0,4681031032,33,0,515,0,0
179,227,305,0,0,전라남도 강진군 칠량면,137,0,0,0,239,0,0,4681032000,261,0,4535,0,122
0,0,34,0,0,전라남도 강진군 칠량면 동백리,2,0,0,0,0,0,0,4681032022,51,0,488,0,1
0,0,0,0,0,경상북도 상주시 성하동,0,0,0,0,5,0,0,4725010100,0,0,0,0,0
106,0,33,0,0,경상북도 상주시 성동동,2,0,0,0,19,8,0,4725010200,0,0,0,0,0
4,8,28,0,0,경상북도 상주시 복룡동,32,0,0,0,33,42,0,4725010400,0,0,7,0,0
0,8,10,0,0,경상북도 상주시 냉림동,10,0,0,0,8,9,0,4725010500,0,0,36,0,0
0,0,16,0,0,경상북도 상주시 남성동,0,0,0,0,39,0,0,4725010700,4,0,3,0,0
0,0,7,0,0,경상북도 상주시 서문동,0,0,0,0,14,0,0,4725010800,0,0,0,0,0
0,0,5,0,0,경상북도 영천시 북안면 관리,8,0,0,0,0,0,0,4723039038,4,0,360,0,0
0,0,7,0,0,경상북도 상주시 함창읍 척동리,8,10,0,0,4,2,0,4725025030,7,0,45,0,6
9,0,101,0,0,경상북도 상주시 함창읍 태봉리,25,0,0,0,2,13,0,4725025031,4,0,37,0,20
36,0,39,0,0,경상북도 영천시 북안면 반정리,27,5,0,0,8,0,0,4723039041,35,0,375,0,0
0,0,16,0,0,경상북도 영천시 북안면 도유리,10,0,0,0,0,0,0,4723039024,2,0,302,0,0
0,0,0,0,0,경상남도 사천시 늑도동,5,0,0,0,0,0,0,4824012000,2,0,43,0,0
0,0,1,0,0,경상남도 사천시 신수동,12,0,0,0,0,0,0,4824012100,0,0,100,0,0
0,0,0,0,0,경상남도 사천시 백천동,19,0,0,0,69,0,0,4824012200,0,0,561,0,1
0,0,9,0,0,경상남도 사천시 대포동,3,0,0,0,0,0,0,4824012500,31,0,20,0,0
0,0,84,0,0,경상남도 사천시 송포동,7,0,0,0,1,0,0,4824012600,61,0,268,0,0
0,0,10,0,0,경상남도 밀양시 무안면 화봉리,11,0,0,0,47,0,0,4827038024,18,0,632,0,59
0,0,54,0,0,경상남도 밀양시 무안면 양효리,7,0,0,0,1,0,0,4827038026,1,0,243,0,79
0,0,0,0,0,경상북도 영천시 자양면 용화리,14,0,0,98,12,0,0,4723036029,1,0,1326,0,5
5,0,12,0,0,경상북도 영천시 임고면 양항리,42,61,0,0,3,0,0,4723037021,0,0,200,0,0
0,0,7,0,0,경상북도 영천시 임고면 덕연리,32,83,0,0,17,0,0,4723037023,15,0,257,0,0
0,0,24,0,0,경상북도 영천시 임고면 삼매리,41,19,0,2,51,0,0,4723037024,72,0,829,0,0
1,0,10,0,0,경상북도 영천시 임고면 황강리,5,5,0,0,0,0,0,4723037026,40,0,85,0,0
2,0,37,0,0,경상북도 영천시 임고면 효리,23,36,0,0,10,0,0,4723037027,76,0,498,0,0
0,0,20,0,0,경상북도 영천시 임고면 사리,71,16,0,0,13,0,0,4723037029,18,0,1234,0,0
0,0,0,0,0,경상북도 영천시 임고면 수성리,14,0,0,0,11,0,0,4723037030,32,0,1746,0,147
0,0,4,0,0,경상북도 영천시 자양면 충효리,86,0,0,0,28,0,0,4723036023,46,0,947,0,23
0,0,1,0,0,경상북도 영천시 북안면 상리,9,0,0,0,6,0,0,4723039021,26,0,378,0,70
0,0,5,0,0,경상북도 영천시 북안면 당리,7,2,0,0,0,0,0,4723039022,22,0,222,0,1
0,0,0,0,0,경상북도 영천시 자양면 신방리,7,0,0,0,2,0,0,4723036026,14,0,685,0,0
0,0,98,0,0,경상남도 김해시 삼계동,16,0,0,0,12,0,0,4825010700,37,0,635,0,206
0,38,5,0,0,경상남도 김해시 내동,14,0,0,0,19,0,0,4825010800,53,0,121,0,3
0,0,59,0,0,경상남도 사천시 곤명면 추천리,4,0,0,0,0,0,0,4824036021,9,0,254,0,0
2,2,49,0,0,경상남도 사천시 축동면 가산리,34,0,0,0,0,0,0,4824034026,4,0,297,0,0
0,0,23,0,0,경상남도 사천시 축동면 구호리,13,0,0,0,0,0,0,4824034027,0,0,155,0,0
57,23,855,0,0,경상남도 사천시 곤양면,179,0,0,0,71,0,0,4824035000,32,0,4894,0,2
0,0,26,0,0,경상남도 사천시 곤양면 남문외리,4,0,0,0,0,0,0,4824035022,0,0,19,0,0
0,0,80,0,0,경상남도 사천시 곤양면 서정리,15,0,0,0,0,0,0,4824035023,2,0,279,0,0
13,0,130,0,0,경상남도 사천시 곤양면 대진리,20,0,0,0,0,0,0,4824035025,7,0,464,0,0
0,0,53,0,0,경상남도 사천시 곤명면 송림리,7,0,0,0,1,0,0,4824036031,0,0,262,0,0
0,0,90,0,0,경상남도 사천시 곤양면 흥사리,9,0,0,0,0,0,0,4824035028,6,0,614,0,1
0,0,11,0,0,경상북도 영양군 청기면 정족리,35,17,0,0,6,0,0,4776032034,48,0,1209,0,0
0,0,12,0,0,경상북도 영천시 화산면 부계리,12,2,0,0,0,0,0,4723033034,10,0,135,0,0
13,0,3,0,0,경상북도 영천시 쌍계동,26,2,0,0,6,0,0,4723012500,8,0,131,0,0
46,0,23,0,0,경상북도 영천시 도남동,18,10,0,0,10,0,0,4723012600,48,0,21,0,0
2,0,67,0,0,경상북도 영천시 매산동,33,48,0,0,6,0,0,4723012700,48,0,260,0,0
43,0,34,0,0,경상북도 영천시 언하동,17,19,0,0,1,0,0,4723012800,20,0,84,0,0
26,0,65,0,0,경상북도 영천시 서산동,29,2,0,0,0,0,0,4723013000,24,0,505,0,0
677,0,433,0,0,경상북도 영천시 금호읍,467,166,0,0,255,0,0,4723025000,502,0,2657,0,8
34,0,0,0,0,경상북도 영천시 금호읍 덕성리,42,1,0,0,36,0,0,4723025022,0,0,1,0,0
45,0,30,0,0,경상북도 영천시 금호읍 대미리,15,0,0,0,0,0,0,4723025024,9,0,255,0,0
70,0,0,0,0,경상북도 영천시 금호읍 석섬리,0,0,0,0,0,0,0,4723025025,3,0,41,0,0
56,0,0,0,0,경상북도 영천시 금호읍 냉천리,57,34,0,0,55,0,0,4723025027,10,0,2,0,0
0,0,31,0,0,경상남도 김해시 주촌면 내삼리,14,0,0,0,18,0,0,4825032025,50,0,462,0,120
0,0,29,0,0,경상남도 김해시 한림면 신천리,7,0,0,0,14,0,0,4825034024,11,0,329,0,86
35,26,23,0,0,경상남도 김해시 주촌면 망덕리,8,0,0,0,0,0,0,4825032027,1,0,53,0,9
7,1,96,0,0,경상남도 김해시 주촌면 농소리,15,0,0,0,1,0,0,4825032028,0,0,35,0,0
0,0,79,0,0,경상남도 김해시 진례면 청천리,8,0,0,0,6,0,0,4825033021,12,0,148,0,75
2,9,27,0,0,경상남도 김해시 진례면 송정리,13,0,0,0,11,0,0,4825033023,20,0,372,0,56
95,0,18,0,0,경상남도 김해시 진영읍 좌곤리,17,0,0,0,0,0,0,4825025025,27,0,98,0,44
165,0,103,0,0,경상남도 김해시 진영읍 진영리,43,0,0,0,6,0,0,4825025026,74,0,143,0,93
0,0,37,0,0,경상남도 김해시 진영읍 여래리,2,0,0,0,0,0,0,4825025027,11,0,117,0,120
0,0,50,0,0,경상남도 김해시 진영읍 신용리,2,0,0,0,0,0,0,4825025029,28,0,131,0,28
0,0,34,0,0,경상남도 김해시 진영읍 내룡리,5,0,0,0,0,0,0,4825025031,2,0,195,0,54
0,0,63,0,0,경상남도 김해시 진영읍 죽곡리,13,0,0,0,2,0,0,4825025032,1,0,106,0,43
0,0,47,0,0,경상북도 영주시 안정면 안심리,11,2,0,0,0,0,0,4721035029,1,0,110,0,5
10,0,18,0,0,경상북도 영천시 대전동,18,26,0,0,15,0,0,4723012000,20,0,119,0,0
0,0,19,0,0,경상북도 영주시 순흥면 배점리,26,0,0,0,509,0,0,4721037027,18,0,955,0,8
0,0,3,0,0,경상북도 영주시 순흥면 덕현리,3,0,0,0,395,0,0,4721037028,1,0,644,0,0
34,0,0,0,0,경상북도 영천시 오수동,27,8,0,0,3,0,0,4723012400,15,0,70,0,0
0,0,0,0,0,경상북도 영천시 교촌동,0,0,0,0,0,0,0,4723010700,10,0,47,0,0
0,0,0,0,0,경상북도 영천시 과전동,0,1,0,0,0,0,0,4723010800,4,0,0,0,0
21,0,26,0,0,경상북도 영천시 화룡동,10,8,0,0,0,0,0,4723011000,73,0,103,0,0
55,0,28,0,0,경상북도 영천시 도동,46,44,0,0,11,0,0,4723011100,20,0,56,0,0
144,0,9,0,0,경상북도 영천시 완산동,48,40,0,0,32,0,0,4723011300,0,0,234,0,0
7,0,49,0,0,경상북도 영천시 범어동,12,1,0,0,2,0,0,4723011400,3,0,390,0,0
54,0,19,0,0,경상북도 영천시 봉동,6,9,0,0,7,0,0,4723011600,23,0,112,0,0
0,0,33,0,0,경상남도 합천군 대양면 양산리,6,0,0,0,0,0,0,4889041028,6,0,245,0,0
0,0,0,0,0,경상북도 성주군 용암면 대봉리,12,5,0,0,146,0,0,4784032056,10,0,323,0,58
0,0,1,0,0,경상북도 성주군 용암면 상신리,9,0,0,0,35,0,0,4784032057,18,0,604,0,0
0,0,543,0,0,경상북도 성주군 수륜면,449,43,0,32,784,2,0,4784033000,299,0,6343,0,461
0,0,36,0,0,전라남도 보성군 겸백면 도안리,45,0,0,0,23,0,0,4678033025,13,0,151,0,23
3,0,36,0,0,경상북도 상주시 남장동,20,0,0,0,170,6,0,4725013500,21,0,755,0,0
0,1,70,0,0,경상북도 상주시 남적동,7,0,0,0,0,13,0,4725013600,10,0,179,0,0
71,6,884,0,0,경상북도 상주시 함창읍,310,10,0,0,193,133,0,4725025000,252,0,2183,0,312
18,0,108,0,0,경상북도 상주시 함창읍 오동리,0,0,0,0,0,0,0,4725025022,38,0,28,0,75
0,0,52,0,0,경상북도 상주시 함창읍 증촌리,7,0,0,0,0,2,0,4725025024,2,0,34,0,20
0,0,0,0,0,경상남도 통영시 용남면 어의리,2,0,0,0,0,0,0,4822031028,4,0,22,0,16
0,0,87,0,0,경상북도 구미시 해평면 금산리,9,0,0,0,0,2,0,4719034026,37,0,482,0,0
0,0,18,0,0,경상북도 구미시 옥성면 대원리,38,0,0,0,9,0,0,4719032029,37,0,480,0,1
0,0,522,0,0,경상북도 구미시 도개면,401,0,0,0,319,98,0,4719033000,251,0,4416,0,81
0,0,15,0,0,경상북도 구미시 도개면 가산리,107,0,0,0,182,22,0,4719033021,6,0,157,0,1
0,0,89,0,0,경상북도 구미시 도개면 월림리,68,0,0,0,2,19,0,4719033023,20,0,221,0,26
0,0,256,0,0,경상남도 양산시 원동면,536,8,0,37,327,29,0,4833032000,368,0,11854,0,1465
0,0,80,0,0,경상남도 양산시 원동면 용당리,166,3,0,0,115,26,0,4833032022,13,0,1164,0,54
0,0,171,0,0,경기도 가평군 가평읍,727,79,0,0,4686,0,0,4182025000,217,0,8620,0,6
0,0,15,0,0,경기도 가평군 가평읍 읍내리,106,23,0,0,72,0,0,4182025021,16,0,457,0,0
0,0,40,0,0,경상남도 창녕군 장마면 산지리,28,0,0,0,0,0,0,4874039025,2,0,150,0,0
0,0,44,0,0,경상남도 창녕군 장마면 동정리,27,0,0,0,0,0,0,4874039027,1,0,158,0,0
0,0,42,0,0,경상남도 밀양시 무안면 판곡리,12,0,0,0,6,0,0,4827038029,1,0,163,0,3
0,0,48,0,0,경상남도 밀양시 초동면 반월리,171,0,0,0,23,0,0,4827037025,5,0,248,0,12
33,0,76,0,0,경상남도 밀양시 초동면 검암리,37,0,0,0,2,0,0,4827037026,13,0,227,0,7
0,0,41,0,0,경상남도 밀양시 초동면 성만리,4,0,0,0,12,0,0,4827037028,27,0,265,0,41
0,0,55,0,0,경상남도 밀양시 초동면 신호리,50,0,0,0,11,0,0,4827037029,2,0,44,0,2
0,0,17,0,0,경상북도 영천시 고경면 상덕리,5,7,0,0,0,0,0,4723038039,7,0,354,0,0
0,0,6,0,0,경상북도 영천시 고경면 가수리,11,12,0,0,0,0,0,4723038040,23,0,199,0,0
0,0,14,0,0,경상북도 영천시 고경면 삼산리,10,4,0,0,1,0,0,4723038042,13,0,115,0,14
0,0,3,0,0,경상북도 영천시 고경면 오룡리,9,0,0,0,0,0,0,4723038044,36,0,491,0,5
0,0,51,0,0,충청남도 부여군 규암면 금암리,9,0,0,0,2,0,0,4476031028,6,0,177,0,12
0,0,16,0,0,충청남도 부여군 규암면 신리,44,0,0,0,63,5,0,4476031029,1,0,120,0,4
0,0,75,0,0,충청남도 부여군 규암면 진변리,25,0,0,0,0,0,0,4476031031,4,0,41,0,0
0,0,3,0,0,충청남도 부여군 규암면 규암리,8,0,0,0,0,0,0,4476031032,0,0,38,0,4
0,0,36,0,0,충청남도 부여군 부여읍 현북리,95,0,0,0,86,30,0,4476025042,33,0,247,0,29
467,32,864,0,0,충청남도 부여군 규암면,412,0,0,0,111,85,0,4476031000,274,0,2037,0,333
0,0,183,0,0,충청남도 부여군 규암면 나복리,9,0,0,0,0,0,0,4476031022,25,0,203,0,39
0,0,63,0,0,충청남도 부여군 규암면 모리,9,0,0,0,0,0,0,4476031023,3,0,93,0,0
0,0,23,0,0,충청남도 부여군 규암면 호암리,59,0,0,0,0,13,0,4476031025,2,0,128,0,0
0,8,23,0,0,충청남도 부여군 부여읍 왕포리,30,0,0,0,4,48,0,4476025041,0,0,68,0,0
0,0,2,0,0,경기도 광주시 남종면 이석리,41,0,0,0,25,0,0,4161035023,0,0,375,0,0
0,0,14,0,0,경기도 광주시 남종면 귀여리,195,0,0,0,46,0,0,4161035025,6,0,1290,0,0
0,0,18,0,0,경기도 광주시 남종면 검천리,151,0,0,0,33,0,0,4161035026,4,0,622,0,0
0,0,0,0,0,경기도 광주시 남종면 우천리,101,0,0,0,16,0,0,4161035028,0,0,1,0,0
14,0,56,0,0,경기도 화성시 서신면 광평리,4,0,0,0,2,0,0,4159035023,9,0,90,0,0
7,0,112,0,0,경기도 화성시 서신면 장외리,41,0,0,0,13,0,0,4159035024,21,0,224,0,0
18,0,329,0,0,경기도 화성시 송산면 삼존리,77,0,0,0,68,0,0,4159034023,4,0,156,0,12
4,0,43,0,0,경기도 화성시 비봉면 쌍학리,4,0,0,0,40,0,0,4159032026,34,0,454,0,0
0,0,78,0,0,경기도 화성시 비봉면 청요리,0,0,0,0,10,0,0,4159032027,10,0,288,0,6
0,0,74,0,0,경기도 화성시 비봉면 자안리,1,0,0,0,23,0,0,4159032028,5,0,277,0,25
31,0,60,0,0,경기도 화성시 마도면 석교리,3,0,0,0,0,0,0,4159033021,5,0,142,0,0
15,0,98,0,0,경기도 화성시 마도면 송정리,4,0,0,0,0,0,0,4159033023,13,0,239,0,0
1,0,79,0,0,경기도 화성시 마도면 쌍송리,93,0,0,0,0,0,0,4159033024,1,0,178,0,3
95,0,77,0,0,경기도 화성시 마도면 슬항리,1,0,0,0,0,0,0,4159033026,1,0,71,0,0
0,0,47,0,0,경기도 화성시 마도면 해문리,2,0,0,0,4,0,0,4159033027,15,0,169,0,0
19,0,68,0,0,경기도 화성시 마도면 금당리,3,0,0,0,0,0,0,4159033029,10,0,173,0,0
0,0,18,0,0,전라남도 구례군 마산면 마산리,6,0,0,0,14,0,0,4673034021,52,0,246,0,52
4,108,1161,0,0,전라남도 강진군 군동면,335,1,0,0,86,0,0,4681031000,371,0,3845,0,140
409,160,618,0,0,전라남도 영암군 서호면,439,0,0,0,83,0,0,4683037000,246,0,2090,0,331
0,0,90,0,0,전라남도 영암군 서호면 화송리,4,0,0,0,1,0,0,4683037022,21,0,29,0,63
0,0,69,0,0,전라남도 영암군 서호면 청용리,13,0,0,0,6,0,0,4683037023,15,0,326,0,50
0,0,49,0,0,전라남도 영암군 서호면 장천리,4,0,0,0,34,0,0,4683037025,7,0,379,0,15
65,0,77,0,0,전라남도 영암군 서호면 쌍풍리,19,0,0,0,0,0,0,4683037026,37,0,283,0,88
68,39,35,0,0,전라남도 영암군 서호면 성재리,44,0,0,0,0,0,0,4683037028,43,0,174,0,1
7,93,62,0,0,전라남도 영암군 서호면 금강리,132,0,0,0,4,0,0,4683037029,40,0,200,0,0
46,19,773,0,0,전라남도 영암군 학산면,341,16,0,0,164,0,0,4683038000,584,0,3800,0,428
0,0,6,0,0,전라남도 영암군 학산면 묵동리,5,0,0,0,18,0,0,4683038021,35,0,689,0,6
0,0,55,0,0,전라남도 영암군 학산면 상월리,68,9,0,0,35,0,0,4683038022,114,0,773,0,71
0,0,19,0,0,경상북도 영천시 북안면 명주리,7,5,0,0,0,0,0,4723039025,1,0,137,0,0
6,0,27,0,0,경상북도 영천시 북안면 신대리,9,2,0,0,0,0,0,4723039027,0,0,132,0,0
26,0,28,0,0,경상북도 영천시 북안면 신리리,15,6,0,0,0,0,0,4723039028,8,0,120,0,0
13,0,12,0,0,경상북도 영천시 북안면 도천리,8,3,0,0,1,0,0,4723039030,20,0,130,0,0
0,0,13,0,0,경상북도 영천시 북안면 옥천리,1,0,0,0,0,0,0,4723039031,5,0,183,0,0
26,0,6,0,0,경상북도 영천시 북안면 고지리,16,10,0,0,4,0,0,4723039033,14,0,361,0,4
6,0,21,0,0,경상북도 영천시 북안면 임포리,11,6,0,0,1,0,0,4723039034,3,0,243,0,0
7,0,3,0,0,경상북도 영천시 북안면 자포리,3,0,0,0,0,0,0,4723039036,30,0,286,0,0
57,0,33,0,0,경상북도 상주시 초산동,13,0,0,0,1,21,0,4725012800,63,0,31,0,67
0,0,17,0,0,경상북도 상주시 부원동,1,0,0,0,0,0,0,4725013100,19,0,244,0,3
66,0,30,0,0,경상북도 상주시 죽전동,4,0,0,0,0,0,0,4725013200,55,0,5,0,12
0,0,47,0,0,경상북도 상주시 만산동,12,0,0,0,2,0,0,4725013300,32,0,230,0,6
0,7,7,0,0,경상남도 통영시 용남면 장문리,4,0,0,0,0,0,0,4822031023,35,0,130,0,55
0,10,14,0,0,경상남도 통영시 용남면 삼화리,4,0,0,0,0,0,0,4822031024,33,0,81,0,56
0,41,29,0,0,경상남도 통영시 용남면 원평리,11,0,0,0,0,0,0,4822031025,43,0,162,0,91
0,3,4,0,0,경상남도 통영시 용남면 장평리,6,0,0,0,0,0,0,4822031026,20,0,71,0,63
0,0,38,0,0,경상남도 밀양시 무안면 동산리,12,0,0,0,6,0,0,4827038028,2,0,449,0,39
0,0,5,0,0,경상남도 밀양시 무안면 삼태리,19,0,0,0,13,0,0,4827038023,12,0,261,0,3
0,0,48,0,0,경상남도 창녕군 장마면 초곡리,9,0,0,0,0,0,0,4874039024,7,0,455,0,0
44,0,16,0,0,경상북도 영천시 화남면 신호리,31,5,0,0,14,0,0,4723035023,7,0,302,0,0
13,0,32,0,0,경상북도 영천시 화남면 사천리,23,0,0,0,1,0,0,4723035024,46,0,460,0,0
3,0,30,0,0,경상북도 영천시 화남면 선천리,45,20,0,0,13,0,0,4723035026,43,0,239,0,0
9,0,11,0,0,경상북도 영천시 화남면 삼창리,22,15,0,0,13,0,0,4723035027,66,0,203,0,0
2,0,24,0,0,경상북도 영천시 화남면 안천리,26,4,0,0,21,0,0,4723035029,5,0,610,0,0
0,0,13,0,0,경상북도 영천시 화남면 온천리,4,0,0,0,9,0,0,4723035030,0,0,375,0,0
0,0,0,0,0,경상북도 영천시 화남면 용계리,15,0,0,0,0,0,0,4723035032,19,0,918,0,21
0,0,13,0,0,경상북도 영천시 자양면,653,5,0,98,120,0,0,4723036000,441,0,7447,0,124
0,0,4,0,0,경상북도 영천시 자양면 보현리,15,0,0,0,64,0,0,4723036021,285,0,1485,0,68
