allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,bjd_Nm,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,stdg_Cd,valley_Tpgraphy_Area
411,0,전라남도 강진군 칠량면,68,137,119,0,0,227,3854,412,4681032000,779
0,0,전라남도 강진군 칠량면 동백리,11,2,18,0,0,0,402,78,4681032022,64
5,0,경상북도 상주시 성하동,0,0,0,0,0,0,0,0,4725010100,0
68,0,경상북도 상주시 성동동,98,2,0,0,0,0,0,0,4725010200,0
119,0,경상북도 상주시 복룡동,4,32,0,0,0,0,0,0,4725010400,0
71,0,경상북도 상주시 냉림동,0,10,0,0,0,0,0,0,4725010500,0
55,0,경상북도 상주시 남성동,0,0,0,0,0,0,2,0,4725010700,5
21,0,경상북도 상주시 서문동,0,0,0,0,0,0,0,0,4725010800,0
0,0,경상북도 영천시 북안면 관리,0,8,25,0,0,0,254,11,4723039038,79
53,0,경상북도 상주시 함창읍 척동리,0,8,6,0,0,0,5,0,4725025030,14
129,0,경상북도 상주시 함창읍 태봉리,9,25,20,0,0,0,2,0,4725025031,26
25,0,경상북도 영천시 북안면 반정리,70,27,51,0,0,0,226,3,4723039041,123
0,0,경상북도 영천시 북안면 도유리,0,10,41,0,0,0,200,19,4723039024,60
0,0,경상남도 사천시 늑도동,0,5,32,0,0,0,7,2,4824012000,4
0,0,경상남도 사천시 신수동,0,12,61,0,0,0,24,0,4824012100,16
0,0,경상남도 사천시 백천동,0,19,0,0,0,0,556,74,4824012200,0
4,0,경상남도 사천시 대포동,31,3,0,0,0,0,0,6,4824012500,19
1,0,경상남도 사천시 송포동,69,7,9,0,0,0,141,94,4824012600,101
0,0,경상남도 밀양시 무안면 화봉리,0,11,0,0,0,0,548,135,4827038024,82
40,0,경상남도 밀양시 무안면 양효리,0,7,0,0,0,0,251,47,4827038026,41
0,98,경상북도 영천시 자양면 용화리,0,14,0,0,0,0,1200,131,4723036029,12
94,0,경상북도 영천시 임고면 양항리,5,42,7,0,0,0,124,5,4723037021,46
113,0,경상북도 영천시 임고면 덕연리,12,32,24,0,0,0,164,14,4723037023,53
102,2,경상북도 영천시 임고면 삼매리,8,41,38,0,0,0,631,93,4723037024,125
8,0,경상북도 영천시 임고면 황강리,38,5,14,0,0,0,48,4,4723037026,29
49,0,경상북도 영천시 임고면 효리,78,23,34,0,0,0,354,3,4723037027,141
53,0,경상북도 영천시 임고면 사리,0,71,49,0,0,0,927,70,4723037029,201
0,0,경상북도 영천시 임고면 수성리,0,14,29,0,0,0,1510,255,4723037030,142
41,0,경상북도 영천시 자양면 충효리,0,86,0,0,0,0,831,152,4723036023,26
0,0,경상북도 영천시 북안면 상리,0,9,6,0,0,0,337,103,4723039021,35
5,0,경상북도 영천시 북안면 당리,0,7,21,0,0,0,127,30,4723039022,69
0,0,경상북도 영천시 자양면 신방리,0,7,10,0,0,0,513,58,4723036026,119
12,0,경상남도 김해시 삼계동,0,16,26,0,0,0,573,245,4825010700,135
57,0,경상남도 김해시 내동,0,14,1,0,0,0,38,105,4825010800,38
35,0,경상남도 사천시 곤명면 추천리,0,4,54,0,0,0,145,9,4824036021,79
12,0,경상남도 사천시 축동면 가산리,0,34,142,0,0,4,108,4,4824034026,81
18,0,경상남도 사천시 축동면 구호리,0,13,53,0,0,2,75,0,4824034027,30
188,0,경상남도 사천시 곤양면,0,179,896,0,0,193,3371,69,4824035000,1219
5,0,경상남도 사천시 곤양면 남문외리,0,4,0,0,0,0,14,0,4824035022,26
35,0,경상남도 사천시 곤양면 서정리,0,15,33,0,0,0,191,2,4824035023,101
30,0,경상남도 사천시 곤양면 대진리,0,20,147,0,0,66,271,7,4824035025,93
47,0,경상남도 사천시 곤명면 송림리,0,7,34,0,0,0,183,2,4824036031,51
18,0,경상남도 사천시 곤양면 흥사리,0,9,97,0,0,0,454,7,4824035028,135
58,0,경상북도 영양군 청기면 정족리,1,35,81,0,0,0,951,142,4776032034,56
2,0,경상북도 영천시 화산면 부계리,9,12,27,0,0,0,81,1,4723033034,38
27,0,경상북도 영천시 쌍계동,14,26,13,0,0,0,74,8,4723012500,28
37,0,경상북도 영천시 도남동,94,18,15,0,0,0,0,0,4723012600,10
120,0,경상북도 영천시 매산동,47,33,69,0,0,0,113,3,4723012700,80
62,0,경상북도 영천시 언하동,62,17,43,0,0,0,8,2,4723012800,25
32,0,경상북도 영천시 서산동,36,29,19,0,0,0,402,14,4723013000,119
623,0,경상북도 영천시 금호읍,1118,467,924,0,0,0,1187,77,4723025000,767
39,0,경상북도 영천시 금호읍 덕성리,34,42,0,0,0,0,0,0,4723025022,0
0,0,경상북도 영천시 금호읍 대미리,51,15,61,0,0,0,147,3,4723025024,78
0,0,경상북도 영천시 금호읍 석섬리,72,0,13,0,0,0,16,0,4723025025,11
91,0,경상북도 영천시 금호읍 냉천리,66,57,0,0,0,0,0,0,4723025027,0
2,0,경상남도 김해시 주촌면 내삼리,20,14,33,0,0,0,393,136,4825032025,97
0,0,경상남도 김해시 한림면 신천리,11,7,0,0,0,0,288,96,4825034024,73
26,0,경상남도 김해시 주촌면 망덕리,29,8,0,0,0,7,37,11,4825032027,37
8,0,경상남도 김해시 주촌면 농소리,1,15,0,0,0,37,21,3,4825032028,70
62,0,경상남도 김해시 진례면 청천리,4,8,5,0,0,0,83,93,4825033021,74
16,0,경상남도 김해시 진례면 송정리,14,13,28,0,0,0,189,61,4825033023,188
163,0,경상남도 김해시 진영읍 좌곤리,9,17,9,0,0,0,40,35,4825025025,24
278,0,경상남도 김해시 진영읍 진영리,58,43,0,0,0,0,149,31,4825025026,63
0,0,경상남도 김해시 진영읍 여래리,25,2,0,0,0,0,156,48,4825025027,57
20,0,경상남도 김해시 진영읍 신용리,0,2,3,0,0,0,100,56,4825025029,57
0,0,경상남도 김해시 진영읍 내룡리,0,5,17,0,0,0,175,46,4825025031,49
24,0,경상남도 김해시 진영읍 죽곡리,0,13,0,0,0,0,109,21,4825025032,61
57,0,경상북도 영주시 안정면 안심리,0,11,5,0,0,0,53,0,4721035029,51
61,0,경상북도 영천시 대전동,27,18,7,0,0,0,71,2,4723012000,41
0,0,경상북도 영주시 순흥면 배점리,0,26,12,0,0,0,1253,199,4721037027,44
0,0,경상북도 영주시 순흥면 덕현리,0,3,2,0,0,0,842,195,4721037028,3
12,0,경상북도 영천시 오수동,40,27,4,0,0,0,47,9,4723012400,17
0,0,경상북도 영천시 교촌동,10,0,25,0,0,0,9,0,4723010700,13
1,0,경상북도 영천시 과전동,4,0,0,0,0,0,0,0,4723010800,0
31,0,경상북도 영천시 화룡동,89,10,24,0,0,0,44,6,4723011000,36
80,0,경상북도 영천시 도동,75,46,38,0,0,0,6,0,4723011100,15
81,0,경상북도 영천시 완산동,144,48,79,0,0,0,111,0,4723011300,45
3,0,경상북도 영천시 범어동,7,12,207,0,0,0,128,4,4723011400,103
26,0,경상북도 영천시 봉동,76,6,88,0,0,0,0,1,4723011600,33
15,0,경상남도 합천군 대양면 양산리,0,6,62,0,0,0,131,0,4889041028,77
18,0,경상북도 성주군 용암면 대봉리,0,12,8,0,0,0,363,26,4784032056,126
0,0,경상북도 성주군 용암면 상신리,0,9,1,0,0,0,548,60,4784032057,48
716,32,경상북도 성주군 수륜면,8,449,169,0,0,0,5228,1384,4784033000,972
38,0,경상북도 상주시 남장동,0,20,3,0,0,0,745,143,4725013500,59
46,0,경상북도 상주시 남적동,0,7,0,0,0,0,121,24,4725013600,82
1024,0,경상북도 상주시 함창읍,88,310,287,0,0,0,1482,256,4725025000,908
38,0,경상북도 상주시 함창읍 오동리,26,0,75,0,0,0,5,1,4725025022,122
66,0,경상북도 상주시 함창읍 증촌리,0,7,20,0,0,0,2,0,4725025024,21
0,0,경상남도 통영시 용남면 어의리,0,2,0,0,0,0,38,4,4822031028,0
4,0,경상북도 구미시 해평면 금산리,0,9,2,0,0,0,352,23,4719034026,226
0,0,경상북도 구미시 옥성면 대원리,0,38,1,0,0,0,384,48,4719032029,111
637,0,경상북도 구미시 도개면,0,401,82,0,0,0,3317,604,4719033000,1044
201,0,경상북도 구미시 도개면 가산리,0,107,1,0,0,0,106,8,4719033021,67
72,0,경상북도 구미시 도개면 월림리,0,68,26,0,0,0,119,12,4719033023,150
460,77,경상남도 양산시 원동면,0,536,0,0,0,0,11159,2203,4833032000,443
218,0,경상남도 양산시 원동면 용당리,0,166,0,0,0,0,1034,176,4833032022,27
503,1,경기도 가평군 가평읍,29,727,105,0,0,2,11172,996,4182025000,970
95,0,경기도 가평군 가평읍 읍내리,5,106,29,0,0,0,354,36,4182025021,64
23,0,경상남도 창녕군 장마면 산지리,0,28,40,0,0,0,78,2,4874039025,48
1,0,경상남도 창녕군 장마면 동정리,0,27,18,0,0,0,92,1,4874039027,91
91,0,경상남도 밀양시 무안면 판곡리,0,12,0,0,0,0,90,21,4827038029,15
202,0,경상남도 밀양시 초동면 반월리,0,171,5,0,0,0,97,16,4827037025,16
109,0,경상남도 밀양시 초동면 검암리,0,37,89,0,0,0,57,31,4827037026,73
0,0,경상남도 밀양시 초동면 성만리,0,4,0,0,0,0,229,82,4827037028,75
35,0,경상남도 밀양시 초동면 신호리,0,50,2,0,0,0,26,11,4827037029,39
11,0,경상북도 영천시 고경면 상덕리,4,5,12,0,0,0,259,3,4723038039,97
21,0,경상북도 영천시 고경면 가수리,21,11,20,0,0,0,124,3,4723038040,50
5,0,경상북도 영천시 고경면 삼산리,0,10,36,0,0,0,68,13,4723038042,38
0,0,경상북도 영천시 고경면 오룡리,0,9,1,0,0,0,402,114,4723038044,18
53,0,충청남도 부여군 규암면 금암리,0,9,27,0,0,0,104,5,4476031028,59
107,0,충청남도 부여군 규암면 신리,0,44,10,0,0,0,54,1,4476031029,38
76,0,충청남도 부여군 규암면 진변리,3,25,8,0,0,0,11,1,4476031031,22
9,0,충청남도 부여군 규암면 규암리,0,8,17,0,0,0,6,0,4476031032,14
157,0,충청남도 부여군 부여읍 현북리,8,95,20,0,0,0,187,11,4476025042,78
1092,0,충청남도 부여군 규암면,75,412,503,0,0,467,1018,75,4476031000,974
146,0,충청남도 부여군 규암면 나복리,0,9,51,0,0,0,131,9,4476031022,113
68,0,충청남도 부여군 규암면 모리,0,9,0,0,0,0,54,3,4476031023,34
29,0,충청남도 부여군 규암면 호암리,0,59,11,0,0,0,78,1,4476031025,47
140,0,충청남도 부여군 부여읍 왕포리,0,30,0,0,0,0,6,0,4476025041,5
0,0,경기도 광주시 남종면 이석리,0,41,0,0,0,0,367,25,4161035023,9
49,0,경기도 광주시 남종면 귀여리,0,195,0,0,0,0,1125,38,4161035025,143
16,0,경기도 광주시 남종면 검천리,0,151,0,0,0,0,527,32,4161035026,103
17,0,경기도 광주시 남종면 우천리,0,101,0,0,0,0,0,0,4161035028,0
3,0,경기도 화성시 서신면 광평리,0,4,6,0,0,47,54,11,4159035023,49
0,0,경기도 화성시 서신면 장외리,0,41,12,0,0,84,171,29,4159035024,81
44,0,경기도 화성시 송산면 삼존리,0,77,54,0,0,324,92,4,4159034023,69
18,0,경기도 화성시 비봉면 쌍학리,0,4,35,0,0,4,334,47,4159032026,137
7,0,경기도 화성시 비봉면 청요리,3,0,22,0,0,0,213,15,4159032027,134
15,0,경기도 화성시 비봉면 자안리,0,1,31,0,0,0,214,19,4159032028,126
1,0,경기도 화성시 마도면 석교리,0,3,5,0,0,64,106,6,4159033021,57
0,0,경기도 화성시 마도면 송정리,0,4,78,0,0,58,114,13,4159033023,102
0,0,경기도 화성시 마도면 쌍송리,0,93,4,0,0,56,134,1,4159033024,67
4,0,경기도 화성시 마도면 슬항리,0,1,4,0,0,162,49,1,4159033026,24
0,0,경기도 화성시 마도면 해문리,0,2,4,0,0,0,122,19,4159033027,90
8,0,경기도 화성시 마도면 금당리,0,3,1,0,0,37,121,10,4159033029,94
0,0,전라남도 구례군 마산면 마산리,0,6,6,0,0,0,191,119,4673034021,67
850,0,전라남도 강진군 군동면,134,335,526,0,0,108,2629,469,4681031000,1001
42,0,전라남도 영암군 서호면,21,439,47,0,0,694,2040,408,4683037000,684
8,0,전라남도 영암군 서호면 화송리,0,4,9,0,0,0,82,0,4683037022,104
0,0,전라남도 영암군 서호면 청용리,0,13,0,0,0,0,348,23,4683037023,95
0,0,전라남도 영암군 서호면 장천리,0,4,0,0,0,0,344,37,4683037025,104
0,0,전라남도 영암군 서호면 쌍풍리,0,19,0,0,0,68,326,77,4683037026,78
0,0,전라남도 영암군 서호면 성재리,0,44,0,0,0,113,141,70,4683037028,37
0,0,전라남도 영암군 서호면 금강리,0,132,0,0,0,156,163,63,4683037029,24
343,0,전라남도 영암군 학산면,256,341,5,0,0,346,3509,587,4683038000,781
1,0,전라남도 영암군 학산면 묵동리,0,5,0,0,0,0,592,92,4683038021,68
51,0,전라남도 영암군 학산면 상월리,76,68,0,0,0,3,696,101,4683038022,129
15,0,경상북도 영천시 북안면 명주리,0,7,32,0,0,0,57,1,4723039025,58
8,0,경상북도 영천시 북안면 신대리,6,9,70,0,0,0,29,0,4723039027,55
48,0,경상북도 영천시 북안면 신리리,31,15,52,0,0,0,24,2,4723039028,29
22,0,경상북도 영천시 북안면 도천리,24,8,50,0,0,0,38,10,4723039030,36
0,0,경상북도 영천시 북안면 옥천리,0,1,63,0,0,0,72,10,4723039031,56
19,0,경상북도 영천시 북안면 고지리,26,16,65,0,0,0,197,22,4723039033,95
16,0,경상북도 영천시 북안면 임포리,6,11,44,0,0,0,144,9,4723039034,61
0,0,경상북도 영천시 북안면 자포리,7,3,35,0,0,0,172,33,4723039036,80
29,0,경상북도 상주시 초산동,110,13,67,0,0,0,0,0,4725012800,67
0,0,경상북도 상주시 부원동,0,1,3,0,0,0,166,57,4725013100,56
0,0,경상북도 상주시 죽전동,118,4,12,0,0,0,0,0,4725013200,37
3,0,경상북도 상주시 만산동,13,12,6,0,0,0,139,69,4725013300,87
0,0,경상남도 통영시 용남면 장문리,0,4,0,0,0,7,148,43,4822031023,35
0,0,경상남도 통영시 용남면 삼화리,0,4,0,0,0,10,106,39,4822031024,40
0,0,경상남도 통영시 용남면 원평리,0,11,0,0,0,41,216,56,4822031025,53
0,0,경상남도 통영시 용남면 장평리,0,6,0,0,0,3,113,31,4822031026,15
21,0,경상남도 밀양시 무안면 동산리,0,12,0,0,0,0,363,75,4827038028,74
62,0,경상남도 밀양시 무안면 삼태리,0,19,0,0,0,0,169,37,4827038023,25
0,0,경상남도 창녕군 장마면 초곡리,0,9,59,0,0,0,301,17,4874039024,134
30,0,경상북도 영천시 화남면 신호리,50,31,30,0,0,0,174,1,4723035023,104
1,0,경상북도 영천시 화남면 사천리,56,23,37,0,0,0,313,3,4723035024,141
71,0,경상북도 영천시 화남면 선천리,27,45,22,0,0,0,131,21,4723035026,77
65,0,경상북도 영천시 화남면 삼창리,41,22,17,0,0,0,102,32,4723035027,59
40,0,경상북도 영천시 화남면 안천리,0,26,51,2,0,0,399,4,4723035029,169
0,0,경상북도 영천시 화남면 온천리,0,4,14,0,0,0,300,4,4723035030,79
0,0,경상북도 영천시 화남면 용계리,0,15,6,0,0,0,814,136,4723035032,3
60,98,경상북도 영천시 자양면,10,653,139,0,0,0,6300,1155,4723036000,490
0,0,경상북도 영천시 자양면 보현리,0,15,0,0,0,0,1294,478,4723036021,133
22,0,경상북도 영천시 고경면 동도리,31,15,3,0,0,0,136,35,4723038035,43
0,0,경상북도 영천시 고경면 차당리,7,15,26,0,0,0,261,5,4723038036,122
1,0,경상남도 사천시 곤양면 가화리,0,49,64,0,0,1,307,3,4824035029,91
0,0,경상남도 사천시 곤양면 중항리,0,6,146,0,0,16,150,0,4824035031,122
10,0,경상남도 사천시 곤양면 무고리,0,5,33,0,0,0,437,34,4824035032,151
494,0,경상남도 사천시 곤명면,0,637,350,0,0,0,4169,245,4824036000,1084
16,0,경상남도 사천시 축동면 반용리,0,19,108,0,0,0,234,0,4824034025,103
0,0,경상남도 사천시 용현면 송지리,88,9,29,0,0,52,8,16,4824033021,44
16,0,경상남도 사천시 용현면 선진리,0,18,93,0,0,13,2,1,4824033022,84
6,0,경상남도 사천시 용현면 신촌리,0,12,57,0,0,7,2,3,4824033024,31
12,0,경상남도 사천시 용현면 온정리,12,18,32,0,0,44,0,9,4824033025,53
0,0,경상남도 사천시 용현면 석계리,0,3,30,0,0,0,219,36,4824033027,23
0,0,경상남도 사천시 용현면 구월리,2,14,16,0,0,0,138,80,4824033028,9
3,0,경상남도 사천시 용현면 주문리,39,6,0,0,0,0,0,1,4824033031,138
18,0,경상북도 영양군 입암면 병옥리,9,10,24,0,0,0,232,22,4776031045,29
21,0,경상북도 영양군 입암면 흥구리,31,36,32,0,0,0,94,24,4776031046,40
263,0,경상북도 영양군 청기면,1,196,361,0,0,0,11118,1099,4776032000,1032
68,0,경상북도 예천군 풍양면 효갈리,1,116,57,0,0,0,75,16,4790041042,95
9,0,경상북도 영천시 금호읍 신월리,151,19,5,0,0,0,52,11,4723025028,22
34,0,경상북도 영천시 신녕면 화성리,0,7,52,0,0,0,80,3,4723032027,80
118,0,경상북도 영천시 신녕면 완전리,20,20,52,0,0,0,12,2,4723032028,35
0,11,경상북도 영천시 신녕면 가천리,0,13,15,0,0,0,550,95,4723032031,57
192,2,경상북도 영천시 화산면,329,190,681,0,0,0,2532,138,4723033000,1247
35,0,경상북도 영천시 화산면 덕암리,12,7,28,0,0,0,40,0,4723033022,35
2955,0,경상북도 포항시북구,1429,1719,731,0,0,1373,51675,5362,4711300000,8312
0,0,경상북도 포항시북구 신흥동,0,0,0,0,0,9,2,0,4711310200,2
378,0,경상북도 포항시남구 장기면,10,268,666,0,0,234,6713,682,4711133000,1083
12,0,경상북도 포항시남구 장기면 읍내리,0,12,0,0,0,0,79,9,4711133021,4
30,0,경상북도 포항시남구 장기면 마현리,0,12,13,0,0,23,74,13,4711133022,33
0,0,경상북도 포항시남구 장기면 영암리,0,4,41,0,0,5,49,8,4711133024,32
0,0,경상남도 김해시 주촌면 양동리,0,6,28,0,0,0,220,98,4825032026,28
0,0,경상북도 의성군 안평면 석탑리,0,5,98,0,0,0,566,41,4773046037,167
3,0,경상북도 의성군 안평면 신안리,0,11,89,0,0,0,664,92,4773046039,152
9,0,경상북도 의성군 안평면 대사리,0,11,69,0,0,0,388,28,4773046040,135
7,0,경상북도 영천시 본촌동,54,13,220,0,0,0,6,4,4723011700,74
0,0,경상북도 영천시 괴연동,0,10,54,0,0,0,329,58,4723011900,72
435,0,경상북도 영주시 단산면,16,125,33,0,0,0,6504,972,4721038000,1143
0,0,경상북도 경주시 양남면 읍천리,13,4,85,0,0,7,46,17,4713032028,33
0,0,경상남도 합천군 대양면 백암리,0,3,23,0,0,0,552,2,4889041030,151
1,0,경상남도 합천군 대양면 오산리,0,4,10,0,0,0,457,21,4889041031,82
0,0,경상남도 합천군 쌍백면 대곡리,0,2,22,0,0,0,280,6,4889042021,75
77,0,경상남도 합천군 쌍백면 평구리,0,19,44,0,0,0,259,5,4889042023,86
26,0,경상남도 합천군 쌍백면 평지리,0,11,16,0,0,0,255,1,4889042024,108
43,0,경상남도 합천군 쌍책면 오서리,0,32,21,0,0,0,220,12,4889037030,44
274,0,경상남도 합천군 덕곡면,0,111,261,0,0,0,1593,26,4889038000,413
30,0,경상남도 합천군 덕곡면 장리,0,4,38,0,0,0,325,9,4889038022,78
70,0,경상남도 합천군 덕곡면 학리,0,17,10,0,0,0,27,2,4889038024,39
84,0,경상남도 합천군 덕곡면 율지리,0,52,0,0,0,0,91,0,4889038025,0
0,0,경상북도 경주시 감포읍 노동리,0,1,49,0,0,0,270,104,4713025026,15
1,0,경상북도 경주시 감포읍 호동리,0,6,27,0,0,0,372,36,4713025028,26
94,0,경기도 성남시수정구 심곡동,0,16,0,0,0,0,129,13,4113111100,48
18,0,경상북도 포항시남구 장기면 대곡리,0,13,60,0,0,0,386,43,4711133041,41
11,0,경상북도 포항시남구 장기면 정천리,0,5,106,0,0,0,280,40,4711133043,69
148,0,경상북도 김천시 대덕면,5,115,58,0,0,0,7014,935,4715044000,1512
0,0,경상북도 김천시 대덕면 연화리,0,12,9,0,0,0,759,31,4715044021,240
0,0,경상북도 김천시 대덕면 외감리,0,3,2,0,0,0,314,94,4715044023,43
64,0,경상북도 김천시 대덕면 가례리,0,23,0,0,0,0,416,2,4715044025,131
4,0,경상북도 김천시 대덕면 조룡리,0,6,2,0,0,0,915,24,4715044026,257
45,0,경상북도 김천시 대덕면 관기리,0,14,2,0,0,0,380,6,4715044028,160
0,0,전라남도 영광군 낙월면 오도리,0,4,0,0,0,0,56,2,4687038030,0
0,0,전라남도 영광군 법성면 덕흥리,0,12,118,0,0,73,58,17,4687037025,54
2,0,경상남도 합천군 초계면 대평리,0,2,0,0,0,0,0,62,4889036029,17
1,0,경상남도 합천군 초계면 유하리,0,6,0,0,0,0,0,53,4889036030,20
353,0,경상남도 합천군 쌍책면,0,189,406,0,0,0,2378,35,4889037000,573
64,0,경기도 광주시 경안동,0,8,0,0,0,0,45,6,4161010100,20
4,0,울산광역시 울주군 온양읍 삼광리,0,9,34,0,0,0,381,43,3171025626,110
41,0,충청남도 논산시 상월면 학당리,0,6,58,0,0,0,26,0,4423034030,69
58,0,충청남도 논산시 상월면 주곡리,1,9,12,0,0,0,88,9,4423034031,45
43,0,충청남도 논산시 상월면 한천리,98,8,20,0,0,0,96,6,4423034032,76
966,0,충청남도 논산시 부적면,349,250,380,0,0,3,372,4,4423035000,773
39,0,충청남도 논산시 부적면 마구평리,120,0,3,0,0,0,0,0,4423035021,21
19,0,경상북도 안동시 풍산읍 회곡리,0,43,0,0,0,0,249,9,4717025026,125
51,0,경상북도 안동시 풍산읍 계평리,0,101,0,0,0,0,211,1,4717025027,81
38,0,경상북도 안동시 풍산읍 수곡리,0,14,0,0,0,0,342,1,4717025029,157
4155,0,경기도 화성시,380,3304,8828,0,0,8853,23489,1134,4159000000,18720
26,0,경기도 광주시 도척면 상림리,0,17,0,0,0,0,901,128,4161033025,71
0,0,전라남도 함평군 월야면 예덕리,0,6,128,0,0,0,22,2,4686038028,133
